,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9081166386604309,0.9111833572387695,0.9143000245094299,0.9362333416938782,0.23534061014652252,0.3684074580669403,0.33019137382507324,0.9096999764442444,0.9090999960899353,0.9168000221252441,0.9368000030517578,0.30078187584877014,0.2940351366996765,0.26825156807899475
1,0.9280166625976562,0.929016649723053,0.9328666925430298,0.9467166662216187,0.10235527157783508,0.08823792636394501,0.16209276020526886,0.9276000261306763,0.9247000217437744,0.9305999875068665,0.9460999965667725,0.23694215714931488,0.2385467290878296,0.21639417111873627
2,0.9383333325386047,0.9332166910171509,0.9380666613578796,0.9503166675567627,0.5459606051445007,0.37955138087272644,0.2866098880767822,0.9373999834060669,0.9330000281333923,0.9351000189781189,0.9455999732017517,0.20394966006278992,0.21531589329242706,0.21126000583171844
3,0.9416166543960571,0.9391000270843506,0.9463499784469604,0.9545833468437195,0.06438465416431427,0.10336156189441681,0.46384143829345703,0.9406999945640564,0.9365000128746033,0.9424999952316284,0.9495000243186951,0.19738979637622833,0.19895263016223907,0.18542097508907318
4,0.941100001335144,0.9490333199501038,0.9461166858673096,0.9570333361625671,0.24541278183460236,0.027362551540136337,0.039888422936201096,0.9348999857902527,0.9491000175476074,0.9431999921798706,0.953000009059906,0.20268893241882324,0.17044870555400848,0.18339568376541138
5,0.9444166421890259,0.9437166452407837,0.9456999897956848,0.9563833475112915,0.018520791083574295,0.061329253017902374,0.026743629947304726,0.9405999779701233,0.9391999840736389,0.9442999958992004,0.9535999894142151,0.19570724666118622,0.19633851945400238,0.1837175041437149
6,0.9503666758537292,0.950166642665863,0.9470000267028809,0.9594333171844482,0.015219904482364655,0.003164396621286869,0.021702095866203308,0.9473999738693237,0.9466999769210815,0.9459999799728394,0.9560999870300293,0.17148756980895996,0.18201428651809692,0.17682380974292755
7,0.9476333260536194,0.9506166577339172,0.9515666961669922,0.9591500163078308,0.08483961969614029,0.008126620203256607,0.01247903611510992,0.9444000124931335,0.9472000002861023,0.9490000009536743,0.9559000134468079,0.18813768029212952,0.17564329504966736,0.16519950330257416
8,0.9521166682243347,0.9525166749954224,0.9544166922569275,0.9602000117301941,0.0051931291818618774,0.006547116674482822,0.016123859211802483,0.9485999941825867,0.9503999948501587,0.95169997215271,0.9567999839782715,0.1737968921661377,0.171274334192276,0.15879026055335999
9,0.9511333107948303,0.9558833241462708,0.950166642665863,0.9606333374977112,0.017936652526259422,0.0031275302171707153,0.007640482857823372,0.947700023651123,0.9524000287055969,0.9485999941825867,0.9574000239372253,0.1790747493505478,0.16099484264850616,0.16982436180114746
10,0.948199987411499,0.9568833112716675,0.95660001039505,0.9607666730880737,0.004319048020988703,0.0011599422432482243,0.004578346852213144,0.9451000094413757,0.9544000029563904,0.9531999826431274,0.958299994468689,0.18750305473804474,0.16210751235485077,0.15825866162776947
11,0.9489833116531372,0.9578166604042053,0.9592666625976562,0.9615833163261414,0.004295443184673786,0.003890792140737176,0.0027606722433120012,0.9470999836921692,0.9544000029563904,0.9552000164985657,0.9581000208854675,0.18659137189388275,0.15715879201889038,0.14807380735874176
12,0.9530166387557983,0.9564499855041504,0.9571666717529297,0.9609333276748657,0.36337167024612427,0.0020471354946494102,0.006967413239181042,0.9492999911308289,0.9546999931335449,0.9524999856948853,0.9571999907493591,0.17745542526245117,0.1624649465084076,0.1570838838815689
13,0.9535166621208191,0.9488833546638489,0.9576833248138428,0.9610166549682617,0.005886546336114407,0.004282604902982712,0.0021967142820358276,0.9491000175476074,0.9435999989509583,0.9555000066757202,0.9574000239372253,0.18219885230064392,0.20565123856067657,0.1566707342863083
14,0.9462666511535645,0.9510666728019714,0.9594166874885559,0.9600833058357239,0.016452040523290634,0.011078247800469398,0.002219113288447261,0.9417999982833862,0.9473000168800354,0.9559000134468079,0.9556999802589417,0.21505619585514069,0.19210009276866913,0.15273497998714447
