,acc,loss,val_acc,val_loss
0,0.7394499778747559,2.353283166885376,0.6898999810218811,2.5055863857269287
1,0.9399999976158142,0.2126656025648117,0.9193500280380249,1.1174328327178955
2,0.9663000106811523,0.48578912019729614,0.9537500143051147,0.6965420246124268
3,0.9743000268936157,0.028133708983659744,0.9657999873161316,0.5271465182304382
4,0.9790999889373779,0.04282904416322708,0.9711999893188477,0.44912299513816833
5,0.9814500212669373,0.03563232347369194,0.9724500179290771,0.39438173174858093
6,0.9824000000953674,0.014461426064372063,0.9736999869346619,0.3686862885951996
7,0.9825999736785889,0.017172910273075104,0.9746999740600586,0.34787774085998535
8,0.9840999841690063,0.3030090928077698,0.9763000011444092,0.3279466927051544
9,0.9843500256538391,0.00713595375418663,0.9764000177383423,0.3154922425746918
10,0.9849500060081482,0.015203135088086128,0.9772999882698059,0.3024628758430481
11,0.9857000112533569,0.011704077012836933,0.9779999852180481,0.29133692383766174
12,0.9860000014305115,0.0062332721427083015,0.9788500070571899,0.2824763357639313
13,0.9859499931335449,0.005921052768826485,0.9790499806404114,0.27661630511283875
14,0.9861999750137329,0.005669584032148123,0.9790999889373779,0.27149590849876404
