,acc,val_acc,loss,val_loss
0,0.937666654586792,0.9387000203132629,0.1850566864013672,0.1989777535200119
1,0.95455002784729,0.9485999941825867,0.11636966466903687,0.16833607852458954
2,0.9483500123023987,0.9470999836921692,0.11323724687099457,0.1672714203596115
3,0.9632499814033508,0.9574000239372253,0.013419779017567635,0.1335660219192505
4,0.9658166766166687,0.9614999890327454,0.18456007540225983,0.1217547133564949
5,0.9684666395187378,0.9641000032424927,0.13911312818527222,0.11519074440002441
6,0.9738333225250244,0.9660999774932861,0.01781526394188404,0.10913779586553574
7,0.9742833375930786,0.9659000039100647,0.004452949855476618,0.10568965971469879
8,0.9703333377838135,0.9616000056266785,0.013695424422621727,0.12329214066267014
9,0.9715999960899353,0.9660999774932861,0.2500178813934326,0.1081935316324234
