,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9375,0.84375,0.875,0.84375,0.25,1.5787967443466187,1.7385218143463135,1.7629328966140747,1.7222926616668701,0.9599999785423279,0.965399980545044,0.9578999876976013,0.9591500163078308,0.9860000014305115,1.044905662536621,1.0337363481521606,1.0612287521362305,1.0727308988571167
1,0.875,1.0,0.96875,0.90625,0.3125,1.3227319717407227,0.772162675857544,1.1111388206481934,1.1839807033538818,0.98294997215271,0.982450008392334,0.9817000031471252,0.9813500046730042,0.9873999953269958,0.5323221683502197,0.5352831482887268,0.5327300429344177,0.5480369925498962
2,1.0,0.90625,1.0,0.96875,0.375,0.6319621205329895,0.9412351846694946,0.8158999681472778,0.8529568910598755,0.9840999841690063,0.9840999841690063,0.9833499789237976,0.9828500151634216,0.9877499938011169,0.3751879036426544,0.3747990131378174,0.3707670271396637,0.3821517825126648
3,0.96875,1.0,1.0,0.96875,0.28125,0.6918614506721497,0.47455236315727234,0.3785417675971985,0.756371259689331,0.9843500256538391,0.9843500256538391,0.9847000241279602,0.9843000173568726,0.9877499938011169,0.3053675889968872,0.30704155564308167,0.30258211493492126,0.30415216088294983
4,0.96875,1.0,0.9375,0.96875,0.21875,0.5307268500328064,0.4951030910015106,0.8860690593719482,0.6290506720542908,0.9843500256538391,0.9845499992370605,0.9847999811172485,0.9836999773979187,0.9878000020980835,0.2702242434024811,0.26908594369888306,0.26635557413101196,0.2710690498352051
5,0.96875,1.0,0.9375,1.0,0.0625,0.5416717529296875,0.5747138261795044,0.9101307392120361,0.4830176830291748,0.9847000241279602,0.984499990940094,0.9850500226020813,0.9843500256538391,0.9879000186920166,0.24840934574604034,0.2457112967967987,0.2438516616821289,0.24686691164970398
6,1.0,1.0,1.0,0.96875,0.1875,0.28748834133148193,0.16326294839382172,0.4882371723651886,0.6043667197227478,0.984749972820282,0.984250009059906,0.9850000143051147,0.9839500188827515,0.9876999855041504,0.23606494069099426,0.23399250209331512,0.23196373879909515,0.23687924444675446
7,1.0,1.0,1.0,1.0,0.3125,0.4284501373767853,0.2780923545360565,0.1794450432062149,0.31938308477401733,0.9846000075340271,0.9847000241279602,0.9850999712944031,0.9837499856948853,0.9875500202178955,0.2246146947145462,0.22210907936096191,0.22272363305091858,0.22667144238948822
8,1.0,1.0,1.0,1.0,0.25,0.2588082551956177,0.2850506901741028,0.2238270491361618,0.2842361330986023,0.9844499826431274,0.9843500256538391,0.9846500158309937,0.9839500188827515,0.9876000285148621,0.21389365196228027,0.21920394897460938,0.21962882578372955,0.21949926018714905
9,1.0,1.0,0.96875,1.0,0.3125,0.25670915842056274,0.23065000772476196,0.4597361981868744,0.2019108533859253,0.9844499826431274,0.9836999773979187,0.9846000075340271,0.984000027179718,0.9873999953269958,0.21069912612438202,0.21432653069496155,0.21440351009368896,0.2115851789712906
10,1.0,1.0,0.90625,1.0,0.3125,0.1522538959980011,0.24421221017837524,0.7966597080230713,0.18731075525283813,0.9846500158309937,0.9837999939918518,0.984749972820282,0.9835500121116638,0.9874500036239624,0.20606447756290436,0.21034656465053558,0.20829838514328003,0.21004462242126465
11,1.0,1.0,1.0,1.0,0.34375,0.16417992115020752,0.17274373769760132,0.19095966219902039,0.17186826467514038,0.9848999977111816,0.9839500188827515,0.984749972820282,0.983299970626831,0.9877499938011169,0.20229694247245789,0.20505888760089874,0.2043510526418686,0.21239009499549866
12,1.0,1.0,1.0,1.0,0.53125,0.1961154341697693,0.2088448703289032,0.30543041229248047,0.1366308629512787,0.9848499894142151,0.9838500022888184,0.9844499826431274,0.9833999872207642,0.9876999855041504,0.19971948862075806,0.20372526347637177,0.20305727422237396,0.20501811802387238
13,1.0,1.0,1.0,1.0,0.4375,0.11641527712345123,0.2981230616569519,0.13907143473625183,0.18497242033481598,0.984250009059906,0.9837999939918518,0.984749972820282,0.9838500022888184,0.9876999855041504,0.19842903316020966,0.20243893563747406,0.20013290643692017,0.20050862431526184
14,1.0,1.0,1.0,1.0,0.34375,0.12136305123567581,0.20810750126838684,0.4360194206237793,0.278170645236969,0.9847000241279602,0.9838500022888184,0.9845499992370605,0.9839000105857849,0.9876999855041504,0.19676806032657623,0.1991000920534134,0.19726134836673737,0.19709108769893646
