,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.5625,0.46875,0.21875,3.4025135040283203,3.6570470333099365,0.5529500246047974,0.5546374917030334,0.7310000061988831,3.1644561290740967,3.1685116291046143
1,0.59375,0.8125,0.40625,2.774247646331787,2.7390146255493164,0.8096874952316284,0.8002874851226807,0.9087749719619751,2.158320426940918,2.1946194171905518
2,1.0,0.78125,0.65625,1.4834868907928467,2.3453726768493652,0.8805249929428101,0.8754624724388123,0.9429374933242798,1.6730527877807617,1.7080738544464111
3,0.96875,0.9375,0.625,1.1615028381347656,1.5841373205184937,0.8996624946594238,0.9022499918937683,0.9542750120162964,1.4273940324783325,1.4184999465942383
4,0.96875,0.96875,0.5625,1.001189947128296,1.1872252225875854,0.9119499921798706,0.9138749837875366,0.9597499966621399,1.2441540956497192,1.2534818649291992
5,0.96875,0.96875,0.6875,0.7915117740631104,1.158900499343872,0.9165499806404114,0.9179875254631042,0.9602000117301941,1.131070852279663,1.1357691287994385
6,0.71875,1.0,0.125,2.0939784049987793,0.6306672096252441,0.9197250008583069,0.9218875169754028,0.9612749814987183,1.048139214515686,1.0450809001922607
7,1.0,1.0,0.34375,0.7554178237915039,0.5081376433372498,0.926437497138977,0.9219124913215637,0.9637874960899353,0.9632089138031006,0.9945197105407715
8,1.0,0.96875,0.6875,0.6654538512229919,0.8916621208190918,0.9285625219345093,0.921037495136261,0.9636874794960022,0.9055607318878174,0.9524958729743958
9,0.96875,1.0,0.625,0.5879255533218384,0.8215460181236267,0.927049994468689,0.9224749803543091,0.9642249941825867,0.8717548847198486,0.907936692237854
10,1.0,1.0,0.53125,0.4449329376220703,0.4526064097881317,0.9255625009536743,0.9217125177383423,0.9642249941825867,0.8484477400779724,0.8767433762550354
11,1.0,1.0,0.40625,0.35219067335128784,0.2664037346839905,0.9243999719619751,0.9226624965667725,0.9639124870300293,0.8351651430130005,0.8502568602561951
12,1.0,1.0,0.40625,0.6173460483551025,0.4044572114944458,0.9238250255584717,0.9217625260353088,0.9633374810218811,0.8168958425521851,0.8326368927955627
13,1.0,1.0,0.6875,0.33165472745895386,0.5092453360557556,0.9220874905586243,0.9217249751091003,0.9624375104904175,0.802573561668396,0.8109723925590515
14,1.0,1.0,0.46875,0.3991799056529999,0.5220805406570435,0.9215499758720398,0.9215624928474426,0.9623249769210815,0.7969188690185547,0.7921656966209412
