,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,0.9279500246047974,0.9208499789237976,0.9210000038146973,0.930400013923645,0.9251000285148621,0.9265000224113464,0.5025589466094971,0.20516487956047058,0.25001659989356995,0.2488536387681961
1,0.9419999718666077,0.93913334608078,0.9380666613578796,0.940500020980835,0.9380000233650208,0.9376000165939331,0.2924128472805023,0.0891769751906395,0.20922890305519104,0.20761540532112122
2,0.9496666789054871,0.9460833072662354,0.9453666806221008,0.9483000040054321,0.9458000063896179,0.9437000155448914,0.21956327557563782,0.3583790063858032,0.18283286690711975,0.18523642420768738
3,0.9558666944503784,0.9533666372299194,0.9509833455085754,0.9527000188827515,0.9488000273704529,0.9487000107765198,0.090213842689991,0.04857468605041504,0.168376624584198,0.17025910317897797
4,0.956166684627533,0.9510499835014343,0.95291668176651,0.9531999826431274,0.9483000040054321,0.9492999911308289,0.12382704019546509,0.09866438806056976,0.17050699889659882,0.16696271300315857
5,0.9598833322525024,0.9568166732788086,0.9562166929244995,0.9570000171661377,0.9537000060081482,0.9541000127792358,0.08028407394886017,0.02467336878180504,0.15593834221363068,0.15918444097042084
6,0.9607499837875366,0.958216667175293,0.956416666507721,0.9559999704360962,0.9545000195503235,0.9538000226020813,0.04525534808635712,0.042550228536129,0.15289810299873352,0.15588517487049103
7,0.9627500176429749,0.9607166647911072,0.9588666558265686,0.9585000276565552,0.9559000134468079,0.9559999704360962,0.025245172902941704,0.012455597519874573,0.14043673872947693,0.14668144285678864
8,0.9648666381835938,0.9631500244140625,0.9609833359718323,0.9606999754905701,0.9605000019073486,0.9595000147819519,0.019025392830371857,0.026271842420101166,0.13699951767921448,0.1384374499320984
9,0.9632333517074585,0.9605166912078857,0.9604499936103821,0.9581000208854675,0.9564999938011169,0.9563000202178955,0.35956043004989624,0.14026550948619843,0.148676797747612,0.1509607881307602
