,acc,val_acc,loss,val_loss
0,0.8737499713897705,0.8773999810218811,0.3154679536819458,0.40799838304519653
1,0.8880833387374878,0.8853999972343445,0.030534343793988228,0.37804481387138367
2,0.8838333487510681,0.8847000002861023,0.4139772951602936,0.38223397731781006
3,0.8930833339691162,0.8920999765396118,0.11546562612056732,0.35952505469322205
4,0.8990833163261414,0.8978000283241272,0.024159051477909088,0.3370988368988037
5,0.9002500176429749,0.8971999883651733,0.01408880203962326,0.34385281801223755
6,0.8970833420753479,0.8988000154495239,0.00851807463914156,0.346867173910141
7,0.8989166617393494,0.8986999988555908,0.01556677557528019,0.34994572401046753
8,0.8998333215713501,0.8971999883651733,0.01247122511267662,0.35259386897087097
9,0.9003333449363708,0.8968999981880188,0.016781287267804146,0.35683852434158325
