,acc_1,acc_2,acc_3,acc_4,acc_5,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.9219499826431274,0.9254666566848755,0.9257500171661377,0.9221333265304565,0.9273999929428101,0.9384833574295044,0.10375814884901047,0.21543239057064056,0.08786089718341827,0.11463247984647751,0.214383065700531,0.92330002784729,0.9253000020980835,0.9264000058174133,0.9207000136375427,0.927299976348877,0.9394000172615051,0.24703718721866608,0.24132975935935974,0.23808689415454865,0.25310614705085754,0.2387308031320572
1,0.9384166598320007,0.9382333159446716,0.9315833449363708,0.9382500052452087,0.940933346748352,0.945900022983551,0.25200480222702026,0.12231089919805527,0.07325318455696106,0.29814019799232483,0.0853152871131897,0.939300000667572,0.9387000203132629,0.9332000017166138,0.9380000233650208,0.941100001335144,0.9469000101089478,0.19996079802513123,0.1947626918554306,0.2169392853975296,0.19721689820289612,0.18773490190505981
2,0.9455166459083557,0.9438999891281128,0.9469166398048401,0.9451833367347717,0.9468833208084106,0.951033353805542,0.09493622183799744,0.08230382949113846,0.010687099769711494,0.06602505594491959,0.07025227695703506,0.9453999996185303,0.9451000094413757,0.9469000101089478,0.9456999897956848,0.945900022983551,0.9521999955177307,0.18382684886455536,0.17919008433818817,0.1749754101037979,0.1786072552204132,0.17967942357063293
3,0.9473166465759277,0.9475833177566528,0.9445833563804626,0.9482333064079285,0.944683313369751,0.9521333575248718,0.006877426989376545,0.054501038044691086,0.059910695999860764,0.00899262074381113,0.007817063480615616,0.9488000273704529,0.9470999836921692,0.9426000118255615,0.9473000168800354,0.941100001335144,0.9502999782562256,0.17168955504894257,0.17697829008102417,0.188093900680542,0.17530766129493713,0.19680842757225037
4,0.9526666402816772,0.9508666396141052,0.9511333107948303,0.9520833492279053,0.9501500129699707,0.9556000232696533,0.03841472789645195,0.04250449687242508,0.014281458221375942,0.007392586208879948,0.012849913910031319,0.9514999985694885,0.9503999948501587,0.947700023651123,0.9502000212669373,0.9485999941825867,0.9556000232696533,0.1644945591688156,0.16672487556934357,0.17267049849033356,0.16879187524318695,0.174091175198555
5,0.9523833394050598,0.9548666477203369,0.9548166394233704,0.9570833444595337,0.9563833475112915,0.9583333134651184,0.008880636654794216,0.009085572324693203,0.014202657155692577,0.02219100296497345,0.0034277914091944695,0.9524999856948853,0.9527000188827515,0.9516000151634216,0.9556000232696533,0.9539999961853027,0.9556999802589417,0.16076070070266724,0.15412230789661407,0.16509324312210083,0.15098203718662262,0.15843020379543304
6,0.9531999826431274,0.949833333492279,0.9540333151817322,0.9559999704360962,0.9547500014305115,0.9571499824523926,0.007652316242456436,0.035437338054180145,0.0026969113387167454,0.0015967475483193994,0.004541013855487108,0.9531000256538391,0.9473000168800354,0.9526000022888184,0.9553999900817871,0.9526000022888184,0.9555000066757202,0.1641012281179428,0.18021179735660553,0.1653626710176468,0.15775206685066223,0.1662016659975052
7,0.9563000202178955,0.9523166418075562,0.9548166394233704,0.9550166726112366,0.954800009727478,0.9568833112716675,0.0021813814528286457,0.005806035362184048,0.001934529165737331,0.002939291065558791,0.0021800831891596317,0.9564999938011169,0.9506000280380249,0.9532999992370605,0.954800009727478,0.9528999924659729,0.9563999772071838,0.1565355509519577,0.1732558161020279,0.16368161141872406,0.16226500272750854,0.16919240355491638
8,0.9571333527565002,0.952049970626831,0.9564999938011169,0.9575999975204468,0.9575166702270508,0.958299994468689,0.0035635819658637047,0.00209172535687685,0.001894762390293181,0.0006611590506508946,0.0043169413693249226,0.9549999833106995,0.9484999775886536,0.953000009059906,0.9553999900817871,0.9531000256538391,0.95660001039505,0.16088493168354034,0.18043412268161774,0.16313503682613373,0.15658998489379883,0.16152352094650269
9,0.958299994468689,0.9560499787330627,0.956849992275238,0.9550166726112366,0.9574499726295471,0.9589833617210388,0.0013184507843106985,0.0011485943105071783,0.00040527916280552745,0.005753868259489536,0.0006126892985776067,0.9581000208854675,0.9541000127792358,0.9544000029563904,0.9550999999046326,0.9563999772071838,0.9587000012397766,0.15673978626728058,0.16416077315807343,0.16041235625743866,0.16547051072120667,0.15965788066387177
