,acc_ensemble,acc_1,acc_2,acc_3,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,loss_1,loss_2,loss_3,val_loss_1,val_loss_2,val_loss_3
0,0.9384166598320007,0.9384166598320007,0.9384166598320007,0.9384166598320007,0.9351000189781189,0.9351000189781189,0.9351000189781189,0.9351000189781189,0.34594202041625977,0.28197577595710754,0.1395982801914215,0.21271376311779022,0.21271376311779022,0.21271376311779022
1,0.9507833123207092,0.9507833123207092,0.9507833123207092,0.9507833123207092,0.9483000040054321,0.9483000040054321,0.9483000040054321,0.9483000040054321,0.07986874878406525,0.209528848528862,0.097086101770401,0.1709970086812973,0.1709970086812973,0.1709970086812973
2,0.9600333571434021,0.9600333571434021,0.9600333571434021,0.9600333571434021,0.9560999870300293,0.9560999870300293,0.9560999870300293,0.9560999870300293,0.09353452175855637,0.11516255140304565,0.07943332195281982,0.14770779013633728,0.14770779013633728,0.14770779013633728
3,0.9589499831199646,0.9589499831199646,0.9589499831199646,0.9589499831199646,0.9557999968528748,0.9557999968528748,0.9557999968528748,0.9557999968528748,0.12191890180110931,0.18408896028995514,0.06734579801559448,0.14489276707172394,0.14489276707172394,0.14489276707172394
4,0.9648000001907349,0.9648000001907349,0.9648000001907349,0.9648000001907349,0.9595999717712402,0.9595999717712402,0.9595999717712402,0.9595999717712402,0.0947670042514801,0.06909835338592529,0.03771171718835831,0.1321132630109787,0.1321132630109787,0.1321132630109787
5,0.9678333401679993,0.9678333401679993,0.9678333401679993,0.9678333401679993,0.9613999724388123,0.9613999724388123,0.9613999724388123,0.9613999724388123,0.024207692593336105,0.04875894635915756,0.04501403123140335,0.12836948037147522,0.12836948037147522,0.12836948037147522
6,0.9688166379928589,0.9688166379928589,0.9688166379928589,0.9688166379928589,0.9664999842643738,0.9664999842643738,0.9664999842643738,0.9664999842643738,0.09216815233230591,0.008794235996901989,0.038083262741565704,0.11840307712554932,0.11840307712554932,0.11840307712554932
7,0.9696499705314636,0.9696499705314636,0.9696499705314636,0.9696499705314636,0.9639000296592712,0.9639000296592712,0.9639000296592712,0.9639000296592712,0.016743313521146774,0.04049951583147049,0.04336719214916229,0.12090273201465607,0.12090273201465607,0.12090273201465607
8,0.9710333347320557,0.9710333347320557,0.9710333347320557,0.9710333347320557,0.9646000266075134,0.9646000266075134,0.9646000266075134,0.9646000266075134,0.027027595788240433,0.012042220681905746,0.00925933662801981,0.1165158823132515,0.1165158823132515,0.1165158823132515
9,0.9704833626747131,0.9704833626747131,0.9704833626747131,0.9704833626747131,0.9649999737739563,0.9649999737739563,0.9649999737739563,0.9649999737739563,0.006102034356445074,0.004617932252585888,0.00941596832126379,0.11813750863075256,0.11813750863075256,0.11813750863075256
