,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.96875,0.90625,0.96875,0.1875,1.0113338232040405,1.0614018440246582,0.9268243908882141,0.984499990940094,0.984499990940094,0.9857500195503235,0.9884999990463257,0.6122056841850281,0.6301862001419067,0.6348574757575989
1,1.0,1.0,1.0,0.28125,0.6043227910995483,0.4673351049423218,0.477227121591568,0.9860000014305115,0.9862499833106995,0.987500011920929,0.9884999990463257,0.41735708713531494,0.42308947443962097,0.4283348321914673
2,1.0,1.0,1.0,0.28125,0.5080615282058716,0.35617777705192566,0.3072000741958618,0.9857500195503235,0.9865000247955322,0.9869999885559082,0.9877499938011169,0.34029290080070496,0.3467721939086914,0.34755828976631165
3,1.0,0.96875,0.96875,0.375,0.23101924359798431,0.348055899143219,0.626817524433136,0.9862499833106995,0.9854999780654907,0.9865000247955322,0.9879999756813049,0.2964194416999817,0.3020537197589874,0.3044392168521881
4,1.0,1.0,1.0,0.375,0.20618589222431183,0.2814576029777527,0.17670485377311707,0.9860000014305115,0.9850000143051147,0.9865000247955322,0.9872499704360962,0.27216196060180664,0.27872899174690247,0.27946677803993225
5,1.0,1.0,1.0,0.25,0.243963822722435,0.23542094230651855,0.12407980114221573,0.9854999780654907,0.9850000143051147,0.9857500195503235,0.987500011920929,0.254376620054245,0.26073697209358215,0.25922301411628723
6,1.0,0.96875,1.0,0.3125,0.183607280254364,0.28417110443115234,0.17499688267707825,0.9852499961853027,0.984250009059906,0.9865000247955322,0.9872499704360962,0.23925542831420898,0.24447692930698395,0.2431892454624176
7,1.0,1.0,1.0,0.4375,0.09247761964797974,0.16179117560386658,0.09895354509353638,0.9860000014305115,0.9854999780654907,0.9860000014305115,0.987500011920929,0.23012675344944,0.23735351860523224,0.2337678074836731
8,1.0,1.0,1.0,1.0,0.11558922380208969,0.12837651371955872,0.22480562329292297,0.984749972820282,0.984499990940094,0.984749972820282,0.9872499704360962,0.2218395620584488,0.2239604890346527,0.22547182440757751
9,0.96875,1.0,1.0,0.3125,0.23065434396266937,0.0605362206697464,0.14714960753917694,0.9852499961853027,0.9854999780654907,0.9860000014305115,0.9872499704360962,0.2126372754573822,0.21689780056476593,0.21657757461071014
10,1.0,1.0,1.0,0.5,0.08529157191514969,0.1438557356595993,0.10500889271497726,0.9860000014305115,0.984499990940094,0.9854999780654907,0.9869999885559082,0.20616668462753296,0.2101774364709854,0.20933721959590912
11,0.96875,1.0,1.0,0.375,0.17242328822612762,0.07463309913873672,0.04608815163373947,0.9852499961853027,0.9850000143051147,0.9854999780654907,0.9869999885559082,0.2009676694869995,0.20562048256397247,0.20474527776241302
12,1.0,1.0,1.0,0.15625,0.06540610641241074,0.04158788174390793,0.105075404047966,0.9852499961853027,0.9850000143051147,0.9854999780654907,0.9877499938011169,0.19719859957695007,0.19851014018058777,0.19825580716133118
13,1.0,1.0,1.0,0.34375,0.07516911625862122,0.10528118908405304,0.06101633608341217,0.9857500195503235,0.9857500195503235,0.9852499961853027,0.987500011920929,0.19147275388240814,0.19429172575473785,0.19430047273635864
14,1.0,1.0,1.0,0.25,0.04661455750465393,0.024826765060424805,0.05407268553972244,0.9865000247955322,0.9854999780654907,0.984749972820282,0.987500011920929,0.188097283244133,0.18957693874835968,0.19091519713401794
