,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9131166934967041,0.9032166600227356,0.9156500101089478,0.9354833364486694,0.2582560181617737,0.1960587054491043,0.20856454968452454,0.9118000268936157,0.9006999731063843,0.9150999784469604,0.9369000196456909,0.28463470935821533,0.3047887980937958,0.2765740156173706
1,0.9326500296592712,0.9301833510398865,0.9333333373069763,0.9452666640281677,0.32693201303482056,0.04137737303972244,0.16465982794761658,0.9337999820709229,0.9272000193595886,0.9308000206947327,0.9460999965667725,0.21382516622543335,0.2262357473373413,0.21933519840240479
2,0.9368833303451538,0.9360499978065491,0.9331833124160767,0.9489166736602783,0.1795513778924942,0.16250145435333252,0.35004740953445435,0.9337000250816345,0.9311000108718872,0.9340000152587891,0.9441999793052673,0.2140795886516571,0.21024496853351593,0.20707817375659943
3,0.9423333406448364,0.9450833201408386,0.9417833089828491,0.9532666802406311,0.3097321391105652,0.05386383831501007,0.23495566844940186,0.9362999796867371,0.9438999891281128,0.9419999718666077,0.9498999714851379,0.2018231451511383,0.1806158721446991,0.18381337821483612
4,0.9460499882698059,0.9473000168800354,0.946566641330719,0.9568333625793457,0.03235042095184326,0.15620949864387512,0.02377467229962349,0.9448999762535095,0.942300021648407,0.9431999921798706,0.9523000121116638,0.17979228496551514,0.17989446222782135,0.18063706159591675
5,0.9435499906539917,0.9448833465576172,0.9438666701316833,0.9551833271980286,0.012105257250368595,0.03400410711765289,0.10329088568687439,0.9395999908447266,0.9413999915122986,0.9409999847412109,0.9498000144958496,0.19720402359962463,0.1931779682636261,0.185264453291893
6,0.9467833042144775,0.9498500227928162,0.9492166638374329,0.9579166769981384,0.007032851688563824,0.012184587307274342,0.012583907693624496,0.9440000057220459,0.9453999996185303,0.9452000260353088,0.9520999789237976,0.1867603212594986,0.17818690836429596,0.17638249695301056
7,0.9493833184242249,0.9463000297546387,0.9489499926567078,0.958216667175293,0.008016271516680717,0.009649214334785938,0.03955772891640663,0.9478999972343445,0.9409000277519226,0.9476000070571899,0.9557999968528748,0.17600053548812866,0.19085392355918884,0.17281240224838257
8,0.9541833400726318,0.9556666612625122,0.9446666836738586,0.9599166512489319,0.008361336775124073,0.0049329414032399654,0.012000078335404396,0.9517999887466431,0.9513000249862671,0.9388999938964844,0.9564999938011169,0.16224552690982819,0.1563500612974167,0.19649313390254974
9,0.9539499878883362,0.9515666961669922,0.95291668176651,0.9595166444778442,0.0034498972818255424,0.01682671718299389,0.003940722905099392,0.9495000243186951,0.9496999979019165,0.9488000273704529,0.9549000263214111,0.16711004078388214,0.17229387164115906,0.16877999901771545
10,0.9508166909217834,0.9530333280563354,0.9525833129882812,0.9594833254814148,0.0034629167057573795,0.18562471866607666,0.0007229123148135841,0.9466999769210815,0.9488000273704529,0.9502000212669373,0.9552000164985657,0.17709320783615112,0.17446331679821014,0.16970959305763245
11,0.9383166432380676,0.9545166492462158,0.956333339214325,0.9596499800682068,0.02779947593808174,0.01613655686378479,0.0009231286821886897,0.9350000023841858,0.9514999985694885,0.9505000114440918,0.954800009727478,0.2251739799976349,0.16745184361934662,0.16356509923934937
12,0.9514166712760925,0.9569666385650635,0.9570333361625671,0.9610999822616577,0.03337687999010086,0.0022101756185293198,0.001698785461485386,0.947700023651123,0.9544000029563904,0.9526000022888184,0.9563999772071838,0.1773035228252411,0.15821720659732819,0.1579391360282898
13,0.9491333365440369,0.9578333497047424,0.9424333572387695,0.9590666890144348,0.004193919710814953,0.006605607457458973,0.01627548784017563,0.9452000260353088,0.9519000053405762,0.9412999749183655,0.9556000232696533,0.18843163549900055,0.1638769656419754,0.20601333677768707
14,0.953416645526886,0.9492666721343994,0.9459499716758728,0.9587000012397766,0.01941959746181965,0.013636649586260319,0.009862424805760384,0.9495000243186951,0.9429000020027161,0.9401999711990356,0.9519000053405762,0.17958548665046692,0.20546860992908478,0.2066602259874344
