,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.40625,0.625,0.28125,3.413483142852783,3.3032493591308594,0.7290149927139282,0.7268700003623962,0.8563299775123596,2.6492130756378174,2.6530888080596924
1,0.9375,0.8125,0.65625,1.5934032201766968,2.2676589488983154,0.9247850179672241,0.9151099920272827,0.9610049724578857,1.690449833869934,1.7194339036941528
2,0.90625,0.9375,0.28125,1.897194743156433,1.531787395477295,0.9559299945831299,0.9506199955940247,0.9746749997138977,1.299754023551941,1.3222299814224243
3,0.9375,1.0,0.34375,1.3860732316970825,1.0739171504974365,0.9617949724197388,0.9593499898910522,0.9769099950790405,1.1132521629333496,1.1301733255386353
4,1.0,1.0,0.4375,0.9583162069320679,0.8226922154426575,0.9629250168800354,0.9610249996185303,0.9770200252532959,1.000413417816162,1.0244468450546265
5,1.0,1.0,0.53125,0.7551568746566772,1.0058287382125854,0.9637799859046936,0.9635549783706665,0.9777299761772156,0.917036235332489,0.9231221675872803
6,0.90625,1.0,0.0625,1.7890797853469849,0.627591073513031,0.9621250033378601,0.964335024356842,0.9772149920463562,0.8724755644798279,0.8537760972976685
7,1.0,0.96875,0.59375,0.6227625608444214,0.9978170990943909,0.9622499942779541,0.9641749858856201,0.9770449995994568,0.8187020421028137,0.7960288524627686
8,1.0,1.0,0.375,0.700847864151001,0.5113100409507751,0.9610900282859802,0.9633399844169617,0.9764050245285034,0.786258339881897,0.7621537446975708
9,1.0,1.0,0.5625,0.41951000690460205,0.621505081653595,0.9601250290870667,0.9628999829292297,0.9762200117111206,0.7599200010299683,0.7251059412956238
10,1.0,1.0,0.53125,0.5568782091140747,0.4325881600379944,0.9589899778366089,0.9615799784660339,0.9756199717521667,0.7393620610237122,0.7091206312179565
11,1.0,1.0,0.5625,0.3476709723472595,0.3778197765350342,0.9571049809455872,0.9596650004386902,0.9745699763298035,0.7282050251960754,0.698744535446167
12,1.0,1.0,0.6875,0.32576918601989746,0.6063678860664368,0.9553599953651428,0.9581699967384338,0.974049985408783,0.7148204445838928,0.6891010999679565
13,1.0,0.90625,0.8125,0.42453962564468384,1.2191267013549805,0.9541699886322021,0.9569249749183655,0.9736599922180176,0.7061957716941833,0.6799490451812744
14,1.0,1.0,0.6875,0.3286248445510864,0.4144803285598755,0.9517099857330322,0.955299973487854,0.9726349711418152,0.70522141456604,0.6714905500411987
