,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,1.0,1.0,1.0,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.0027552195824682713,0.0030356505885720253,0.3571583032608032,0.3571583032608032
1,1.0,1.0,1.0,0.8949999809265137,0.8949999809265137,0.8949999809265137,0.0005602455930784345,0.000971799367107451,0.3572044372558594,0.3572044372558594
2,1.0,1.0,1.0,0.8970999717712402,0.8970999717712402,0.8970999717712402,0.00024014826340135187,0.00046913724509067833,0.35739201307296753,0.35739201307296753
3,1.0,1.0,1.0,0.8981000185012817,0.8981000185012817,0.8981000185012817,0.0003637817862909287,0.00021827696764376014,0.3601131737232208,0.3601131737232208
4,1.0,1.0,1.0,0.8981999754905701,0.8981999754905701,0.8981999754905701,0.000185772601980716,0.00020442152163013816,0.3628010153770447,0.3628010153770447
5,1.0,1.0,1.0,0.8991000056266785,0.8991000056266785,0.8991000056266785,0.00014520456898026168,0.00021566929353866726,0.36584046483039856,0.36584046483039856
6,1.0,1.0,1.0,0.8989999890327454,0.8989999890327454,0.8989999890327454,0.00016614343621768057,0.00011466769501566887,0.3682836592197418,0.3682836592197418
7,1.0,1.0,1.0,0.9000999927520752,0.9000999927520752,0.9000999927520752,0.00010760930308606476,8.04219744168222e-05,0.3705069422721863,0.3705069422721863
8,1.0,1.0,1.0,0.8995000123977661,0.8995000123977661,0.8995000123977661,8.181943849194795e-05,8.99877049960196e-05,0.3735714256763458,0.3735714256763458
9,1.0,1.0,1.0,0.9000999927520752,0.9000999927520752,0.9000999927520752,0.00013505277456715703,9.622379002394155e-05,0.37528443336486816,0.37528443336486816
