,train_acc,train_loss,val_acc,val_loss
0,1.0,0.4389878511428833,0.9010000228881836,0.8981027603149414
1,1.0,0.30732643604278564,0.8899999856948853,0.8223164677619934
2,1.0,0.3671340346336365,0.8809999823570251,0.7661221027374268
3,1.0,0.26327577233314514,0.8820000290870667,0.7175525426864624
4,1.0,0.18073609471321106,0.8759999871253967,0.6808743476867676
5,0.96875,0.24161478877067566,0.8809999823570251,0.6410037279129028
6,1.0,0.1568419486284256,0.8880000114440918,0.6063066720962524
7,1.0,0.1518506407737732,0.8799999952316284,0.5811427235603333
8,1.0,0.08313773572444916,0.8859999775886536,0.5612310171127319
9,1.0,0.11038010567426682,0.8920000195503235,0.5342171788215637
10,1.0,0.10915792733430862,0.8920000195503235,0.5130172967910767
11,1.0,0.14030173420906067,0.890999972820282,0.498365581035614
12,1.0,0.09605644643306732,0.8949999809265137,0.4830471873283386
13,1.0,0.06726856529712677,0.8939999938011169,0.46684351563453674
14,1.0,0.08271297067403793,0.8999999761581421,0.45296499133110046
