,train_acc,train_loss,val_acc,val_loss
0,0.96875,0.5314100980758667,0.8980000019073486,0.9085088968276978
1,1.0,0.3629128634929657,0.8930000066757202,0.8148877024650574
2,1.0,0.26849400997161865,0.890999972820282,0.748757541179657
3,1.0,0.2449301779270172,0.8930000066757202,0.7039636373519897
4,1.0,0.18977996706962585,0.8970000147819519,0.6580139994621277
5,1.0,0.21592365205287933,0.8939999938011169,0.6241194009780884
6,1.0,0.12285175919532776,0.902999997138977,0.5915347337722778
7,1.0,0.12116202712059021,0.8989999890327454,0.5652660727500916
8,0.96875,0.17563357949256897,0.9010000228881836,0.5446475148200989
9,1.0,0.14019396901130676,0.902999997138977,0.5245901346206665
10,1.0,0.13855518400669098,0.8980000019073486,0.5036796927452087
11,1.0,0.08837603032588959,0.902999997138977,0.4849034547805786
12,1.0,0.12995372712612152,0.9039999842643738,0.46739503741264343
13,1.0,0.0593937411904335,0.9020000100135803,0.4559803605079651
14,1.0,0.08675748854875565,0.9049999713897705,0.4444526433944702
