,acc,loss
0,0.5925,74.6380386352539
1,0.6549999999999999,22.94314193725586
2,0.73,29.087017059326172
3,0.73,34.95081329345703
4,0.7575000000000001,35.779441833496094
5,0.7949999999999999,19.294153213500977
6,0.7525000000000001,16.3809814453125
7,0.795,11.667597770690918
8,0.8049999999999999,22.492053985595703
9,0.7874999999999999,23.194244384765625
10,0.82,6.734628677368164
11,0.8400000000000001,6.067129135131836
12,0.8099999999999999,27.73895835876465
13,0.85,39.96787643432617
14,0.8299999999999998,33.18501281738281
15,0.82,18.805553436279297
16,0.8575000000000002,2.9424593448638916
17,0.8574999999999999,68.77824401855469
18,0.8174999999999999,43.0592041015625
19,0.8674999999999999,20.787073135375977
20,0.8424999999999999,6.216691493988037
21,0.8950000000000001,14.589973449707031
22,0.8825000000000001,44.43141174316406
23,0.89,12.434922218322754
24,0.9199999999999999,29.251916885375977
25,0.885,14.000511169433594
26,0.9199999999999999,7.089332580566406
27,0.8699999999999999,16.381023406982422
28,0.8974999999999997,30.735271453857422
29,0.8574999999999999,19.858726501464844
30,0.89,30.817846298217773
31,0.8799999999999999,7.574944019317627
32,0.8875,32.57068634033203
33,0.885,35.27178192138672
34,0.8675,7.80748176574707
35,0.9149999999999998,6.724681854248047
36,0.9099999999999999,19.51830291748047
37,0.9125,3.2445502281188965
38,0.9199999999999999,34.45112609863281
39,0.915,4.7163496017456055
40,0.9375,1.2199475765228271
41,0.9375,20.66792869567871
42,0.9349999999999999,0.35515594482421875
43,0.9400000000000001,18.083824157714844
44,0.9424999999999997,0.0
45,0.9399999999999998,0.21156525611877441
46,0.95,3.211420774459839
47,0.9499999999999998,0.5851719379425049
48,0.9574999999999999,1.5108399391174316
49,0.9549999999999998,2.249363899230957
50,0.9524999999999999,5.194377899169922
51,0.9574999999999999,0.8150122165679932
52,0.9549999999999998,1.9216183423995972
53,0.9549999999999998,3.519533157348633
54,0.9574999999999999,4.053613185882568
55,0.9599999999999997,2.059246063232422
56,0.9599999999999997,0.5100120306015015
57,0.9574999999999999,0.1771944761276245
58,0.96,0.8595205545425415
59,0.96,0.5489394664764404
