,acc_1,acc_2,acc_3,acc_4,acc_ensemble,loss_1,loss_2,loss_3,loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9116500020027161,0.9041500091552734,0.9130833148956299,0.9185333251953125,0.9336833357810974,0.4297177493572235,0.3119395971298218,0.1452510952949524,0.5979660153388977,0.9157999753952026,0.9097999930381775,0.9096999764442444,0.9157999753952026,0.9358999729156494,0.27812260389328003,0.29556694626808167,0.285102516412735,0.26789867877960205
1,0.9307166934013367,0.9355833530426025,0.930316686630249,0.928683340549469,0.9469833374023438,0.394912987947464,0.33822596073150635,0.326387882232666,0.4121243953704834,0.9276000261306763,0.9337999820709229,0.9302999973297119,0.9247999787330627,0.9444000124931335,0.23214508593082428,0.21588468551635742,0.2266765832901001,0.23694221675395966
2,0.9422500133514404,0.9345666766166687,0.9415000081062317,0.9343666434288025,0.9524166584014893,0.1334688514471054,0.270388126373291,0.5334581732749939,0.34145238995552063,0.9408000111579895,0.9347000122070312,0.9345999956130981,0.9332000017166138,0.9502999782562256,0.18942998349666595,0.21228747069835663,0.19427290558815002,0.21006353199481964
3,0.9384999871253967,0.9473333358764648,0.9388666749000549,0.9405500292778015,0.9545833468437195,0.07427281141281128,0.030907098203897476,0.039335399866104126,0.2664487361907959,0.9369999766349792,0.944100022315979,0.9330000281333923,0.9379000067710876,0.949999988079071,0.2068973183631897,0.17715778946876526,0.20572125911712646,0.19910597801208496
4,0.9457499980926514,0.9411166906356812,0.9463000297546387,0.9450333118438721,0.9570333361625671,0.05016838759183884,0.114597849547863,0.1633516103029251,0.22423113882541656,0.942799985408783,0.9398000240325928,0.9434999823570251,0.9435999989509583,0.9534000158309937,0.18910656869411469,0.20042435824871063,0.17514656484127045,0.18137700855731964
5,0.9484166502952576,0.9491666555404663,0.9509333372116089,0.944100022315979,0.9577500224113464,0.04103114455938339,0.19873230159282684,0.07323429733514786,0.04832659661769867,0.9433000087738037,0.9477999806404114,0.9452999830245972,0.9376999735832214,0.9531000256538391,0.18556541204452515,0.16953517496585846,0.17150086164474487,0.1941889375448227
6,0.9489166736602783,0.9516000151634216,0.9456833600997925,0.9526833295822144,0.9592166543006897,0.01782909780740738,0.01201720256358385,0.020826488733291626,0.008188320323824883,0.9448000192642212,0.9462000131607056,0.9434000253677368,0.9505000114440918,0.9535999894142151,0.17876453697681427,0.17237810790538788,0.1871606409549713,0.15509529411792755
7,0.9488499760627747,0.9474166631698608,0.9504500031471252,0.9495833516120911,0.9583500027656555,0.03210921585559845,0.011565972119569778,0.013807505369186401,0.029048267751932144,0.9458000063896179,0.9447000026702881,0.9480000138282776,0.9445000290870667,0.9549999833106995,0.18181408941745758,0.18052613735198975,0.16803574562072754,0.1761128306388855
8,0.9456999897956848,0.9521499872207642,0.9496666789054871,0.9542333483695984,0.9593833088874817,0.007848678156733513,0.018130933865904808,0.35902532935142517,0.04336307942867279,0.9416999816894531,0.9503999948501587,0.9474999904632568,0.9484000205993652,0.9553999900817871,0.1984606385231018,0.1667555719614029,0.1777389496564865,0.16676044464111328
9,0.9502999782562256,0.9508000016212463,0.9521499872207642,0.9552333354949951,0.9603333473205566,0.02875254675745964,0.00637954194098711,0.007029013708233833,0.002078849356621504,0.9485999941825867,0.9470999836921692,0.9473999738693237,0.9502000212669373,0.9556999802589417,0.18118751049041748,0.17685292661190033,0.18189597129821777,0.1629123091697693
10,0.9537833333015442,0.9506666660308838,0.956416666507721,0.9517499804496765,0.9608500003814697,0.0030327471904456615,0.0080998120829463,0.006234104745090008,0.0929175391793251,0.9510999917984009,0.945900022983551,0.9514999985694885,0.9480000138282776,0.9571999907493591,0.16339080035686493,0.17625321447849274,0.1626300811767578,0.17819462716579437
11,0.949566662311554,0.9532999992370605,0.9567999839782715,0.9528999924659729,0.9606833457946777,0.00489436462521553,0.0028283619321882725,0.03993235528469086,0.016752462834119797,0.9453999996185303,0.9502000212669373,0.953000009059906,0.9465000033378601,0.9555000066757202,0.18628747761249542,0.17777445912361145,0.15462256968021393,0.1800730675458908
12,0.9484500288963318,0.9531833529472351,0.9530666470527649,0.9505666494369507,0.9609166383743286,0.020337793976068497,0.004103526938706636,0.003678746521472931,0.0052971490658819675,0.946399986743927,0.949999988079071,0.9491999745368958,0.9470000267028809,0.9559999704360962,0.1939542442560196,0.17838171124458313,0.17404013872146606,0.1838868409395218
13,0.9533833265304565,0.9524999856948853,0.9527000188827515,0.956083357334137,0.9614333510398865,0.007919799536466599,0.03009280003607273,0.013980974443256855,0.10209543257951736,0.9495000243186951,0.951200008392334,0.9485999941825867,0.9535999894142151,0.9575999975204468,0.180992990732193,0.1748545914888382,0.17223189771175385,0.15842865407466888
14,0.9538000226020813,0.9462166428565979,0.9568833112716675,0.9507833123207092,0.9613999724388123,0.0013166419230401516,0.006211441941559315,0.003941487055271864,0.0016506650717929006,0.949999988079071,0.9424999952316284,0.9531000256538391,0.9438999891281128,0.9560999870300293,0.18572138249874115,0.2032843679189682,0.1612490564584732,0.19287237524986267
