,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.96875,0.96875,1.0,1.0,0.96875,0.125,1.3816909790039062,1.092466115951538,1.118343472480774,1.5100456476211548,1.1369717121124268,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.7878503203392029,0.7878503203392029,0.7878503203392029,0.7878503203392029,0.7878503203392029
1,0.9375,0.9375,0.96875,0.96875,1.0,0.6875,1.338853359222412,1.338853359222412,1.0396032333374023,0.747800886631012,0.6318435668945312,0.983299970626831,0.983299970626831,0.983299970626831,0.983299970626831,0.983299970626831,0.983299970626831,0.5181074142456055,0.5181074142456055,0.5181074142456055,0.5181074142456055,0.5181074142456055
2,1.0,0.90625,1.0,1.0,0.96875,0.1875,0.4423004388809204,1.075272798538208,0.6636574268341064,0.7189117670059204,0.6466169953346252,0.9843999743461609,0.9843999743461609,0.9843999743461609,0.9843999743461609,0.9843999743461609,0.9843999743461609,0.41864120960235596,0.41864120960235596,0.41864120960235596,0.41864120960235596,0.41864120960235596
3,1.0,1.0,1.0,1.0,0.96875,0.15625,0.4045938551425934,0.4403125047683716,0.45477110147476196,0.4936581552028656,0.5657268762588501,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.9837999939918518,0.37822580337524414,0.37822580337524414,0.37822580337524414,0.37822580337524414,0.37822580337524414
4,1.0,1.0,1.0,1.0,1.0,0.1875,0.5819989442825317,0.27810239791870117,0.4251601994037628,0.2825223207473755,0.5043439865112305,0.9822999835014343,0.9822999835014343,0.9822999835014343,0.9822999835014343,0.9822999835014343,0.9822999835014343,0.35562124848365784,0.35562124848365784,0.35562124848365784,0.35562124848365784,0.35562124848365784
5,1.0,1.0,1.0,1.0,0.96875,0.1875,0.4654555320739746,0.23091596364974976,0.3945070505142212,0.2949455976486206,0.4432857036590576,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.3417242169380188,0.3417242169380188,0.3417242169380188,0.3417242169380188,0.3417242169380188
6,1.0,1.0,1.0,1.0,1.0,0.15625,0.5162688493728638,0.16310346126556396,0.21519315242767334,0.30034321546554565,0.24016019701957703,0.980400025844574,0.980400025844574,0.980400025844574,0.980400025844574,0.980400025844574,0.980400025844574,0.33148908615112305,0.33148908615112305,0.33148908615112305,0.33148908615112305,0.33148908615112305
7,1.0,1.0,1.0,1.0,1.0,0.28125,0.24412919580936432,0.24806594848632812,0.23259250819683075,0.3096442222595215,0.1720733642578125,0.9803000092506409,0.9803000092506409,0.9803000092506409,0.9803000092506409,0.9803000092506409,0.9803000092506409,0.315949946641922,0.315949946641922,0.315949946641922,0.315949946641922,0.315949946641922
8,1.0,0.96875,1.0,1.0,1.0,0.21875,0.14884468913078308,0.37231969833374023,0.1618366837501526,0.20567336678504944,0.14999240636825562,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.2977006435394287,0.2977006435394287,0.2977006435394287,0.2977006435394287,0.2977006435394287
9,1.0,1.0,1.0,1.0,1.0,0.09375,0.44573894143104553,0.1756558120250702,0.16218647360801697,0.0983637273311615,0.13913309574127197,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.2800751030445099,0.2800751030445099,0.2800751030445099,0.2800751030445099,0.2800751030445099
10,1.0,1.0,1.0,1.0,1.0,0.1875,0.1620849370956421,0.17848947644233704,0.26323503255844116,0.12249702215194702,0.14199142158031464,0.9815999865531921,0.9815999865531921,0.9815999865531921,0.9815999865531921,0.9815999865531921,0.9815999865531921,0.2658787965774536,0.2658787965774536,0.2658787965774536,0.2658787965774536,0.2658787965774536
11,1.0,1.0,1.0,1.0,0.96875,0.125,0.14075133204460144,0.17833375930786133,0.09797682613134384,0.1588728278875351,0.22612839937210083,0.9818000197410583,0.9818000197410583,0.9818000197410583,0.9818000197410583,0.9818000197410583,0.9818000197410583,0.2572624385356903,0.2572624385356903,0.2572624385356903,0.2572624385356903,0.2572624385356903
12,1.0,1.0,1.0,1.0,1.0,0.28125,0.07974553108215332,0.08242425322532654,0.13462761044502258,0.13403286039829254,0.12504848837852478,0.9819999933242798,0.9819999933242798,0.9819999933242798,0.9819999933242798,0.9819999933242798,0.9819999933242798,0.24722428619861603,0.24722428619861603,0.24722428619861603,0.24722428619861603,0.24722428619861603
13,1.0,1.0,1.0,1.0,1.0,0.28125,0.10873016715049744,0.11227358132600784,0.2216588854789734,0.08277346193790436,0.13299083709716797,0.9815000295639038,0.9815000295639038,0.9815000295639038,0.9815000295639038,0.9815000295639038,0.9815000295639038,0.2389819324016571,0.2389819324016571,0.2389819324016571,0.2389819324016571,0.2389819324016571
14,1.0,1.0,1.0,1.0,1.0,0.25,0.063503697514534,0.07195213437080383,0.08046950399875641,0.07088211178779602,0.05631914734840393,0.9817000031471252,0.9817000031471252,0.9817000031471252,0.9817000031471252,0.9817000031471252,0.9817000031471252,0.23303166031837463,0.23303166031837463,0.23303166031837463,0.23303166031837463,0.23303166031837463
