,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9375,0.96875,0.625,0.11141695827245712,0.1992352306842804,0.9182999730110168,0.9233999848365784,0.9290000200271606,0.26330310106277466,0.24657709896564484
1,1.0,0.875,0.59375,0.09216344356536865,0.40375280380249023,0.9363999962806702,0.9319000244140625,0.9381999969482422,0.20493227243423462,0.21406173706054688
2,1.0,1.0,0.5,0.05628375709056854,0.03899699077010155,0.9341999888420105,0.9383000135421753,0.9413999915122986,0.21468037366867065,0.20879286527633667
3,0.96875,1.0,0.59375,0.05483848601579666,0.018941745162010193,0.9453999996185303,0.9398999810218811,0.9455000162124634,0.1814510077238083,0.1923282891511917
4,0.96875,1.0,0.625,0.052350111305713654,0.008249558508396149,0.9430999755859375,0.9430999755859375,0.9447000026702881,0.18362240493297577,0.18761718273162842
5,0.875,1.0,0.40625,0.3773267865180969,0.003789616050198674,0.9469000101089478,0.9480999708175659,0.9498999714851379,0.1751134693622589,0.17556825280189514
6,1.0,1.0,0.4375,0.002845033537596464,0.0034568896517157555,0.9506000280380249,0.9508000016212463,0.9523000121116638,0.1654587686061859,0.16366037726402283
7,1.0,1.0,0.375,0.011231919750571251,0.00721705099567771,0.9501000046730042,0.9480999708175659,0.9502999782562256,0.16787730157375336,0.17303584516048431
8,1.0,1.0,0.5625,0.0017207229975610971,0.0035667121410369873,0.9527999758720398,0.9541000127792358,0.9545000195503235,0.15648680925369263,0.1560015082359314
9,1.0,1.0,0.5625,0.0037280074320733547,0.0013251781929284334,0.9467999935150146,0.95169997215271,0.9510999917984009,0.176065593957901,0.1665385514497757
10,1.0,1.0,0.5625,0.007956787012517452,0.003436415223404765,0.9458000063896179,0.9502999782562256,0.9505000114440918,0.1881798356771469,0.17317607998847961
11,1.0,1.0,0.5,0.0011237924918532372,0.0014912724727764726,0.9502000212669373,0.9524999856948853,0.9527000188827515,0.17264756560325623,0.16641876101493835
12,1.0,1.0,0.5625,0.002587884198874235,0.0017936405492946506,0.9491999745368958,0.9496999979019165,0.9513999819755554,0.1798044741153717,0.1764310896396637
13,0.96875,1.0,0.59375,0.09857884794473648,0.003749457886442542,0.9485999941825867,0.9488999843597412,0.9498999714851379,0.1870804876089096,0.18449844419956207
14,1.0,1.0,0.4375,0.008028535172343254,0.016626304015517235,0.9483000040054321,0.945900022983551,0.947700023651123,0.18409213423728943,0.1995828002691269
