,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.03125,0.1875,0.0,0.0,5.643573760986328,5.052095413208008,5.510349273681641,0.09930624812841415,0.10223124921321869,0.09963750094175339,0.2181437462568283,5.316997528076172,5.296636581420898,5.307397365570068
1,0.09375,0.125,0.6875,0.0,5.295912742614746,5.0547895431518555,3.677307605743408,0.22615624964237213,0.23426249623298645,0.2251249998807907,0.4285062551498413,4.663869380950928,4.631229877471924,4.645236492156982
2,0.25,0.15625,0.78125,0.0625,4.517511367797852,4.534113883972168,2.755434989929199,0.30671873688697815,0.3064500093460083,0.30421873927116394,0.5249312520027161,4.234532833099365,4.245123386383057,4.237555503845215
3,0.96875,0.84375,0.90625,0.40625,1.8587666749954224,2.6529455184936523,2.335057258605957,0.35305625200271606,0.35416874289512634,0.35558751225471497,0.5806499719619751,3.968949556350708,3.9657328128814697,3.958611011505127
4,1.0,1.0,1.0,0.1875,1.5474905967712402,1.4871609210968018,1.8071895837783813,0.3851812481880188,0.37696874141693115,0.3777312636375427,0.6081687211990356,3.7706949710845947,3.80001163482666,3.7988858222961426
5,0.90625,0.96875,0.40625,0.5,1.4198265075683594,1.7792115211486816,4.076314449310303,0.40367498993873596,0.39434999227523804,0.39227500557899475,0.6262999773025513,3.63927960395813,3.6640655994415283,3.682924270629883
6,0.6875,0.96875,0.96875,0.125,2.862152099609375,1.585019826889038,1.692766547203064,0.4123687446117401,0.4038749933242798,0.4056187570095062,0.6389062404632568,3.5448079109191895,3.576012134552002,3.570505380630493
7,0.5,0.34375,1.0,0.03125,3.535658121109009,3.8521151542663574,1.1515214443206787,0.41948750615119934,0.41144999861717224,0.41529375314712524,0.6484812498092651,3.476213216781616,3.501224994659424,3.4923245906829834
8,1.0,0.96875,0.96875,0.375,0.7862738370895386,1.6158804893493652,1.0969182252883911,0.4217187464237213,0.419950008392334,0.4223187565803528,0.6560312509536743,3.421597957611084,3.4308719635009766,3.4297399520874023
9,0.40625,0.96875,0.71875,0.03125,3.6262924671173096,1.5145699977874756,2.611984968185425,0.4222312569618225,0.42236876487731934,0.42559999227523804,0.6608250141143799,3.383450508117676,3.384442090988159,3.3749608993530273
10,1.0,1.0,1.0,0.21875,0.882266104221344,0.7424818873405457,0.7037912607192993,0.4224125146865845,0.42809998989105225,0.42753124237060547,0.6650000214576721,3.3500895500183105,3.331756353378296,3.3397116661071777
11,1.0,1.0,0.8125,0.40625,0.8891820907592773,0.8794337511062622,2.183410167694092,0.4223562479019165,0.42723751068115234,0.4264812469482422,0.6662499904632568,3.329857110977173,3.3082664012908936,3.314399242401123
12,1.0,0.9375,1.0,0.375,0.8313717246055603,1.0411758422851562,0.6355315446853638,0.4212687611579895,0.4257875084877014,0.42678123712539673,0.6666625142097473,3.309215545654297,3.2896463871002197,3.288764476776123
13,1.0,0.96875,1.0,0.375,0.47770702838897705,0.825061559677124,1.0004191398620605,0.4225437641143799,0.4284124970436096,0.4269937574863434,0.6702374815940857,3.2858874797821045,3.257784128189087,3.2650370597839355
14,1.0,1.0,1.0,0.5,0.7138392329216003,0.6600000858306885,0.4975127875804901,0.42172500491142273,0.4308624863624573,0.4275749921798706,0.673550009727478,3.269862651824951,3.2288081645965576,3.2433979511260986
