,acc,loss
0,0.7100000000000001,24.749313354492188
1,0.76,18.847591400146484
2,0.7875,11.040555000305176
3,0.8074999999999999,8.409193992614746
4,0.8324999999999999,13.384819030761719
5,0.8375000000000001,11.21111011505127
6,0.8575000000000002,9.947699546813965
7,0.8400000000000001,12.970462799072266
8,0.9099999999999998,13.800273895263672
9,0.9,6.875952243804932
10,0.9174999999999999,9.266969680786133
11,0.9175000000000001,8.533722877502441
12,0.9225,5.606456279754639
13,0.9124999999999999,3.5983684062957764
14,0.9199999999999999,0.5200042128562927
15,0.89,8.143986701965332
16,0.8924999999999998,4.761961936950684
17,0.9099999999999999,6.651513576507568
18,0.9,12.007079124450684
19,0.9175000000000001,4.963630199432373
20,0.9200000000000002,5.410122394561768
21,0.9049999999999999,3.730748414993286
22,0.9150000000000003,3.9974071979522705
23,0.9324999999999999,7.31358528137207
24,0.9324999999999998,7.994762897491455
25,0.89,6.873411655426025
26,0.9274999999999999,2.3930740356445312
27,0.9075,6.330577850341797
28,0.9349999999999998,2.8882226943969727
29,0.9025000000000001,1.928397297859192
30,0.9274999999999999,8.814881324768066
31,0.9275,4.523227214813232
32,0.9099999999999999,6.803452968597412
33,0.9324999999999999,2.6315231323242188
34,0.9324999999999999,5.321625232696533
35,0.9375,6.320140838623047
36,0.9174999999999999,2.2021987438201904
37,0.9299999999999999,5.337948322296143
38,0.9124999999999999,5.681328296661377
39,0.925,4.27364444732666
40,0.9424999999999999,7.232612133026123
41,0.9399999999999998,4.035298824310303
42,0.9525,1.9909920692443848
43,0.9425000000000001,0.39663589000701904
44,0.9475,0.7872698307037354
45,0.9475,1.322571873664856
46,0.95,2.2639763355255127
47,0.9525,0.46671077609062195
48,0.9475,1.953863263130188
49,0.95,0.11689843982458115
50,0.95,0.319244384765625
51,0.95,0.2332521229982376
52,0.9475,0.364084929227829
53,0.9424999999999999,2.3977677822113037
54,0.945,1.5405863523483276
55,0.9475,2.2458536624908447
56,0.9475,0.22718560695648193
57,0.9475,0.1697702407836914
58,0.9475,0.5353217720985413
59,0.9475,1.138931393623352
