,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9375,0.875,0.96875,0.9375,0.15625,0.2268444448709488,0.4507548213005066,0.13230210542678833,0.14075013995170593,0.9174000024795532,0.9139000177383423,0.9197999835014343,0.9140999913215637,0.9381999969482422,0.26642906665802,0.28138795495033264,0.2605920433998108,0.2751300632953644
1,0.96875,0.96875,0.96875,0.875,0.3125,0.1815841794013977,0.10095110535621643,0.2607486844062805,0.4897811710834503,0.925000011920929,0.9248999953269958,0.9241999983787537,0.925599992275238,0.9437999725341797,0.2488052248954773,0.24232062697410583,0.24281880259513855,0.23124247789382935
2,0.9375,0.96875,1.0,0.90625,0.4375,0.2962765097618103,0.054838597774505615,0.025402355939149857,0.17177540063858032,0.9279000163078308,0.9399999976158142,0.9387000203132629,0.9264000058174133,0.9487000107765198,0.21798071265220642,0.2054327130317688,0.1923857182264328,0.23644502460956573
3,1.0,0.96875,1.0,0.90625,0.25,0.024763740599155426,0.08092612773180008,0.07106898725032806,0.2801537811756134,0.9381999969482422,0.9431999921798706,0.9254999756813049,0.9375,0.953000009059906,0.20467811822891235,0.18013550341129303,0.231713205575943,0.1935970038175583
4,1.0,1.0,0.96875,1.0,0.34375,0.036471568048000336,0.03444526344537735,0.0498431958258152,0.047300226986408234,0.9415000081062317,0.9462000131607056,0.9409000277519226,0.9398999810218811,0.9520999789237976,0.1915263682603836,0.1794544905424118,0.18567755818367004,0.19667482376098633
5,1.0,0.9375,0.96875,1.0,0.3125,0.007158325985074043,0.18540751934051514,0.22786253690719604,0.008370177820324898,0.9394999742507935,0.9366999864578247,0.9453999996185303,0.9452999830245972,0.953000009059906,0.19198226928710938,0.20940092206001282,0.1710967719554901,0.1808859407901764
6,0.96875,1.0,1.0,0.96875,0.25,0.10822180658578873,0.03829099237918854,0.012467659078538418,0.0671684592962265,0.948199987411499,0.9463000297546387,0.9433000087738037,0.9455000162124634,0.9545999765396118,0.17227263748645782,0.18304401636123657,0.1862368881702423,0.18261221051216125
7,1.0,0.96875,1.0,1.0,0.34375,0.01793927513062954,0.1919027864933014,0.02458464540541172,0.00841476209461689,0.9449999928474426,0.9369999766349792,0.9502999782562256,0.9445000290870667,0.9555000066757202,0.17694300413131714,0.2127828299999237,0.16048564016819,0.18522533774375916
8,0.9375,1.0,0.9375,1.0,0.40625,0.15698258578777313,0.0015192204155027866,0.10458429157733917,0.0070907482877373695,0.9495999813079834,0.9510999917984009,0.9513999819755554,0.9505000114440918,0.9578999876976013,0.17142222821712494,0.1706661880016327,0.1550576239824295,0.1679743528366089
9,1.0,1.0,1.0,1.0,0.625,0.006488597020506859,0.015452472493052483,0.011191443540155888,0.020296357572078705,0.9506000280380249,0.9495999813079834,0.9524000287055969,0.9506999850273132,0.9555000066757202,0.16265042126178741,0.17344976961612701,0.15786536037921906,0.16759157180786133
10,1.0,1.0,0.96875,1.0,0.25,0.012559477239847183,0.004063199274241924,0.05957051366567612,0.0133957639336586,0.9523000121116638,0.9510999917984009,0.9505000114440918,0.9506999850273132,0.9581999778747559,0.17040304839611053,0.16442422568798065,0.16647639870643616,0.1714407056570053
11,1.0,0.9375,1.0,1.0,0.40625,0.011654943227767944,0.1369243711233139,0.001494196243584156,0.004417255520820618,0.939300000667572,0.9532999992370605,0.9532999992370605,0.9544000029563904,0.9587000012397766,0.20883813500404358,0.1622242033481598,0.15670908987522125,0.16156987845897675
12,1.0,1.0,1.0,1.0,0.625,0.001659303903579712,0.008937749080359936,0.0035848929546773434,0.003383565228432417,0.95169997215271,0.947700023651123,0.9478999972343445,0.953499972820282,0.9563000202178955,0.1703874170780182,0.18820524215698242,0.18469780683517456,0.16474050283432007
13,1.0,1.0,1.0,1.0,0.46875,0.0019760343711823225,0.002244003349915147,0.0058448100462555885,0.0030351062305271626,0.9498999714851379,0.9502999782562256,0.9513000249862671,0.9488000273704529,0.9581999778747559,0.16905377805233002,0.17382314801216125,0.16414569318294525,0.18051272630691528
14,1.0,1.0,1.0,1.0,0.25,0.0043372344225645065,0.017529156059026718,0.011365795508027077,0.0068564508110284805,0.9505000114440918,0.95169997215271,0.9470000267028809,0.95169997215271,0.958299994468689,0.1737353801727295,0.1700715869665146,0.18919046223163605,0.1818029135465622
