,train_acc_1,train_acc_2,train_acc_3,train_loss_1,train_loss_2,train_loss_3,val_acc,val_acc_1,val_acc_2,val_acc_3,val_loss_1,val_loss_2,val_loss_3
0,0.78125,0.90625,0.875,0.9623146057128906,0.6235365867614746,0.6196436882019043,0.909500002861023,0.8705999851226807,0.8508999943733215,0.8701000213623047,0.6820665597915649,0.7311916947364807,0.687736988067627
1,0.8125,0.84375,0.9375,0.44943779706954956,0.8206093311309814,0.32722529768943787,0.954200029373169,0.9365000128746033,0.9192000031471252,0.9315999746322632,0.32357579469680786,0.3756875991821289,0.34331753849983215
2,0.9375,0.9375,0.875,0.24097126722335815,0.26339131593704224,0.5173684358596802,0.9667999744415283,0.95169997215271,0.9424999952316284,0.9455000162124634,0.22144091129302979,0.24534320831298828,0.23155702650547028
3,0.875,0.90625,1.0,0.3781033158302307,0.26037079095840454,0.17971250414848328,0.9657999873161316,0.9539999961853027,0.9538000226020813,0.954800009727478,0.18395738303661346,0.188392773270607,0.1831793636083603
4,0.875,0.9375,0.9375,0.3772805333137512,0.2311362475156784,0.20581483840942383,0.9710999727249146,0.9524000287055969,0.9495000243186951,0.9599999785423279,0.17774707078933716,0.190245121717453,0.15393708646297455
5,1.0,1.0,0.9375,0.08880773186683655,0.04483756050467491,0.2161482572555542,0.9745000004768372,0.963100016117096,0.9584000110626221,0.961899995803833,0.1409328281879425,0.14908239245414734,0.1389876902103424
6,0.9375,1.0,0.9375,0.1983949840068817,0.07118852436542511,0.16719475388526917,0.9761000275611877,0.9625999927520752,0.9635999798774719,0.9648000001907349,0.13304796814918518,0.1268044263124466,0.1253662258386612
7,1.0,1.0,1.0,0.04436839371919632,0.041410934180021286,0.042432401329278946,0.9764999747276306,0.9667999744415283,0.9625999927520752,0.9682000279426575,0.11851618438959122,0.12814579904079437,0.10935308784246445
8,0.90625,0.9375,0.9375,0.2808768153190613,0.18800099194049835,0.1720166653394699,0.9739999771118164,0.9617000222206116,0.9629999995231628,0.9624999761581421,0.13159909844398499,0.12141408771276474,0.12348190695047379
9,0.96875,0.9375,0.875,0.07403647899627686,0.26401981711387634,0.3446529805660248,0.9775000214576721,0.9692000150680542,0.9629999995231628,0.9690999984741211,0.10901723802089691,0.1280432641506195,0.10230959206819534
10,0.96875,0.96875,0.96875,0.09170575439929962,0.06197734922170639,0.23029153048992157,0.9797000288963318,0.9697999954223633,0.9707000255584717,0.9682999849319458,0.10425349324941635,0.09573493897914886,0.10498642921447754
11,0.9375,0.96875,1.0,0.21332019567489624,0.07663537561893463,0.0246612336486578,0.9783999919891357,0.965499997138977,0.9642000198364258,0.9661999940872192,0.11324042826890945,0.11439036577939987,0.11276201158761978
12,0.96875,1.0,0.9375,0.07775269448757172,0.05065498501062393,0.14368470013141632,0.9797000288963318,0.9713000059127808,0.965499997138977,0.9677000045776367,0.09873759001493454,0.10931818932294846,0.10275578498840332
13,0.90625,0.96875,0.96875,0.1988089680671692,0.10847306251525879,0.06817326694726944,0.9811999797821045,0.9697999954223633,0.9704999923706055,0.9721999764442444,0.09916770458221436,0.09533662348985672,0.0906890481710434
14,1.0,1.0,1.0,0.03034585528075695,0.006378356367349625,0.037521183490753174,0.9818000197410583,0.9690999984741211,0.9692000150680542,0.9740999937057495,0.10024168342351913,0.09479325264692307,0.08469925820827484
15,0.96875,1.0,0.9375,0.07125000655651093,0.025564609095454216,0.12861596047878265,0.982200026512146,0.9728999733924866,0.9735000133514404,0.9707000255584717,0.09062540531158447,0.08639178425073624,0.09468521922826767
16,0.96875,0.9375,1.0,0.07839640974998474,0.11418871581554413,0.13011063635349274,0.9807000160217285,0.972599983215332,0.9711999893188477,0.97079998254776,0.09209156781435013,0.09190718829631805,0.09472091495990753
17,1.0,0.96875,1.0,0.02073364332318306,0.05413283407688141,0.043799400329589844,0.9800999760627747,0.968500018119812,0.9697999954223633,0.9699000120162964,0.10373666137456894,0.09279952198266983,0.10052743554115295
18,0.9375,1.0,1.0,0.1445898860692978,0.0417880117893219,0.016085900366306305,0.9815999865531921,0.9726999998092651,0.9697999954223633,0.9726999998092651,0.08678562939167023,0.09497726708650589,0.0896315649151802
