,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,0.9983333349227905,1.0,1.0,1.0,1.0,0.8932999968528748,0.883400022983551,0.8847000002861023,0.88919997215271,0.8920999765396118,0.8852999806404114,0.0012423251755535603,0.0029172301292419434,0.0015403575962409377,0.002171116881072521,0.004771246574819088,0.419216513633728,0.42655664682388306,0.39652419090270996,0.39688196778297424,0.41430196166038513
1,1.0,1.0,1.0,1.0,1.0,1.0,0.8995000123977661,0.894599974155426,0.8928999900817871,0.8949999809265137,0.8973000049591064,0.8942000269889832,0.0004800619790330529,0.0013639439130201936,0.0009819159749895334,0.000503408198710531,0.0010545062832534313,0.40030229091644287,0.4085346758365631,0.38910919427871704,0.3947964012622833,0.4001881182193756
2,1.0,1.0,1.0,1.0,1.0,1.0,0.8985999822616577,0.8946999907493591,0.8938000202178955,0.8950999975204468,0.8966000080108643,0.89410001039505,0.00045157555723562837,0.00043850246584042907,0.0007606038125231862,0.0002908013993874192,0.00035515340277925134,0.40484389662742615,0.41214537620544434,0.3945300281047821,0.4017086327075958,0.4058951735496521
3,1.0,1.0,1.0,1.0,1.0,1.0,0.8998000025749207,0.8953999876976013,0.8948000073432922,0.8970999717712402,0.8970000147819519,0.8942999839782715,0.0004900602507404983,0.00028498965548351407,0.0005278940079733729,0.0001576184295117855,0.00028116704197600484,0.4085056781768799,0.4158751368522644,0.39845213294029236,0.4062596261501312,0.41023242473602295
4,1.0,1.0,1.0,1.0,1.0,1.0,0.8999999761581421,0.8949000239372253,0.8953999876976013,0.8967000246047974,0.8970999717712402,0.8949999809265137,0.00028070362168364227,0.00020053099433425814,0.000250433076871559,0.00019760552095249295,0.00029695621924474835,0.41336527466773987,0.42002496123313904,0.40302684903144836,0.4115193784236908,0.4148627817630768
5,1.0,1.0,1.0,1.0,1.0,1.0,0.8998000025749207,0.8949000239372253,0.8956999778747559,0.8967999815940857,0.8967000246047974,0.8955000042915344,0.0002949461340904236,0.0001899620401673019,0.00027675912133418024,0.00012264325050637126,0.00016989285359159112,0.4163721203804016,0.4227924346923828,0.4061295688152313,0.4153306782245636,0.41830405592918396
6,1.0,1.0,1.0,1.0,1.0,1.0,0.8998000025749207,0.8948000073432922,0.8955000042915344,0.897599995136261,0.8967999815940857,0.8960999846458435,0.00014642783207818866,0.00011618300050031394,0.0001203384090331383,0.0001399795146426186,0.00014436406490858644,0.4203663170337677,0.4264381229877472,0.40970414876937866,0.41928085684776306,0.421962708234787
7,1.0,1.0,1.0,1.0,1.0,1.0,0.8999000191688538,0.8949000239372253,0.8959000110626221,0.8978000283241272,0.8974000215530396,0.895799994468689,9.703777323011309e-05,7.43456112104468e-05,0.0001618256646906957,0.00011504749272717163,9.234498429577798e-05,0.4238552749156952,0.42979609966278076,0.413118451833725,0.422984778881073,0.42541924118995667
8,1.0,1.0,1.0,1.0,1.0,1.0,0.8998000025749207,0.8946999907493591,0.8960000276565552,0.8978999853134155,0.8971999883651733,0.8959000110626221,8.225954661611468e-05,0.00015287841961253434,8.447728760074824e-05,0.00016965228132903576,7.759212894598022e-05,0.4273335039615631,0.43264979124069214,0.4164124131202698,0.4264533817768097,0.42877840995788574
9,1.0,1.0,1.0,1.0,1.0,1.0,0.8999999761581421,0.894599974155426,0.896399974822998,0.8981999754905701,0.8974999785423279,0.8955000042915344,0.00011060548422392458,0.0001228861219715327,0.00015090049419086426,4.7069741412997246e-05,0.0001244617742486298,0.43052172660827637,0.43573662638664246,0.4195241332054138,0.4298062026500702,0.4319624602794647
