,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.5440000295639038,0.5440000295639038,0.5440000295639038,1.3359400033950806,1.3974164724349976
1,0.6029999852180481,0.6029999852180481,0.6029999852180481,1.0431175231933594,1.1404417753219604
2,0.6740000247955322,0.6740000247955322,0.6740000247955322,0.8693065643310547,1.0336246490478516
3,0.7279999852180481,0.7279999852180481,0.7279999852180481,0.8071600198745728,0.99250727891922
4,0.7580000162124634,0.7580000162124634,0.7580000162124634,0.8580448031425476,0.8460237383842468
5,0.765999972820282,0.765999972820282,0.765999972820282,0.5619904398918152,0.6510231494903564
6,0.7879999876022339,0.7879999876022339,0.7879999876022339,0.4325600266456604,0.7717076539993286
7,0.8109999895095825,0.8109999895095825,0.8109999895095825,0.5588389039039612,0.6799315214157104
8,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.5417749881744385,0.6746049523353577
9,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.5132731795310974,0.5776776671409607
10,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.34440383315086365,0.4326403737068176
11,0.8650000095367432,0.8650000095367432,0.8650000095367432,0.2766311764717102,0.5084689259529114
12,0.8669999837875366,0.8669999837875366,0.8669999837875366,0.4377767741680145,0.471216082572937
13,0.8740000128746033,0.8740000128746033,0.8740000128746033,0.24620942771434784,0.20894615352153778
14,0.8880000114440918,0.8880000114440918,0.8880000114440918,0.46563246846199036,0.4617369771003723
15,0.8889999985694885,0.8889999985694885,0.8889999985694885,0.48043137788772583,0.3625522255897522
16,0.9079999923706055,0.9079999923706055,0.9079999923706055,0.23013603687286377,0.27305474877357483
17,0.9190000295639038,0.9190000295639038,0.9190000295639038,0.24387285113334656,0.3468751609325409
18,0.9309999942779541,0.9309999942779541,0.9309999942779541,0.30758774280548096,0.23873794078826904
19,0.9380000233650208,0.9380000233650208,0.9380000233650208,0.2094586193561554,0.22853371500968933
20,0.9350000023841858,0.9350000023841858,0.9350000023841858,0.28739133477211,0.32703444361686707
21,0.9509999752044678,0.9509999752044678,0.9509999752044678,0.0840253233909607,0.21904152631759644
22,0.9470000267028809,0.9470000267028809,0.9470000267028809,0.1805100440979004,0.1871478259563446
23,0.9520000219345093,0.9520000219345093,0.9520000219345093,0.0671863853931427,0.12704351544380188
24,0.9470000267028809,0.9470000267028809,0.9470000267028809,0.21462202072143555,0.12366718053817749
25,0.9660000205039978,0.9660000205039978,0.9660000205039978,0.12156115472316742,0.20217512547969818
26,0.9490000009536743,0.9490000009536743,0.9490000009536743,0.27628618478775024,0.10736582428216934
27,0.9679999947547913,0.9679999947547913,0.9679999947547913,0.08276444673538208,0.0949113741517067
28,0.9779999852180481,0.9779999852180481,0.9779999852180481,0.10625383257865906,0.11685928702354431
29,0.9769999980926514,0.9769999980926514,0.9769999980926514,0.14557930827140808,0.11359036713838577
30,0.9670000076293945,0.9670000076293945,0.9670000076293945,0.04904887080192566,0.324004590511322
31,0.9649999737739563,0.9649999737739563,0.9649999737739563,0.14792560040950775,0.05411059409379959
32,0.9660000205039978,0.9660000205039978,0.9660000205039978,0.035551492124795914,0.04830954596400261
33,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.08686305582523346,0.1593705713748932
34,0.9760000109672546,0.9760000109672546,0.9760000109672546,0.0553177073597908,0.0518491268157959
35,0.9760000109672546,0.9760000109672546,0.9760000109672546,0.03658067807555199,0.01617688499391079
36,0.9789999723434448,0.9789999723434448,0.9789999723434448,0.13695846498012543,0.05532792955636978
37,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.03328018635511398,0.14165747165679932
38,0.9769999980926514,0.9769999980926514,0.9769999980926514,0.0630829855799675,0.11981640756130219
39,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.06043361499905586,0.06701645255088806
40,0.9850000143051147,0.9850000143051147,0.9850000143051147,0.1189342737197876,0.01758022978901863
41,0.9779999852180481,0.9779999852180481,0.9779999852180481,0.06282354891300201,0.03032350353896618
42,0.9639999866485596,0.9639999866485596,0.9639999866485596,0.05113622173666954,0.17165248095989227
43,0.9850000143051147,0.9850000143051147,0.9850000143051147,0.09574688971042633,0.13400912284851074
44,0.9779999852180481,0.9779999852180481,0.9779999852180481,0.02846294641494751,0.08320698142051697
45,0.9850000143051147,0.9850000143051147,0.9850000143051147,0.021599765866994858,0.08925440907478333
46,0.9850000143051147,0.9850000143051147,0.9850000143051147,0.046651050448417664,0.046171896159648895
47,0.9850000143051147,0.9850000143051147,0.9850000143051147,0.07062728703022003,0.012055687606334686
48,0.9819999933242798,0.9819999933242798,0.9819999933242798,0.004925435874611139,0.026769040152430534
49,0.9929999709129333,0.9929999709129333,0.9929999709129333,0.029084427282214165,0.04920129105448723
