,acc_ensemble,acc_1,acc_2,acc_3,acc_4,loss_1,loss_2,loss_3,loss_4
0,0.655,0.5349999999999999,0.53,0.475,0.5249999999999999,166.39651489257812,174.89247131347656,194.0873565673828,180.27197265625
1,0.6849999999999999,0.4925,0.6375,0.6099999999999999,0.5225,141.05738830566406,184.68551635742188,12.402690887451172,145.7993927001953
2,0.71,0.575,0.5350000000000001,0.6000000000000002,0.5100000000000001,172.28097534179688,121.40792846679688,139.16566467285156,105.51060485839844
3,0.6725,0.6199999999999999,0.5925,0.5225000000000002,0.6399999999999999,157.83514404296875,61.11597442626953,181.83090209960938,16.0441951751709
4,0.8,0.6525,0.725,0.6,0.6250000000000001,185.1087646484375,63.60884475708008,66.2533950805664,48.75659942626953
5,0.775,0.6575000000000001,0.68,0.6925000000000001,0.6500000000000001,5.0207719802856445,122.03084564208984,10.682157516479492,98.49800109863281
6,0.7825,0.6799999999999999,0.6700000000000002,0.6425,0.6975,25.719852447509766,126.53688049316406,24.506866455078125,11.612643241882324
7,0.7725000000000001,0.7250000000000001,0.685,0.625,0.6175,92.17084503173828,53.029266357421875,78.14400482177734,34.100669860839844
8,0.8225,0.6849999999999999,0.7075,0.655,0.7275,36.047874450683594,5.063202857971191,68.78643798828125,43.833961486816406
9,0.7925,0.7000000000000001,0.7075,0.66,0.7125,41.27424621582031,59.731910705566406,44.426734924316406,59.066104888916016
10,0.7950000000000002,0.615,0.6825,0.6775,0.7225000000000001,52.47846221923828,166.29779052734375,131.98251342773438,3.170382499694824
11,0.8400000000000001,0.7349999999999999,0.655,0.6950000000000001,0.76,49.43971252441406,22.6036376953125,4.856861591339111,68.25163269042969
12,0.825,0.7450000000000001,0.7325000000000002,0.67,0.7225,10.263617515563965,169.33145141601562,37.9815673828125,44.69886016845703
13,0.8625,0.7949999999999999,0.7325,0.7250000000000001,0.7825,61.42918395996094,32.532012939453125,31.844011306762695,160.6742401123047
14,0.8074999999999999,0.6849999999999999,0.7725000000000001,0.6950000000000001,0.7775,85.61376190185547,29.313495635986328,37.237030029296875,64.05500030517578
15,0.8300000000000001,0.7649999999999999,0.7300000000000001,0.6974999999999999,0.7225,72.10455322265625,115.18903350830078,41.47117614746094,72.40650939941406
16,0.85,0.7575000000000001,0.7599999999999999,0.7525000000000002,0.7575,57.26385498046875,67.957275390625,34.6762580871582,61.44098663330078
17,0.8425,0.6575,0.73,0.7475,0.8,22.344493865966797,43.316383361816406,37.61199188232422,37.35258483886719
18,0.8749999999999998,0.76,0.7550000000000001,0.7575,0.725,46.18278884887695,0.44801998138427734,19.793624877929688,46.43860626220703
19,0.8325000000000001,0.7775,0.7625000000000001,0.76,0.7975000000000001,19.514238357543945,20.19690704345703,28.26548194885254,3.2346601486206055
20,0.8774999999999998,0.755,0.7849999999999999,0.7625,0.7924999999999999,31.79615020751953,61.419700622558594,28.82650375366211,47.74855041503906
21,0.8725000000000002,0.7925,0.785,0.7549999999999999,0.78,88.41899108886719,9.949909210205078,44.25495910644531,10.19059944152832
22,0.8725000000000002,0.8099999999999999,0.775,0.775,0.7575000000000001,22.781349182128906,42.67280578613281,18.172801971435547,50.72470474243164
23,0.8775000000000001,0.7549999999999999,0.7975,0.74,0.7575,22.277408599853516,10.837632179260254,37.587364196777344,20.877031326293945
24,0.8799999999999999,0.79,0.825,0.705,0.8025,2.8708338737487793,40.95829391479492,52.55510711669922,48.245880126953125
25,0.8699999999999999,0.7874999999999999,0.7600000000000001,0.7625,0.8375,16.43631935119629,22.1870059967041,19.641355514526367,50.21234130859375
26,0.8724999999999999,0.8024999999999999,0.79,0.7925000000000002,0.7924999999999999,9.22332763671875,75.87455749511719,16.812419891357422,26.588476181030273
27,0.8949999999999999,0.8225,0.775,0.8125,0.8225,39.57749938964844,13.12421989440918,67.75527954101562,28.56098747253418
28,0.8974999999999997,0.7924999999999999,0.8,0.8049999999999999,0.8325000000000001,47.821388244628906,28.75680923461914,37.24870300292969,17.495485305786133
29,0.8924999999999998,0.795,0.8300000000000001,0.7975,0.8150000000000001,65.60980224609375,23.010576248168945,16.205137252807617,51.4061164855957
30,0.8875,0.7825,0.835,0.8100000000000002,0.7925000000000001,16.1712703704834,21.091205596923828,39.38843536376953,50.602291107177734
31,0.885,0.79,0.8249999999999998,0.7625,0.835,36.077632904052734,3.244203805923462,91.36763000488281,27.783512115478516
32,0.8724999999999999,0.795,0.7525000000000001,0.7675,0.8074999999999999,4.430431365966797,59.43122863769531,122.5518798828125,24.51801300048828
33,0.9049999999999999,0.79,0.8000000000000002,0.82,0.8,9.732982635498047,10.928142547607422,40.89670944213867,25.7589168548584
34,0.8900000000000002,0.76,0.8274999999999999,0.7625,0.825,9.43038558959961,31.852462768554688,10.862302780151367,16.961292266845703
35,0.8724999999999999,0.7825,0.775,0.8025,0.7975,40.3891716003418,34.97480773925781,15.039161682128906,33.357826232910156
36,0.8949999999999999,0.7925000000000001,0.7975,0.8075000000000001,0.8125,5.935328483581543,10.283864974975586,1.2915101051330566,84.16523742675781
37,0.915,0.8025,0.8225,0.8099999999999999,0.8125,31.110458374023438,3.042229652404785,28.1636962890625,41.41109848022461
38,0.9025000000000001,0.7925,0.7875,0.8150000000000001,0.8025,5.297307014465332,10.419292449951172,36.49522018432617,3.861469268798828
39,0.9275,0.7550000000000001,0.8,0.85,0.8399999999999999,31.729097366333008,77.36875915527344,1.2978262901306152,71.93486785888672
40,0.9099999999999998,0.835,0.835,0.86,0.8600000000000001,0.0,9.3590087890625,27.379669189453125,8.763050079345703
41,0.925,0.8674999999999999,0.8474999999999999,0.875,0.8625000000000002,0.0,14.570843696594238,8.945028305053711,19.703388214111328
42,0.9349999999999999,0.8675,0.8724999999999999,0.8924999999999998,0.8675,1.2608318328857422,11.450920104980469,32.31380844116211,17.715425491333008
43,0.9399999999999998,0.8850000000000001,0.8775000000000002,0.9075,0.8724999999999999,11.239816665649414,9.541176795959473,1.222191333770752,21.80169677734375
44,0.9424999999999999,0.8974999999999997,0.8825,0.9075,0.885,9.588228225708008,1.4810380935668945,11.260557174682617,25.76004409790039
45,0.9450000000000001,0.9025000000000001,0.9,0.9,0.8825,21.548763275146484,8.997876167297363,4.0462646484375,2.615139961242676
46,0.9475,0.9049999999999999,0.8999999999999998,0.9100000000000001,0.8950000000000002,17.73746681213379,6.502241134643555,17.11699676513672,3.968125343322754
47,0.9475,0.8875,0.8875,0.9125,0.9025000000000002,5.98213005065918,2.1448748111724854,6.826669692993164,9.48600959777832
48,0.9475,0.8975,0.8999999999999998,0.9174999999999999,0.8949999999999999,2.721143960952759,14.280943870544434,0.8166391849517822,7.743082523345947
49,0.95,0.8899999999999999,0.9024999999999999,0.9024999999999999,0.8975000000000002,1.0641493797302246,2.703575611114502,6.367610454559326,11.210380554199219
50,0.9475,0.9,0.9024999999999999,0.9075,0.9025000000000001,22.618078231811523,10.372790336608887,0.8230173587799072,7.120299339294434
51,0.945,0.9,0.9049999999999999,0.9099999999999999,0.8975,11.165569305419922,5.044043064117432,13.757209777832031,6.441725730895996
52,0.9424999999999999,0.9,0.8974999999999997,0.9149999999999998,0.8975,6.849819660186768,17.076339721679688,2.1135592460632324,1.9611032009124756
53,0.9424999999999999,0.9025000000000001,0.9049999999999999,0.9225,0.8925000000000003,1.893071174621582,4.012473106384277,11.692578315734863,0.6919465065002441
54,0.9475,0.8975,0.9049999999999999,0.9099999999999999,0.8975000000000002,8.588693618774414,1.1609396934509277,11.05062484741211,13.29293441772461
55,0.9475,0.9,0.8999999999999998,0.9125,0.8950000000000001,0.5437664985656738,0.0,6.386388778686523,8.106887817382812
56,0.9499999999999998,0.9025000000000001,0.9024999999999999,0.9174999999999999,0.8975000000000002,0.13059866428375244,1.8554084300994873,19.461193084716797,4.193434238433838
57,0.9499999999999998,0.9025000000000001,0.8999999999999998,0.9149999999999998,0.9000000000000001,8.612884521484375,8.493270874023438,3.9823193550109863,16.30169677734375
58,0.9475,0.9025000000000001,0.8999999999999998,0.9125,0.9025000000000001,1.8612034320831299,3.3425750732421875,7.770693302154541,21.12965202331543
59,0.9475,0.9025000000000001,0.8975,0.9125,0.9025000000000001,5.746542930603027,0.025120019912719727,10.31860637664795,6.552787780761719
