,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.9155833125114441,0.9103000164031982,0.9106333255767822,0.9154333472251892,0.9115333557128906,0.9115999937057495,0.9378166794776917,0.26250582933425903,0.30721986293792725,0.3047049343585968,0.27217844128608704,0.21133139729499817,0.32993999123573303,0.9136000275611877,0.909500002861023,0.911300003528595,0.9140999913215637,0.911300003528595,0.9132000207901001,0.9383000135421753,0.2735603451728821,0.2914436161518097,0.28469017148017883,0.2756839096546173,0.28210532665252686,0.2806718647480011
1,0.9246333241462708,0.9263666868209839,0.9323833584785461,0.9312333464622498,0.9305499792098999,0.9282166957855225,0.948116660118103,0.10025720298290253,0.1412689983844757,0.37553662061691284,0.21767312288284302,0.386468768119812,0.1351734697818756,0.9236999750137329,0.9236000180244446,0.9298999905586243,0.9272000193595886,0.932699978351593,0.9283999800682068,0.9472000002861023,0.24213935434818268,0.2438816875219345,0.223196879029274,0.23083530366420746,0.21597278118133545,0.2319876253604889
2,0.9379666447639465,0.9326500296592712,0.9368000030517578,0.9396666884422302,0.9321333169937134,0.9339500069618225,0.9535999894142151,0.1654711663722992,0.20005163550376892,0.3091298043727875,0.2280510812997818,0.12030015140771866,0.10314708948135376,0.9362000226974487,0.9296000003814697,0.9373000264167786,0.9368000030517578,0.9316999912261963,0.932699978351593,0.9524999856948853,0.20481841266155243,0.21878205239772797,0.20067059993743896,0.20031525194644928,0.21206945180892944,0.21896040439605713
3,0.9404833316802979,0.933733344078064,0.9411500096321106,0.9449333548545837,0.9436500072479248,0.9434166550636292,0.9559000134468079,0.19892080128192902,0.04876403138041496,0.2173904925584793,0.02484273910522461,0.10625147074460983,0.25067323446273804,0.9376000165939331,0.9289000034332275,0.942300021648407,0.9430999755859375,0.9416000247001648,0.941100001335144,0.9539999961853027,0.19727393984794617,0.22301176190376282,0.18791037797927856,0.1839441955089569,0.18548324704170227,0.19891144335269928
4,0.9473333358764648,0.9442333579063416,0.9400166869163513,0.9426166415214539,0.9498500227928162,0.9438333511352539,0.9578666687011719,0.2026851326227188,0.020783938467502594,0.0611785463988781,0.03080802597105503,0.013678429648280144,0.012386788614094257,0.9452000260353088,0.940500020980835,0.9376999735832214,0.9416999816894531,0.9467999935150146,0.9394000172615051,0.9546999931335449,0.17957928776741028,0.193770170211792,0.19958890974521637,0.18884161114692688,0.17309632897377014,0.19770534336566925
5,0.9467333555221558,0.9452833533287048,0.9523166418075562,0.9492166638374329,0.9469333291053772,0.9456999897956848,0.9586166739463806,0.009657827205955982,0.01575763151049614,0.34956124424934387,0.036746468394994736,0.029764965176582336,0.022136738523840904,0.9438999891281128,0.9427000284194946,0.9516000151634216,0.9473999738693237,0.9433000087738037,0.9434999823570251,0.9559999704360962,0.18255846202373505,0.19358639419078827,0.16104643046855927,0.17742480337619781,0.18535153567790985,0.18438169360160828
6,0.9474666714668274,0.9524166584014893,0.9505166411399841,0.9503499865531921,0.9506499767303467,0.9523333311080933,0.9609500169754028,0.009966195560991764,0.2838633358478546,0.13052506744861603,0.019818522036075592,0.0123921949416399,0.050603508949279785,0.9416999816894531,0.9483000040054321,0.9476000070571899,0.9474999904632568,0.9445000290870667,0.9495999813079834,0.9564999938011169,0.1880185753107071,0.16336344182491302,0.1678013950586319,0.1726217269897461,0.18721172213554382,0.16906453669071198
7,0.9495833516120911,0.950950026512146,0.9499333500862122,0.9524666666984558,0.9466333389282227,0.946566641330719,0.9601666927337646,0.003399242414161563,0.0030090485233813524,0.010361838154494762,0.008003641851246357,0.023486999794840813,0.42428427934646606,0.9447000026702881,0.9452999830245972,0.9484000205993652,0.947700023651123,0.9437000155448914,0.9420999884605408,0.9564999938011169,0.18549242615699768,0.17560870945453644,0.17566357553005219,0.174444779753685,0.1902097463607788,0.19174516201019287
8,0.9523000121116638,0.9486166834831238,0.9553999900817871,0.9517999887466431,0.9518499970436096,0.9508500099182129,0.9607499837875366,0.007293043192476034,0.051274046301841736,0.008432390168309212,0.004374571610242128,0.006950290407985449,0.020589131861925125,0.9476000070571899,0.944100022315979,0.9523000121116638,0.9477999806404114,0.948199987411499,0.9478999972343445,0.9567000269889832,0.1743507832288742,0.18983682990074158,0.155930295586586,0.17166493833065033,0.16384951770305634,0.18084780871868134
9,0.9497166872024536,0.951616644859314,0.9526000022888184,0.9516333341598511,0.9567833542823792,0.9525499939918518,0.9612333178520203,0.007958359085023403,0.006070325616747141,0.0023490451276302338,0.050591301172971725,0.005567770916968584,0.006001140922307968,0.9463000297546387,0.9491999745368958,0.9490000009536743,0.9466999769210815,0.9528999924659729,0.9467999935150146,0.9577000141143799,0.18179580569267273,0.17168915271759033,0.17408351600170135,0.18508502840995789,0.15647435188293457,0.18364019691944122
