,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,0.3880000114440918,0.3619999885559082,0.3400000035762787,0.3790999948978424,0.3386000096797943,0.35510000586509705,1.7382333278656006,1.9333128929138184,1.7283047437667847,1.7224409580230713
1,0.4560000002384186,0.42800000309944153,0.3840000033378601,0.4255000054836273,0.38920000195503235,0.38960000872612,1.4753310680389404,1.617140293121338,1.6592320203781128,1.6563585996627808
2,0.4779999852180481,0.4339999854564667,0.46799999475479126,0.47189998626708984,0.43479999899864197,0.4528000056743622,1.3554494380950928,1.4726426601409912,1.5151302814483643,1.4934550523757935
3,0.5,0.5,0.4620000123977661,0.5175999999046326,0.4805000126361847,0.48330000042915344,1.436924934387207,1.1967675685882568,1.3724400997161865,1.3886021375656128
4,0.5339999794960022,0.5059999823570251,0.5260000228881836,0.5504999756813049,0.49459999799728394,0.5273000001907349,1.1849802732467651,1.4813214540481567,1.3618628978729248,1.2842117547988892
5,0.578000009059906,0.5220000147819519,0.5619999766349792,0.5756000280380249,0.5264999866485596,0.5468999743461609,1.1736369132995605,1.0515222549438477,1.2822585105895996,1.2470816373825073
6,0.5920000076293945,0.5559999942779541,0.5460000038146973,0.5939000248908997,0.5583000183105469,0.5649999976158142,0.8876202702522278,1.2551085948944092,1.2161468267440796,1.1880695819854736
7,0.6119999885559082,0.5979999899864197,0.5860000252723694,0.6090999841690063,0.5730000138282776,0.579800009727478,0.9843587279319763,1.5316877365112305,1.1914474964141846,1.1560171842575073
8,0.6520000100135803,0.5979999899864197,0.6119999885559082,0.6182000041007996,0.57669997215271,0.5950999855995178,0.6930853128433228,1.284560203552246,1.179329514503479,1.1317414045333862
9,0.6759999990463257,0.6439999938011169,0.6200000047683716,0.6445000171661377,0.6021999716758728,0.616100013256073,0.8089797496795654,0.9983384609222412,1.1144076585769653,1.0597351789474487
10,0.6460000276565552,0.5920000076293945,0.6179999709129333,0.642300009727478,0.5878000259399414,0.6158999800682068,1.3157505989074707,0.8290157318115234,1.145780324935913,1.064052700996399
11,0.6579999923706055,0.6399999856948853,0.6380000114440918,0.6563000082969666,0.6190000176429749,0.6259999871253967,0.778761625289917,1.28072190284729,1.0509220361709595,1.0492162704467773
12,0.7039999961853027,0.6639999747276306,0.6800000071525574,0.6751000285148621,0.6395999789237976,0.6421999931335449,0.7092623114585876,1.1566301584243774,1.016984224319458,1.0126839876174927
13,0.7080000042915344,0.6639999747276306,0.6639999747276306,0.6865000128746033,0.65829998254776,0.6396999955177307,0.8049288392066956,0.7660696506500244,0.990420401096344,1.0065251588821411
14,0.7059999704360962,0.671999990940094,0.6660000085830688,0.6845999956130981,0.644599974155426,0.6470000147819519,0.5389972925186157,0.5579887628555298,1.0030567646026611,0.9944403171539307
15,0.7120000123977661,0.6600000262260437,0.6700000166893005,0.6801000237464905,0.63919997215271,0.6381999850273132,0.7629942297935486,0.9628188610076904,1.0247265100479126,1.0237290859222412
16,0.7099999785423279,0.6740000247955322,0.6620000004768372,0.6890000104904175,0.6478000283241272,0.6514999866485596,0.7805441617965698,0.704766571521759,1.0219062566757202,1.0026522874832153
17,0.722000002861023,0.7059999704360962,0.6940000057220459,0.6958000063896179,0.6676999926567078,0.656000018119812,0.5128046274185181,1.1712944507598877,0.9555639624595642,0.9928650259971619
18,0.734000027179718,0.6859999895095825,0.6940000057220459,0.7016000151634216,0.6588000059127808,0.6704000234603882,0.7571558952331543,0.5709362030029297,1.0032395124435425,0.9501917958259583
19,0.7620000243186951,0.7059999704360962,0.7139999866485596,0.7110999822616577,0.663100004196167,0.6725000143051147,0.491184800863266,0.9756942391395569,1.0033279657363892,0.9524201154708862
20,0.7120000123977661,0.7099999785423279,0.6819999814033508,0.7117999792098999,0.6711999773979187,0.6685000061988831,0.6514360308647156,0.46138155460357666,0.9580345749855042,0.9673088788986206
21,0.7360000014305115,0.6959999799728394,0.7020000219345093,0.7142000198364258,0.6747000217437744,0.6725000143051147,0.5792952179908752,0.7165806293487549,0.9805720448493958,1.0038529634475708
22,0.7519999742507935,0.6980000138282776,0.7239999771118164,0.7139999866485596,0.6610999703407288,0.6777999997138977,0.6578138470649719,1.1672744750976562,1.0347384214401245,0.9720214605331421
23,0.7720000147819519,0.7139999866485596,0.7279999852180481,0.718500018119812,0.6757000088691711,0.6722999811172485,0.6823759078979492,0.888066291809082,0.9979556798934937,1.0010994672775269
24,0.7720000147819519,0.7160000205039978,0.722000002861023,0.7197999954223633,0.6834999918937683,0.6680999994277954,0.7048904895782471,0.3072887063026428,1.0026885271072388,1.0502427816390991
25,0.7720000147819519,0.7039999961853027,0.7179999947547913,0.7297999858856201,0.679099977016449,0.6733999848365784,0.4495980143547058,0.33660703897476196,1.03645920753479,1.0280176401138306
26,0.7720000147819519,0.7200000286102295,0.7300000190734863,0.7285000085830688,0.6906999945640564,0.6776999831199646,0.1537490040063858,0.6247320175170898,1.0017814636230469,1.039489984512329
27,0.7699999809265137,0.722000002861023,0.7120000123977661,0.7369999885559082,0.6887999773025513,0.690500020980835,0.35805845260620117,0.23788346350193024,1.0271706581115723,0.9915657043457031
28,0.7599999904632568,0.722000002861023,0.7080000042915344,0.7224000096321106,0.6791999936103821,0.6736999750137329,0.34445545077323914,0.7142838835716248,1.0680726766586304,1.0783662796020508
29,0.765999972820282,0.7139999866485596,0.7519999742507935,0.7297000288963318,0.685699999332428,0.6837999820709229,0.39357683062553406,0.19191092252731323,1.0729291439056396,1.05280601978302
30,0.7739999890327454,0.7120000123977661,0.7360000014305115,0.7263000011444092,0.6653000116348267,0.6823999881744385,1.1897271871566772,0.17193900048732758,1.1627647876739502,1.0809142589569092
31,0.7720000147819519,0.7360000014305115,0.7139999866485596,0.7365999817848206,0.6916999816894531,0.6837999820709229,0.0904754102230072,0.22049978375434875,1.071774959564209,1.1006747484207153
32,0.7519999742507935,0.7059999704360962,0.7059999704360962,0.7300000190734863,0.6886000037193298,0.6741999983787537,0.11023280024528503,0.35872262716293335,1.1156189441680908,1.1225861310958862
33,0.7799999713897705,0.7480000257492065,0.75,0.7394999861717224,0.6894999742507935,0.6829000115394592,0.27432501316070557,0.05942438542842865,1.111708641052246,1.1248555183410645
34,0.7739999890327454,0.7300000190734863,0.7360000014305115,0.7322999835014343,0.6762999892234802,0.6869000196456909,0.34162214398384094,0.12244054675102234,1.1809558868408203,1.1348329782485962
35,0.7820000052452087,0.7200000286102295,0.7599999904632568,0.7398999929428101,0.6847000122070312,0.7019000053405762,0.5968577861785889,0.11542963981628418,1.1978644132614136,1.1019989252090454
36,0.7979999780654907,0.75,0.7720000147819519,0.7433000206947327,0.7013000249862671,0.7021999955177307,0.7179864645004272,0.040423762053251266,1.1462494134902954,1.1266639232635498
37,0.7919999957084656,0.7639999985694885,0.7440000176429749,0.7401999831199646,0.704200029373169,0.6891999840736389,0.13217046856880188,0.13735823333263397,1.1602046489715576,1.1934516429901123
38,0.7799999713897705,0.7379999756813049,0.7080000042915344,0.7335000038146973,0.6863999962806702,0.6800000071525574,1.169956088066101,0.45516684651374817,1.216246485710144,1.2456762790679932
39,0.7820000052452087,0.7319999933242798,0.7319999933242798,0.7329000234603882,0.6873000264167786,0.666100025177002,0.39291736483573914,0.03785179927945137,1.1895859241485596,1.2511240243911743
40,0.7979999780654907,0.7379999756813049,0.7300000190734863,0.7526999711990356,0.7049999833106995,0.7001000046730042,0.05906606465578079,0.2582401633262634,1.1497055292129517,1.1707648038864136
41,0.7879999876022339,0.7440000176429749,0.7440000176429749,0.7425000071525574,0.6945000290870667,0.6917999982833862,0.07317063212394714,0.10866839438676834,1.2197164297103882,1.227278470993042
42,0.777999997138977,0.7160000205039978,0.722000002861023,0.7405999898910522,0.676800012588501,0.6898000240325928,0.28836655616760254,0.7040536999702454,1.35198175907135,1.2294785976409912
43,0.8140000104904175,0.7279999852180481,0.7639999985694885,0.741599977016449,0.6855000257492065,0.6926000118255615,0.06945999711751938,0.13164657354354858,1.2731813192367554,1.2284494638442993
44,0.8119999766349792,0.7580000162124634,0.7540000081062317,0.746999979019165,0.703499972820282,0.6978999972343445,0.030802013352513313,0.08514074981212616,1.236472487449646,1.229329228401184
45,0.7860000133514404,0.7300000190734863,0.734000027179718,0.7475000023841858,0.697700023651123,0.7046999931335449,0.09943942725658417,0.12325970083475113,1.2492713928222656,1.2080332040786743
46,0.7940000295639038,0.7540000081062317,0.7419999837875366,0.7369999885559082,0.6941999793052673,0.6929000020027161,0.032315514981746674,0.02347174659371376,1.3607457876205444,1.3134233951568604
47,0.8119999766349792,0.7459999918937683,0.7680000066757202,0.746399998664856,0.7041000127792358,0.6962000131607056,0.15709321200847626,0.03283851593732834,1.2654718160629272,1.3041834831237793
48,0.7699999809265137,0.7400000095367432,0.722000002861023,0.742900013923645,0.6865000128746033,0.689300000667572,0.2251461297273636,0.021829335018992424,1.3276071548461914,1.3034085035324097
49,0.8019999861717224,0.7419999837875366,0.7480000257492065,0.7462000250816345,0.6876999735832214,0.699400007724762,0.00834561139345169,0.038102228194475174,1.3486762046813965,1.3033151626586914
50,0.8119999766349792,0.7379999756813049,0.7540000081062317,0.7476999759674072,0.6942999958992004,0.704200029373169,0.09927212446928024,0.08908762782812119,1.337114691734314,1.2662917375564575
51,0.8059999942779541,0.7480000257492065,0.765999972820282,0.7562999725341797,0.7098000049591064,0.7160999774932861,0.1428060233592987,0.0039652748964726925,1.2639615535736084,1.2406359910964966
52,0.8199999928474426,0.765999972820282,0.7620000243186951,0.7595000267028809,0.7174999713897705,0.7160000205039978,0.012400064617395401,0.07348467409610748,1.2356467247009277,1.2326961755752563
53,0.8080000281333923,0.7620000243186951,0.7680000066757202,0.7598999738693237,0.7175999879837036,0.7139000296592712,0.0036372679751366377,0.004832711070775986,1.2387689352035522,1.2770966291427612
54,0.828000009059906,0.7799999713897705,0.7720000147819519,0.760200023651123,0.7163000106811523,0.7197999954223633,0.005969931371510029,0.01226194016635418,1.244522213935852,1.2366162538528442
55,0.8320000171661377,0.7799999713897705,0.7739999890327454,0.7641000151634216,0.7206000089645386,0.722599983215332,0.003077826229855418,0.014234072528779507,1.227447509765625,1.2256042957305908
56,0.8320000171661377,0.7799999713897705,0.7739999890327454,0.7657999992370605,0.7232999801635742,0.7263000011444092,0.002855283208191395,0.007630415726453066,1.2280775308609009,1.2133262157440186
57,0.8259999752044678,0.7720000147819519,0.7639999985694885,0.7651000022888184,0.7236999869346619,0.7297999858856201,0.00561207951977849,0.005792228505015373,1.2363098859786987,1.2119554281234741
58,0.828000009059906,0.765999972820282,0.75,0.7660999894142151,0.7213000059127808,0.7247999906539917,0.07491031289100647,0.00434932392090559,1.2461469173431396,1.2295795679092407
59,0.8199999928474426,0.7720000147819519,0.7620000243186951,0.7659000158309937,0.72079998254776,0.7235000133514404,0.0008322211215272546,0.1311466246843338,1.2531384229660034,1.2417675256729126
60,0.8199999928474426,0.7620000243186951,0.7620000243186951,0.7646999955177307,0.7164000272750854,0.7246999740600586,0.004212973639369011,0.0008603179594501853,1.2764170169830322,1.236578106880188
61,0.8140000104904175,0.777999997138977,0.7739999890327454,0.7638999819755554,0.7178000211715698,0.7246999740600586,0.0015724226832389832,0.01035098172724247,1.2670314311981201,1.2378382682800293
62,0.8240000009536743,0.777999997138977,0.7580000162124634,0.7652999758720398,0.7202000021934509,0.7250000238418579,0.001650933874770999,0.001503680250607431,1.2648733854293823,1.2286397218704224
63,0.828000009059906,0.7820000052452087,0.7639999985694885,0.7663999795913696,0.7203999757766724,0.7261999845504761,0.0012151036644354463,0.001650126650929451,1.263424038887024,1.22922682762146
64,0.8320000171661377,0.7820000052452087,0.7680000066757202,0.7670999765396118,0.722000002861023,0.7268000245094299,0.003667296841740608,0.0020713084377348423,1.2637439966201782,1.2256903648376465
65,0.8320000171661377,0.7799999713897705,0.7639999985694885,0.7657999992370605,0.7221999764442444,0.7257999777793884,0.001221017213538289,0.0010992310708388686,1.2630441188812256,1.2276445627212524
66,0.8299999833106995,0.777999997138977,0.7620000243186951,0.7663000226020813,0.7228000164031982,0.7264999747276306,0.0014156319666653872,0.002625227440148592,1.264451026916504,1.2290873527526855
67,0.8259999752044678,0.7680000066757202,0.7580000162124634,0.7663999795913696,0.7235999703407288,0.7260000109672546,0.0030190087854862213,0.001478605205193162,1.2724188566207886,1.229830265045166
68,0.8240000009536743,0.7680000066757202,0.7599999904632568,0.7653999924659729,0.7222999930381775,0.7264999747276306,0.0012275518383830786,0.0010018181055784225,1.2802608013153076,1.2305920124053955
