,train_acc,train_loss,val_acc,val_loss
0,0.84375,1.8549264669418335,0.9675999879837036,1.0773108005523682
1,0.9375,1.5669256448745728,0.9850999712944031,0.641793966293335
2,1.0,0.7176400423049927,0.9871000051498413,0.4640565812587738
3,0.96875,0.7584332823753357,0.9868000149726868,0.3847198188304901
4,1.0,0.7438405752182007,0.9868999719619751,0.3359670341014862
5,1.0,0.5290713310241699,0.9869999885559082,0.297222763299942
6,1.0,0.8195276260375977,0.9865999817848206,0.27904212474823
7,1.0,0.4093402624130249,0.9865999817848206,0.26777413487434387
8,1.0,0.50124192237854,0.9872999787330627,0.24900493025779724
9,1.0,0.23553252220153809,0.9869999885559082,0.2407575249671936
10,1.0,0.2770768105983734,0.9865999817848206,0.23652006685733795
11,1.0,0.2240828275680542,0.9868000149726868,0.22905786335468292
12,1.0,0.33587682247161865,0.9865999817848206,0.22737407684326172
13,1.0,0.35201296210289,0.9861000180244446,0.21661880612373352
14,1.0,0.2971934974193573,0.9861000180244446,0.2079620659351349
