,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9141666889190674,0.9119166731834412,0.9253833293914795,0.47784367203712463,0.22133958339691162,0.9129999876022339,0.9132999777793884,0.925599992275238,0.2792237401008606,0.2836538553237915
1,0.9306166768074036,0.9286500215530396,0.9416999816894531,0.4310101270675659,0.35613781213760376,0.9259999990463257,0.9291999936103821,0.9391000270843506,0.22589804232120514,0.2341979295015335
2,0.9299333095550537,0.9416666626930237,0.9467166662216187,0.13304993510246277,0.0408165380358696,0.9282000064849854,0.9387000203132629,0.9437000155448914,0.22231142222881317,0.1922609806060791
3,0.945816695690155,0.9433333277702332,0.9520000219345093,0.1478365957736969,0.08629988133907318,0.9413999915122986,0.9405999779701233,0.9467999935150146,0.18740810453891754,0.18719971179962158
4,0.9458000063896179,0.9452000260353088,0.9531000256538391,0.03630839288234711,0.039081938564777374,0.9427000284194946,0.9399999976158142,0.9488999843597412,0.18576805293560028,0.188386008143425
5,0.9478333592414856,0.9476833343505859,0.9536499977111816,0.047477561980485916,0.032219719141721725,0.9419000148773193,0.9433000087738037,0.9472000002861023,0.1815183460712433,0.17902690172195435
6,0.9464499950408936,0.9505000114440918,0.9555666446685791,0.0393625944852829,0.026631778106093407,0.9409000277519226,0.9456999897956848,0.9508000016212463,0.20117035508155823,0.1751583069562912
7,0.954633355140686,0.948199987411499,0.9574166536331177,0.04434463009238243,0.008994102478027344,0.9505000114440918,0.9419000148773193,0.951200008392334,0.16724151372909546,0.18899710476398468
8,0.9527333378791809,0.9498666524887085,0.9577999711036682,0.03604511544108391,0.061213165521621704,0.9485999941825867,0.9473000168800354,0.9545999765396118,0.17350131273269653,0.1756480485200882
9,0.9526500105857849,0.9503833055496216,0.9579499959945679,0.023284967988729477,0.05756405368447304,0.9496999979019165,0.9447000026702881,0.9545000195503235,0.17144428193569183,0.19045118987560272
10,0.9537333250045776,0.9508666396141052,0.9580666422843933,0.005471999756991863,0.007163078524172306,0.9502000212669373,0.948199987411499,0.9531000256538391,0.18149645626544952,0.18147766590118408
11,0.9526000022888184,0.9390333294868469,0.9559333324432373,0.08788009732961655,0.01414126344025135,0.9472000002861023,0.9365000128746033,0.9509999752044678,0.1823812574148178,0.21477212011814117
12,0.9491999745368958,0.949999988079071,0.9574499726295471,0.01106247864663601,0.0012261811643838882,0.9433000087738037,0.942300021648407,0.9501000046730042,0.19882509112358093,0.1933952122926712
13,0.9543666839599609,0.9525333046913147,0.9586499929428101,0.007682566996663809,0.0075092678889632225,0.9491000175476074,0.946399986743927,0.9513999819755554,0.17739970982074738,0.1826305240392685
14,0.95455002784729,0.9464666843414307,0.9585000276565552,0.002698944415897131,0.014642327092587948,0.9496999979019165,0.9426000118255615,0.9534000158309937,0.17786282300949097,0.20764440298080444
