,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9375,0.9375,0.375,1.227844476699829,1.145602822303772,0.984749972820282,0.9622499942779541,0.984749972820282,0.6636044979095459,0.7382363080978394
1,1.0,0.90625,0.5625,0.6074762940406799,0.8417264223098755,0.9882500171661377,0.9617499709129333,0.9872499704360962,0.45786213874816895,0.5444952845573425
2,0.96875,0.96875,0.46875,0.6886138916015625,0.615463137626648,0.9879999756813049,0.9617499709129333,0.987500011920929,0.3689107298851013,0.46137434244155884
3,1.0,1.0,0.59375,0.20341815054416656,0.26660025119781494,0.9865000247955322,0.9607499837875366,0.9857500195503235,0.3256283104419708,0.4177251160144806
4,1.0,0.9375,0.5625,0.26993635296821594,0.618858814239502,0.9879999756813049,0.9610000252723694,0.9867500066757202,0.29606080055236816,0.3861613869667053
5,0.96875,0.9375,0.5,0.2922959327697754,0.3364531993865967,0.9869999885559082,0.9599999785423279,0.9865000247955322,0.27134913206100464,0.3640269637107849
6,1.0,1.0,0.5,0.20312120020389557,0.2852654755115509,0.9872499704360962,0.9605000019073486,0.9867500066757202,0.2569884657859802,0.3514947295188904
7,1.0,1.0,0.53125,0.1388719528913498,0.1462596356868744,0.9869999885559082,0.9607499837875366,0.9857500195503235,0.24371525645256042,0.33724889159202576
8,1.0,1.0,0.6875,0.06459205597639084,0.08544432371854782,0.9869999885559082,0.9607499837875366,0.9865000247955322,0.2322825789451599,0.32579341530799866
9,1.0,0.96875,0.375,0.1601801961660385,0.1933036744594574,0.9869999885559082,0.9605000019073486,0.9862499833106995,0.22259029746055603,0.31556496024131775
10,1.0,0.96875,0.5,0.15305602550506592,0.23569005727767944,0.9867500066757202,0.9607499837875366,0.9852499961853027,0.21367529034614563,0.3094751834869385
11,1.0,0.9375,0.59375,0.06488863378763199,0.3336288332939148,0.987500011920929,0.9612500071525574,0.9862499833106995,0.2045571357011795,0.2986315190792084
12,1.0,0.96875,0.53125,0.07037878036499023,0.16913819313049316,0.9867500066757202,0.9612500071525574,0.9862499833106995,0.19904261827468872,0.2939596474170685
13,1.0,0.96875,0.53125,0.1395549476146698,0.28443634510040283,0.9872499704360962,0.9614999890327454,0.9867500066757202,0.19324597716331482,0.2869606912136078
14,1.0,1.0,0.5625,0.039329856634140015,0.05210962891578674,0.9865000247955322,0.9620000123977661,0.9869999885559082,0.18837177753448486,0.2838172912597656
