,acc,loss,val_acc,val_loss
0,0.9122333526611328,0.27625298500061035,0.9146999716758728,0.2835380733013153
1,0.9186333417892456,0.16118469834327698,0.9179999828338623,0.2664138078689575
2,0.9332166910171509,0.06692631542682648,0.9293000102043152,0.22228427231311798
3,0.9356833100318909,0.06560298055410385,0.9340999722480774,0.21207524836063385
4,0.9352166652679443,0.03588886186480522,0.9347000122070312,0.21026240289211273
5,0.941516637802124,0.03176339715719223,0.9387999773025513,0.19859658181667328
6,0.9423499703407288,0.023420579731464386,0.9419000148773193,0.19242040812969208
7,0.9420499801635742,0.01451927237212658,0.935699999332428,0.20189730823040009
8,0.9436166882514954,0.052923355251550674,0.9431999921798706,0.1905013471841812
9,0.9429833292961121,0.251144677400589,0.9387999773025513,0.1992264688014984
10,0.9451666474342346,0.028038522228598595,0.9419000148773193,0.19571232795715332
11,0.9455500245094299,0.011516394093632698,0.942300021648407,0.19442860782146454
12,0.948283314704895,0.00862622819840908,0.9451000094413757,0.18687206506729126
13,0.9470833539962769,0.005101804621517658,0.9431999921798706,0.1945023238658905
14,0.9495166540145874,0.003954567480832338,0.9463000297546387,0.18264779448509216
