,acc,loss,val_acc,val_loss
0,0.9044666886329651,0.2672693133354187,0.906000018119812,0.30923402309417725
1,0.9269000291824341,0.16543051600456238,0.9264000058174133,0.24260932207107544
2,0.9339333176612854,0.03566833958029747,0.9319000244140625,0.22077815234661102
3,0.9357333183288574,0.07599134743213654,0.9343000054359436,0.211446613073349
4,0.939466655254364,0.09736958146095276,0.9384999871253967,0.19822028279304504
5,0.9415000081062317,0.01279168576002121,0.9412000179290771,0.19235222041606903
6,0.9403666853904724,0.015326503664255142,0.9383000135421753,0.20498700439929962
7,0.9444500207901001,0.04054893180727959,0.9412000179290771,0.18726558983325958
8,0.9417499899864197,0.015721194446086884,0.9397000074386597,0.1972578912973404
9,0.9458833336830139,0.07924599200487137,0.9415000081062317,0.19718247652053833
10,0.9461833238601685,0.03863324597477913,0.9426000118255615,0.18697474896907806
11,0.941016674041748,0.2455804944038391,0.9369999766349792,0.21151025593280792
12,0.9432833194732666,0.0071644955314695835,0.9377999901771545,0.2029188871383667
13,0.9444500207901001,0.007802978157997131,0.9416000247001648,0.19431068003177643
14,0.9479666948318481,0.013441444374620914,0.9435999989509583,0.1910760998725891
