,acc,loss,val_acc,val_loss
0,0.9093499779701233,0.601549506187439,0.9107000231742859,0.300764799118042
1,0.9230333566665649,0.1340581178665161,0.9192000031471252,0.26243630051612854
2,0.9344000220298767,0.08317691087722778,0.9318000078201294,0.21931572258472443
3,0.9340999722480774,0.036994367837905884,0.9315999746322632,0.22172948718070984
4,0.9388333559036255,0.03769756853580475,0.9376999735832214,0.20482875406742096
5,0.9424833059310913,0.2249438464641571,0.9390000104904175,0.2026689499616623
6,0.942633330821991,0.05176486819982529,0.9405999779701233,0.19083383679389954
7,0.9445666670799255,0.018363118171691895,0.9427000284194946,0.19004890322685242
8,0.9441166520118713,0.012107787653803825,0.9412000179290771,0.19325092434883118
9,0.9461666941642761,0.01696278154850006,0.9420999884605408,0.18993179500102997
10,0.9465166926383972,0.02158534526824951,0.9438999891281128,0.18778972327709198
11,0.9447000026702881,0.013538720086216927,0.9433000087738037,0.19485031068325043
12,0.9444500207901001,0.011981368064880371,0.9416000247001648,0.1984197199344635
13,0.9484000205993652,0.2290095090866089,0.9438999891281128,0.19329707324504852
14,0.9473833441734314,0.01392345130443573,0.9427000284194946,0.19744139909744263
