,acc,loss,val_acc,val_loss
0,0.9147166609764099,0.5021383166313171,0.9128000140190125,0.290051132440567
1,0.9262166619300842,0.39958229660987854,0.9276999831199646,0.242364302277565
2,0.9339333176612854,0.16421860456466675,0.9340000152587891,0.22373630106449127
3,0.9387833476066589,0.08449698984622955,0.9352999925613403,0.20716318488121033
4,0.9404666423797607,0.07363516092300415,0.9391999840736389,0.2006741166114807
5,0.9376166462898254,0.014968245290219784,0.9344000220298767,0.20552514493465424
6,0.9415666460990906,0.2510957717895508,0.941100001335144,0.19059593975543976
7,0.9456166625022888,0.009205395355820656,0.9452999830245972,0.18323686718940735
8,0.9470333456993103,0.029020234942436218,0.9431999921798706,0.1846471130847931
9,0.948366641998291,0.49179598689079285,0.9429000020027161,0.1818719208240509
10,0.9486666917800903,0.053088948130607605,0.9452999830245972,0.1810719519853592
11,0.950950026512146,0.007124641910195351,0.9473999738693237,0.17650339007377625
12,0.9501833319664001,0.010210229083895683,0.9476000070571899,0.17291617393493652
13,0.9419333338737488,0.0412561260163784,0.9402999877929688,0.20183977484703064
14,0.9483833312988281,0.0032310474198311567,0.9434999823570251,0.18955928087234497
