,acc_1,acc_2,acc_3,acc_4,acc_5,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.9109333157539368,0.9114000201225281,0.909583330154419,0.9065333604812622,0.902899980545044,0.9279166460037231,0.20425023138523102,0.11079195141792297,0.25988027453422546,0.4623045325279236,0.5169401168823242,0.9093000292778015,0.9133999943733215,0.9085000157356262,0.9059000015258789,0.9050999879837036,0.9294000267982483,0.2883136570453644,0.28711268305778503,0.30111443996429443,0.30911850929260254,0.3000873029232025
1,0.9279000163078308,0.930400013923645,0.9273499846458435,0.926800012588501,0.9204999804496765,0.9401833415031433,0.13350388407707214,0.062220774590969086,0.04172185808420181,0.08474935591220856,0.41558873653411865,0.9276000261306763,0.9291999936103821,0.9266999959945679,0.9236000180244446,0.9211999773979187,0.9386000037193298,0.23287104070186615,0.22902467846870422,0.23552311956882477,0.2449665516614914,0.2576517164707184
2,0.9373833537101746,0.9354666471481323,0.9334999918937683,0.9365333318710327,0.9390833377838135,0.9454333186149597,0.13848647475242615,0.06550049036741257,0.25404810905456543,0.27322542667388916,0.10335840284824371,0.9344000220298767,0.9343000054359436,0.932200014591217,0.9322999715805054,0.9369000196456909,0.9427000284194946,0.21332383155822754,0.21592749655246735,0.22661516070365906,0.21559740602970123,0.21282511949539185
3,0.940666675567627,0.9448666572570801,0.9398333430290222,0.9411500096321106,0.9410833120346069,0.9479333162307739,0.083413265645504,0.07847243547439575,0.027633938938379288,0.3381264805793762,0.20328406989574432,0.9365000128746033,0.9420999884605408,0.934499979019165,0.9376999735832214,0.9390000104904175,0.9452000260353088,0.20297884941101074,0.18863917887210846,0.20397239923477173,0.20224514603614807,0.20165114104747772
4,0.9444666504859924,0.9433833360671997,0.9453666806221008,0.9430500268936157,0.9438833594322205,0.9493833184242249,0.3917677402496338,0.07185590267181396,0.0948798730969429,0.04496680945158005,0.14711858332157135,0.9409000277519226,0.9397000074386597,0.9398000240325928,0.9408000111579895,0.9404000043869019,0.9452999830245972,0.18754179775714874,0.19008879363536835,0.19180788099765778,0.19594840705394745,0.1938209980726242
5,0.9440666437149048,0.9468333125114441,0.9453666806221008,0.9467666745185852,0.9470166563987732,0.9501000046730042,0.02896837517619133,0.006976332049816847,0.039334844797849655,0.1195712462067604,0.014768127351999283,0.9391999840736389,0.9442999958992004,0.9399999976158142,0.9441999793052673,0.9441999793052673,0.9463000297546387,0.19889140129089355,0.18038329482078552,0.19421599805355072,0.18863418698310852,0.18323183059692383
6,0.9467499852180481,0.9426166415214539,0.9473833441734314,0.9480999708175659,0.9475333094596863,0.9508166909217834,0.03582466021180153,0.08380921930074692,0.024635590612888336,0.022605614736676216,0.007191505748778582,0.9423999786376953,0.9417999982833862,0.9430000185966492,0.9463000297546387,0.9455999732017517,0.9476000070571899,0.1882307082414627,0.19552944600582123,0.18246881663799286,0.18323303759098053,0.18218444287776947
7,0.9495833516120911,0.9483333230018616,0.9498666524887085,0.9467833042144775,0.9486500024795532,0.9521833062171936,0.020652806386351585,0.006830259226262569,0.010472927242517471,0.0067639038898050785,0.007856428623199463,0.9460999965667725,0.9460999965667725,0.9451000094413757,0.9448000192642212,0.9451000094413757,0.9491999745368958,0.18022212386131287,0.17939725518226624,0.1806865781545639,0.1836223155260086,0.18005256354808807
8,0.9503666758537292,0.9490166902542114,0.949316680431366,0.9463833570480347,0.9491333365440369,0.9520833492279053,0.0036982265301048756,0.0056381807662546635,0.01117001473903656,0.011001942679286003,0.01136205717921257,0.9455000162124634,0.9434000253677368,0.9442999958992004,0.9416000247001648,0.9449999928474426,0.9483000040054321,0.17654424905776978,0.18372361361980438,0.18597780168056488,0.1903010904788971,0.18367712199687958
9,0.9494333267211914,0.9495000243186951,0.9503333568572998,0.94964998960495,0.9470166563987732,0.9519833326339722,0.004217718727886677,0.005043432582169771,0.014340774156153202,0.007770789321511984,0.003632198553532362,0.9447000026702881,0.9467999935150146,0.9455000162124634,0.9448000192642212,0.9448999762535095,0.9469000101089478,0.18569262325763702,0.18094098567962646,0.18376874923706055,0.18538615107536316,0.19195513427257538
10,0.9509666562080383,0.9500499963760376,0.9511833190917969,0.9506666660308838,0.9492166638374329,0.9525833129882812,0.01679421402513981,0.0023463857360184193,0.013006542809307575,0.009229552932083607,0.010206162929534912,0.9455999732017517,0.9449999928474426,0.9459999799728394,0.9477999806404114,0.9449999928474426,0.9480000138282776,0.1805676370859146,0.18757247924804688,0.1830485761165619,0.1822264939546585,0.1869705617427826
