,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9069666862487793,0.9088500142097473,0.92003333568573,0.3555733859539032,0.27732211351394653,0.9096999764442444,0.909500002861023,0.9239000082015991,0.29711830615997314,0.28582021594047546
1,0.9250666499137878,0.924916684627533,0.9347000122070312,0.2507830858230591,0.1569402515888214,0.9279999732971191,0.9269000291824341,0.9351999759674072,0.24018296599388123,0.24456562101840973
2,0.9270166754722595,0.932783305644989,0.9405500292778015,0.07755503058433533,0.14720410108566284,0.9240000247955322,0.930400013923645,0.9384999871253967,0.244757279753685,0.22542527318000793
3,0.9387833476066589,0.9365333318710327,0.9435999989509583,0.061992574483156204,0.06486760079860687,0.9390000104904175,0.9345999956130981,0.9442999958992004,0.20583920180797577,0.20636066794395447
4,0.9409000277519226,0.9407166838645935,0.9459666609764099,0.12721073627471924,0.16341063380241394,0.9406999945640564,0.9394000172615051,0.945900022983551,0.19803528487682343,0.19376510381698608
5,0.9436833262443542,0.9355666637420654,0.9456833600997925,0.2578388452529907,0.04062497615814209,0.9416000247001648,0.9334999918937683,0.9456999897956848,0.18935391306877136,0.21793301403522491
6,0.9446666836738586,0.9440333247184753,0.9480500221252441,0.020668527111411095,0.047805361449718475,0.9438999891281128,0.9416999816894531,0.9478999972343445,0.18527920544147491,0.1862415224313736
7,0.942383348941803,0.9457499980926514,0.9489166736602783,0.022947242483496666,0.09128476679325104,0.9380999803543091,0.9455999732017517,0.9467999935150146,0.20407207310199738,0.17675867676734924
8,0.9459499716758728,0.9448166489601135,0.9492833614349365,0.012224468402564526,0.006681020371615887,0.9401000142097473,0.9412999749183655,0.9460999965667725,0.1886378675699234,0.1915641576051712
9,0.9448666572570801,0.9494166374206543,0.9508833289146423,0.006114372983574867,0.07094994187355042,0.9412000179290771,0.9480999708175659,0.9491000175476074,0.19279314577579498,0.17716696858406067
10,0.9482166767120361,0.9470666646957397,0.9517499804496765,0.06317448616027832,0.03411472216248512,0.9466000199317932,0.9444000124931335,0.9490000009536743,0.18371015787124634,0.19231799244880676
11,0.9488499760627747,0.9471166729927063,0.9517999887466431,0.0056181298568844795,0.012161360122263432,0.9448999762535095,0.9431999921798706,0.9483000040054321,0.18288512527942657,0.19131770730018616
12,0.9473833441734314,0.9472000002861023,0.9522666931152344,0.0039856573566794395,0.005039955023676157,0.9456999897956848,0.9448000192642212,0.9505000114440918,0.18787948787212372,0.18485243618488312
13,0.9502999782562256,0.9514999985694885,0.9542666673660278,0.02908741682767868,0.003776159370318055,0.9478999972343445,0.9492999911308289,0.9517999887466431,0.17743252217769623,0.17566482722759247
14,0.9457333087921143,0.9408833384513855,0.9492666721343994,0.008167704567313194,0.007084279786795378,0.9437000155448914,0.9375,0.9472000002861023,0.19558601081371307,0.2100624442100525
