,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.84375,0.8125,0.90625,0.84375,0.8348008394241333,0.8524653315544128,0.624580979347229,0.7108191251754761,0.9223999977111816,0.8833000063896179,0.8396999835968018,0.8553000092506409,0.8543000221252441,0.6377756595611572,0.7332872152328491,0.6862720847129822,0.7006326913833618
1,0.90625,0.8125,0.9375,0.9375,0.3585941195487976,0.44274529814720154,0.33154696226119995,0.2198227047920227,0.957099974155426,0.9264000058174133,0.9207000136375427,0.9304999709129333,0.9372000098228455,0.3197551667690277,0.35427939891815186,0.3148427903652191,0.29973646998405457
2,0.9375,0.9375,0.96875,0.9375,0.23452213406562805,0.22955653071403503,0.21332377195358276,0.23002208769321442,0.965499997138977,0.9438999891281128,0.9412999749183655,0.9509999752044678,0.9526000022888184,0.23136645555496216,0.24574081599712372,0.21715551614761353,0.2068374752998352
3,1.0,0.9375,0.90625,0.9375,0.08528876304626465,0.1742400974035263,0.2897818684577942,0.27538442611694336,0.9699000120162964,0.9546999931335449,0.9426000118255615,0.9513000249862671,0.9577999711036682,0.17528045177459717,0.2181699424982071,0.1839601844549179,0.1674177497625351
4,0.90625,0.96875,1.0,0.9375,0.3091614544391632,0.08954716473817825,0.11833328008651733,0.2057986557483673,0.9715999960899353,0.9617999792098999,0.9501000046730042,0.9546999931335449,0.9570000171661377,0.1399262696504593,0.17880970239639282,0.15817676484584808,0.1501694619655609
5,0.96875,0.9375,0.96875,0.96875,0.269513875246048,0.29114001989364624,0.13222001492977142,0.15484210848808289,0.9751999974250793,0.9617999792098999,0.9557999968528748,0.9605000019073486,0.9646000266075134,0.1401340812444687,0.16468477249145508,0.14036063849925995,0.1300671100616455
6,0.90625,0.96875,1.0,1.0,0.22343569993972778,0.12892647087574005,0.06556069850921631,0.06200765073299408,0.9763000011444092,0.9595000147819519,0.9580000042915344,0.9616000056266785,0.9663000106811523,0.13821488618850708,0.15279103815555573,0.13104572892189026,0.12105009704828262
7,0.96875,0.96875,0.96875,0.96875,0.1694374680519104,0.12660518288612366,0.06976640224456787,0.09221802651882172,0.978600025177002,0.9667999744415283,0.961899995803833,0.9661999940872192,0.9650999903678894,0.11125460267066956,0.13201792538166046,0.11627761274576187,0.12392949312925339
8,0.9375,0.90625,1.0,1.0,0.24443310499191284,0.37194862961769104,0.049232836812734604,0.012668577954173088,0.9779999852180481,0.9671000242233276,0.9592999815940857,0.9632999897003174,0.9678000211715698,0.11342547833919525,0.1319763958454132,0.11599621921777725,0.1072247102856636
9,0.96875,0.9375,0.96875,0.9375,0.17578931152820587,0.2157687097787857,0.047973617911338806,0.1705770492553711,0.980400025844574,0.9699000120162964,0.963100016117096,0.9667999744415283,0.970300018787384,0.09981849044561386,0.12478295713663101,0.11030134558677673,0.0985700786113739
10,1.0,0.96875,0.9375,0.90625,0.022925399243831635,0.04949771612882614,0.17274130880832672,0.26364630460739136,0.9797000288963318,0.968500018119812,0.9642000198364258,0.9645000100135803,0.968999981880188,0.10105494409799576,0.11743716150522232,0.11312519758939743,0.10496100038290024
11,0.9375,0.96875,1.0,0.96875,0.2130424976348877,0.06886505335569382,0.022662511095404625,0.10515154898166656,0.9782000184059143,0.965499997138977,0.9688000082969666,0.964900016784668,0.9682999849319458,0.11233334988355637,0.10506008565425873,0.11244726926088333,0.10719452798366547
12,1.0,1.0,1.0,0.96875,0.043551795184612274,0.034118060022592545,0.013831760734319687,0.0710543766617775,0.9814000129699707,0.9696000218391418,0.9653000235557556,0.9682999849319458,0.9721999764442444,0.10004915297031403,0.10818890482187271,0.09839008748531342,0.0916510820388794
13,1.0,0.96875,0.96875,0.9375,0.035999711602926254,0.07553176581859589,0.07678727805614471,0.35028013586997986,0.9797000288963318,0.9672999978065491,0.9689000248908997,0.972100019454956,0.9700000286102295,0.10197533667087555,0.10325738787651062,0.0905202105641365,0.09946206957101822
