,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.90625,0.90625,0.96875,0.25,1.1664060354232788,0.9830458164215088,1.0100451707839966,0.9646250009536743,0.9646250009536743,0.9646250009536743,0.9646250009536743,0.6946972608566284,0.6946972608566284,0.6946972608566284
1,0.9375,0.9375,0.9375,0.84375,0.9506121277809143,0.8226673603057861,0.9506121277809143,0.965749979019165,0.965749979019165,0.965749979019165,0.965749979019165,0.5030656456947327,0.5030656456947327,0.5030656456947327
2,1.0,0.96875,0.9375,0.53125,0.5140277743339539,0.7325920462608337,0.6116757392883301,0.965499997138977,0.965499997138977,0.965499997138977,0.965499997138977,0.42482781410217285,0.42482781410217285,0.42482781410217285
3,0.9375,0.9375,0.875,0.3125,0.5739974975585938,0.5520896911621094,0.6684511303901672,0.9658750295639038,0.9658750295639038,0.9658750295639038,0.9658750295639038,0.37852099537849426,0.37852099537849426,0.37852099537849426
4,1.0,0.84375,0.96875,0.46875,0.30899524688720703,0.8813890814781189,0.5724285244941711,0.9658750295639038,0.9658750295639038,0.9658750295639038,0.9658750295639038,0.345894455909729,0.345894455909729,0.345894455909729
5,0.84375,0.96875,0.96875,0.4375,0.7018849849700928,0.3688722848892212,0.4382835924625397,0.965499997138977,0.965499997138977,0.965499997138977,0.965499997138977,0.32492268085479736,0.32492268085479736,0.32492268085479736
6,0.96875,0.9375,1.0,0.46875,0.3266368508338928,0.5155219435691833,0.21428081393241882,0.965624988079071,0.965624988079071,0.965624988079071,0.965624988079071,0.30678993463516235,0.30678993463516235,0.30678993463516235
7,0.9375,0.96875,0.96875,0.34375,0.4321216940879822,0.33276447653770447,0.29063206911087036,0.965624988079071,0.965624988079071,0.965624988079071,0.965624988079071,0.29473555088043213,0.29473555088043213,0.29473555088043213
8,1.0,1.0,1.0,0.34375,0.12828117609024048,0.0967625230550766,0.1905464380979538,0.965499997138977,0.965499997138977,0.965499997138977,0.965499997138977,0.283256471157074,0.283256471157074,0.283256471157074
9,1.0,0.96875,1.0,0.375,0.10842381417751312,0.21430400013923645,0.23209556937217712,0.965749979019165,0.965749979019165,0.965749979019165,0.965749979019165,0.2725445330142975,0.2725445330142975,0.2725445330142975
10,1.0,0.96875,0.9375,0.375,0.15995948016643524,0.2183377742767334,0.3140833377838135,0.965749979019165,0.965749979019165,0.965749979019165,0.965749979019165,0.26574721932411194,0.26574721932411194,0.26574721932411194
11,0.96875,0.96875,0.96875,0.40625,0.17767862975597382,0.21853934228420258,0.24108096957206726,0.965624988079071,0.965624988079071,0.965624988079071,0.965624988079071,0.25729915499687195,0.25729915499687195,0.25729915499687195
12,0.90625,1.0,0.96875,0.25,0.41119444370269775,0.09740325808525085,0.17309439182281494,0.965749979019165,0.965749979019165,0.965749979019165,0.965749979019165,0.25568151473999023,0.25568151473999023,0.25568151473999023
13,1.0,0.9375,1.0,0.4375,0.08225557208061218,0.3047453463077545,0.11014753580093384,0.965749979019165,0.965749979019165,0.965749979019165,0.965749979019165,0.2465990036725998,0.2465990036725998,0.2465990036725998
14,0.96875,0.9375,0.96875,0.59375,0.16224190592765808,0.3000878691673279,0.2262239307165146,0.9663749933242798,0.9663749933242798,0.9663749933242798,0.9663749933242798,0.24164381623268127,0.24164381623268127,0.24164381623268127
