,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0.6400000000000001,0.5450000000000002,0.5,0.445,0.47250000000000003,0.555,0.49000000000000005,54.799190521240234,434.128662109375,684.7132568359375,221.62362670898438,50.379188537597656,189.8177490234375
1,0.7349999999999999,0.5725,0.6275000000000001,0.575,0.5925,0.49250000000000005,0.575,167.29359436035156,57.93535614013672,183.74603271484375,48.15192413330078,198.00289916992188,153.85409545898438
2,0.77,0.655,0.58,0.5725,0.6324999999999998,0.63,0.63,151.08738708496094,57.41397476196289,46.02233123779297,127.5744857788086,355.16094970703125,61.344635009765625
3,0.7475,0.6024999999999999,0.6275000000000002,0.6425,0.6725000000000001,0.635,0.615,159.60592651367188,78.79989624023438,77.5723648071289,132.97607421875,45.245872497558594,11.314053535461426
4,0.8025000000000002,0.6075000000000002,0.7025,0.615,0.7124999999999999,0.7550000000000001,0.6375,159.50144958496094,80.79554748535156,35.75249099731445,45.975624084472656,42.043907165527344,54.21815490722656
5,0.8250000000000002,0.67,0.705,0.6575,0.6875,0.6749999999999999,0.6624999999999999,37.906166076660156,16.564674377441406,30.340133666992188,74.34799194335938,45.753997802734375,49.300201416015625
6,0.8074999999999999,0.75,0.7325,0.7149999999999999,0.7024999999999999,0.6225,0.6525000000000001,173.4749755859375,67.02291870117188,28.808910369873047,117.94230651855469,170.958740234375,46.2364616394043
7,0.8450000000000001,0.7775,0.7,0.7,0.7225,0.6799999999999999,0.66,58.93722152709961,163.84010314941406,30.046142578125,61.020484924316406,76.95892333984375,77.41300964355469
8,0.8525,0.675,0.7874999999999999,0.715,0.7325,0.75,0.7475,143.1468505859375,36.36568832397461,118.77653503417969,42.47795104980469,134.33892822265625,46.02497863769531
9,0.8425,0.7374999999999999,0.7725000000000001,0.6575,0.6849999999999999,0.5900000000000001,0.705,8.717377662658691,73.85403442382812,22.41233253479004,80.77669525146484,112.2338638305664,50.358821868896484
10,0.8475000000000001,0.6450000000000001,0.71,0.7550000000000001,0.7474999999999999,0.6500000000000001,0.755,55.703529357910156,117.89224243164062,484.40631103515625,7.242077350616455,8.408432006835938,89.0273208618164
11,0.8425,0.7474999999999999,0.7474999999999999,0.7125,0.7725,0.7125,0.72,47.376644134521484,59.907981872558594,47.98276901245117,35.25617218017578,1.6942048072814941,38.95431137084961
12,0.8574999999999999,0.75,0.7549999999999999,0.72,0.7375,0.7475,0.7500000000000001,166.8248291015625,73.8307113647461,66.59481811523438,29.10481834411621,53.780391693115234,54.93938446044922
13,0.8825,0.705,0.8099999999999999,0.685,0.7649999999999999,0.7724999999999999,0.78,25.297502517700195,19.657024383544922,29.058387756347656,12.09286117553711,32.17573928833008,62.672672271728516
14,0.8699999999999999,0.7275,0.7175,0.7475000000000002,0.7675000000000001,0.8125,0.7525,72.07131958007812,42.65370559692383,44.42109680175781,54.205535888671875,39.19432830810547,4.162701606750488
15,0.8925000000000001,0.7725000000000001,0.7825,0.78,0.76,0.775,0.7825,165.39105224609375,4.4507904052734375,0.636481761932373,41.503021240234375,39.44585418701172,38.50154113769531
16,0.8625,0.7249999999999999,0.7775,0.7975000000000001,0.755,0.795,0.7525,4.056394577026367,99.26004028320312,54.042503356933594,45.20946502685547,41.55107879638672,30.55010223388672
17,0.8750000000000002,0.8150000000000001,0.8024999999999999,0.8,0.7775,0.785,0.775,6.138555526733398,27.4071044921875,49.89988708496094,39.53312301635742,42.73762130737305,42.57001876831055
18,0.8425,0.8099999999999999,0.8025,0.7525000000000001,0.82,0.765,0.685,26.21554183959961,11.401260375976562,49.76655578613281,4.8829121589660645,29.05074691772461,40.05085754394531
19,0.8850000000000001,0.795,0.8275,0.825,0.7899999999999999,0.805,0.76,49.463260650634766,15.839573860168457,57.59635925292969,47.87024688720703,53.20951843261719,28.202428817749023
20,0.8924999999999998,0.7825000000000001,0.8274999999999999,0.8075000000000001,0.7899999999999998,0.7575000000000001,0.7475,0.8698549270629883,19.042020797729492,75.6086654663086,19.751192092895508,25.76104736328125,31.01384735107422
21,0.89,0.6775,0.7775000000000001,0.7874999999999999,0.76,0.7899999999999999,0.76,21.247364044189453,26.649452209472656,73.94287109375,2.5300159454345703,23.62856674194336,77.17192077636719
22,0.8999999999999998,0.7925,0.7875,0.8150000000000001,0.79,0.8,0.7874999999999999,43.404693603515625,89.09468841552734,45.28224182128906,0.0,85.55599212646484,42.05365753173828
23,0.885,0.7575,0.8225,0.7300000000000001,0.7999999999999999,0.8275,0.7999999999999999,9.261507987976074,47.950592041015625,9.444311141967773,49.424964904785156,66.249755859375,93.96897888183594
24,0.89,0.7949999999999999,0.8225,0.8099999999999999,0.795,0.7925,0.785,22.907846450805664,209.95632934570312,105.0802993774414,37.83054733276367,33.43134689331055,13.170832633972168
25,0.8899999999999999,0.7775000000000001,0.7724999999999999,0.7675,0.8375000000000001,0.8225000000000001,0.7349999999999999,27.204143524169922,33.929019927978516,96.463623046875,19.01968002319336,14.89229965209961,4.4741644859313965
26,0.8924999999999998,0.7925,0.8175000000000001,0.7525000000000001,0.78,0.7975000000000001,0.76,23.700714111328125,48.09189987182617,32.19050598144531,5.231895446777344,93.64437103271484,10.642457008361816
27,0.89,0.7149999999999999,0.825,0.8099999999999999,0.8274999999999999,0.8024999999999999,0.7700000000000001,22.664541244506836,10.7492094039917,30.169761657714844,5.377978801727295,14.219258308410645,81.03299713134766
28,0.8999999999999998,0.7825,0.8075000000000001,0.7675000000000001,0.805,0.8150000000000001,0.7775000000000001,27.878469467163086,42.48379135131836,10.199670791625977,26.560871124267578,29.95978355407715,17.18095588684082
29,0.8774999999999998,0.7525000000000001,0.7849999999999999,0.7825000000000001,0.7849999999999999,0.8324999999999999,0.805,53.97045135498047,2.8085641860961914,23.467742919921875,17.195934295654297,13.988166809082031,17.121742248535156
30,0.8750000000000002,0.8025,0.8,0.7425,0.7649999999999999,0.845,0.79,12.756719589233398,5.385963439941406,26.142040252685547,66.65581512451172,6.718221664428711,41.216522216796875
31,0.9099999999999998,0.7700000000000001,0.8424999999999999,0.8275,0.825,0.8049999999999999,0.8150000000000001,73.67939758300781,4.9957098960876465,5.357577323913574,4.665558815002441,21.99628448486328,19.03390884399414
32,0.9099999999999999,0.7549999999999999,0.8674999999999999,0.76,0.835,0.85,0.8200000000000001,52.542816162109375,27.68195343017578,52.045066833496094,9.37399673461914,7.849027633666992,7.988349914550781
33,0.9199999999999999,0.8375,0.8425,0.7925,0.825,0.8375,0.825,31.380512237548828,34.649837493896484,14.164212226867676,32.65270233154297,11.839198112487793,37.83594512939453
34,0.9099999999999999,0.8175000000000001,0.8049999999999997,0.8049999999999999,0.845,0.7825,0.775,1.2041964530944824,53.90727996826172,2.844216823577881,105.8765869140625,68.36442565917969,4.6596999168396
35,0.9075,0.8375,0.785,0.8100000000000002,0.7975,0.8400000000000001,0.7575000000000001,20.617891311645508,34.22279357910156,39.02568817138672,24.041988372802734,32.10948181152344,18.858444213867188
36,0.905,0.85,0.8400000000000001,0.8175000000000001,0.8375,0.8174999999999999,0.795,10.068526268005371,5.296783447265625,2.5860917568206787,41.617332458496094,10.707763671875,12.81890869140625
37,0.9225,0.825,0.845,0.8125,0.8774999999999998,0.82,0.82,20.73593521118164,25.095237731933594,16.881017684936523,70.15962219238281,28.140792846679688,14.55476188659668
38,0.9274999999999999,0.8400000000000001,0.8775000000000001,0.775,0.8075000000000001,0.865,0.8149999999999998,27.152191162109375,5.994486331939697,29.733484268188477,42.904014587402344,40.836490631103516,24.533123016357422
39,0.9,0.8475000000000001,0.8400000000000001,0.7949999999999999,0.85,0.7799999999999999,0.7825,0.0,0.3748176097869873,11.082666397094727,22.788986206054688,5.949061393737793,44.493682861328125
40,0.925,0.8399999999999999,0.885,0.8474999999999999,0.8375,0.8675,0.8325000000000001,22.35329246520996,13.46074104309082,6.573672294616699,2.7996277809143066,11.631181716918945,31.502748489379883
41,0.925,0.8425,0.8700000000000001,0.875,0.8774999999999998,0.86,0.8400000000000001,7.767029285430908,17.64104461669922,9.233988761901855,8.893539428710938,4.63674259185791,19.19455337524414
42,0.9374999999999998,0.8699999999999999,0.89,0.8949999999999999,0.8924999999999998,0.8875,0.865,0.0,6.724038600921631,35.365509033203125,31.729679107666016,0.731027364730835,15.489248275756836
43,0.9349999999999998,0.875,0.8875,0.8924999999999998,0.8925000000000001,0.9024999999999999,0.8700000000000001,4.468785285949707,27.84455680847168,11.120169639587402,0.9005389213562012,19.968135833740234,11.521697998046875
44,0.9399999999999998,0.875,0.8925000000000001,0.8999999999999998,0.915,0.9049999999999999,0.8825000000000001,0.37155890464782715,6.154590606689453,4.5615434646606445,2.4922420978546143,7.104878902435303,4.608272552490234
45,0.9375,0.8625000000000002,0.8899999999999999,0.8825,0.9,0.8925000000000001,0.8949999999999999,0.5938498973846436,7.5295538902282715,6.294271945953369,15.752592086791992,7.662685394287109,9.507320404052734
46,0.9549999999999998,0.8799999999999999,0.9024999999999999,0.8999999999999998,0.8999999999999998,0.8825,0.9,0.9135634899139404,14.418682098388672,6.718038558959961,4.8354997634887695,12.927589416503906,2.4574458599090576
47,0.945,0.8974999999999997,0.8975,0.8974999999999997,0.9149999999999998,0.9000000000000001,0.905,8.645858764648438,10.91643238067627,0.11634087562561035,0.5791351795196533,1.7454416751861572,10.423407554626465
48,0.9475,0.8875,0.8924999999999998,0.9099999999999999,0.9049999999999999,0.9049999999999999,0.8925000000000001,7.190093040466309,6.113316535949707,0.811060905456543,6.227177143096924,0.13960742950439453,4.731278419494629
49,0.95,0.8799999999999999,0.8924999999999998,0.9024999999999999,0.8975,0.9049999999999999,0.9075000000000001,10.748357772827148,17.56171226501465,6.040149211883545,0.0,2.506402015686035,0.515406608581543
50,0.9525,0.8925000000000001,0.8974999999999997,0.9099999999999999,0.8999999999999998,0.9049999999999999,0.9024999999999999,4.146617889404297,19.249095916748047,4.46683931350708,17.681440353393555,1.9739277362823486,3.7635669708251953
51,0.9475,0.8875,0.9099999999999999,0.9099999999999999,0.9024999999999999,0.905,0.9025000000000001,0.8458099365234375,0.5187253952026367,0.34939026832580566,11.864185333251953,4.861228942871094,15.841235160827637
52,0.95,0.89,0.9,0.9049999999999999,0.9049999999999999,0.8975,0.9075,1.6405978202819824,4.3805646896362305,5.822765827178955,2.1979429721832275,7.069202899932861,0.0
53,0.95,0.8949999999999999,0.9075000000000001,0.9,0.8949999999999998,0.9075,0.9125,2.4719088077545166,0.7351598739624023,6.0724005699157715,6.098194599151611,2.9495253562927246,0.6625087261199951
54,0.95,0.89,0.9075000000000001,0.9075,0.8949999999999998,0.9075,0.9199999999999999,19.529823303222656,14.986865997314453,6.803804874420166,0.0,1.4199597835540771,0.0
55,0.95,0.89,0.905,0.9049999999999999,0.8924999999999998,0.9124999999999999,0.925,6.677177429199219,15.492545127868652,0.8062119483947754,1.5966694355010986,8.105793952941895,1.6119422912597656
56,0.9475,0.8950000000000001,0.9,0.9075,0.8924999999999998,0.9124999999999999,0.9175000000000001,6.29095458984375,1.8902300596237183,22.256221771240234,3.2370476722717285,7.32081413269043,11.32431411743164
57,0.95,0.8950000000000001,0.9,0.9075,0.8949999999999999,0.9124999999999999,0.9225,1.6953668594360352,8.273441314697266,1.1735265254974365,0.0,3.9648585319519043,0.43314123153686523
58,0.95,0.8949999999999999,0.905,0.9075,0.8924999999999998,0.9124999999999999,0.9225,12.045611381530762,2.1122584342956543,0.7967095375061035,2.3075032234191895,0.13425803184509277,4.368469715118408
59,0.95,0.8949999999999999,0.905,0.9049999999999999,0.89,0.9124999999999999,0.925,10.019599914550781,0.7204558849334717,2.143416166305542,7.372034549713135,0.45937609672546387,5.105945587158203
