,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.9071999788284302,0.897599995136261,0.8970999717712402,0.8971999883651733,0.8916000127792358,0.005827061831951141,0.002602545777335763,0.005945442244410515,0.0014985718298703432,0.3579869866371155,0.35706809163093567,0.36585643887519836,0.36844006180763245
1,1.0,1.0,1.0,1.0,1.0,0.9121000170707703,0.9043999910354614,0.9050999879837036,0.902999997138977,0.9034000039100647,0.0016224461141973734,0.0009529386879876256,0.001568014733493328,0.001946150790899992,0.3439188003540039,0.3437885642051697,0.35554537177085876,0.3527625799179077
2,1.0,1.0,1.0,1.0,1.0,0.9125000238418579,0.9059000015258789,0.9050999879837036,0.9036999940872192,0.9035000205039978,0.0006874058162793517,0.0008240028982982039,0.0007001962512731552,0.0007384109776467085,0.3457357585430145,0.34687933325767517,0.35660120844841003,0.3573921322822571
3,1.0,1.0,1.0,1.0,1.0,0.9118000268936157,0.9063000082969666,0.9054999947547913,0.9045000076293945,0.9031999707221985,0.0006405565072782338,0.0009080672753043473,0.00032825401285663247,0.0005793035961687565,0.34828466176986694,0.35062462091445923,0.3585749864578247,0.3608151078224182
4,1.0,1.0,1.0,1.0,1.0,0.9117000102996826,0.9071999788284302,0.9064000248908997,0.9050999879837036,0.9038000106811523,0.0003725960850715637,0.0004538932698778808,0.0003261416859459132,0.0003902026219293475,0.35152772068977356,0.3535369038581848,0.362242192029953,0.36479291319847107
5,1.0,1.0,1.0,1.0,1.0,0.9110999703407288,0.9075999855995178,0.9070000052452087,0.9047999978065491,0.9042999744415283,0.00022020030883140862,0.0003844158200081438,0.0002839149092324078,0.0005455792415887117,0.3551206886768341,0.3559683561325073,0.36556562781333923,0.3683907091617584
6,1.0,1.0,1.0,1.0,1.0,0.9117000102996826,0.9077000021934509,0.906499981880188,0.9053000211715698,0.9043999910354614,0.00021723462850786746,0.0002529651974327862,0.00026854471070691943,0.0003872947709169239,0.35728564858436584,0.3591681718826294,0.3678039312362671,0.3717650771141052
7,1.0,1.0,1.0,1.0,1.0,0.9117000102996826,0.9075000286102295,0.9070000052452087,0.9056000113487244,0.90420001745224,0.00018890052160713822,0.0002027777227340266,0.000153915403643623,0.00019197413348592818,0.36012858152389526,0.36169368028640747,0.3694721460342407,0.3741404712200165
8,1.0,1.0,1.0,1.0,1.0,0.9111999869346619,0.9077000021934509,0.9078999757766724,0.9057000279426575,0.9042999744415283,0.0001801523321773857,0.0003841953002847731,0.0003829006163869053,0.00015036333934403956,0.3626151978969574,0.3631892204284668,0.37225785851478577,0.3764658570289612
9,1.0,1.0,1.0,1.0,1.0,0.9110000133514404,0.9077000021934509,0.907800018787384,0.906000018119812,0.9043999910354614,0.00014254201960284263,0.0001589271705597639,0.0003078614827245474,0.0002835959894582629,0.3643157482147217,0.3657737672328949,0.37343961000442505,0.3791913390159607
