,acc,loss,val_acc,val_loss
0,0.9436333179473877,0.19298407435417175,0.9431999921798706,0.20118993520736694
1,0.9593333601951599,0.11383092403411865,0.9542999863624573,0.15461064875125885
2,0.9645666480064392,0.0697648674249649,0.9598000049591064,0.1357700377702713
3,0.970966637134552,0.1710517406463623,0.9642999768257141,0.11847375333309174
4,0.9775000214576721,0.12500178813934326,0.9682000279426575,0.10756755620241165
5,0.9799500107765198,0.07509321719408035,0.9704999923706055,0.09886807203292847
6,0.9816666841506958,0.06479689478874207,0.9708999991416931,0.09653757512569427
7,0.9842000007629395,0.031603891402482986,0.9761999845504761,0.08535701036453247
8,0.9868166446685791,0.03968433290719986,0.974399983882904,0.08499068766832352
9,0.9876833558082581,0.04373348876833916,0.975600004196167,0.079217329621315
10,0.9857166409492493,0.0326174832880497,0.9739000201225281,0.08570068329572678
11,0.9890666604042053,0.030263865366578102,0.9765999913215637,0.07867412269115448
12,0.9899166822433472,0.04417506605386734,0.9767000079154968,0.08053828030824661
13,0.9913666844367981,0.013267097063362598,0.978600025177002,0.07107524573802948
14,0.9927999973297119,0.018894612789154053,0.9793999791145325,0.06743478029966354
