,acc,loss,val_acc,val_loss
0,0.9429833292961121,0.34124934673309326,0.9399999976158142,0.20203396677970886
1,0.9607999920845032,0.13785038888454437,0.95660001039505,0.147708922624588
2,0.9678500294685364,0.12655238807201385,0.9617999792098999,0.13117916882038116
3,0.9724833369255066,0.08316539227962494,0.9643999934196472,0.1214226558804512
4,0.9765333533287048,0.06521128863096237,0.9682000279426575,0.10740538686513901
5,0.979116678237915,0.020812157541513443,0.9721999764442444,0.09432081133127213
6,0.980816662311554,0.04641321673989296,0.9713000059127808,0.10019993036985397
7,0.9841333627700806,0.04198019951581955,0.9732999801635742,0.09047173708677292
8,0.9855333566665649,0.034368112683296204,0.9739999771118164,0.08573613315820694
9,0.9862499833106995,0.07514611631631851,0.9746000170707703,0.08421272784471512
10,0.9878666400909424,0.02658671699464321,0.9750999808311462,0.08116106688976288
11,0.9901166558265686,0.04179678112268448,0.9769999980926514,0.07809814810752869
12,0.9890666604042053,0.03301728516817093,0.9732000231742859,0.08533786982297897
13,0.9894833564758301,0.05961607024073601,0.9750000238418579,0.08020175993442535
14,0.9911666512489319,0.07457844913005829,0.977400004863739,0.07605944573879242
