,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.6900000000000002,0.6900000000000002,0.6900000000000002,17.275279998779297,41.73114776611328
1,0.7025,0.7025,0.7025,32.52546691894531,32.42259216308594
2,0.7125,0.7125,0.7125,9.412962913513184,7.840305805206299
3,0.74,0.74,0.74,20.441085815429688,12.038049697875977
4,0.8,0.8,0.8,14.418867111206055,9.194478988647461
5,0.8049999999999999,0.8049999999999999,0.8049999999999999,14.6947021484375,6.333520889282227
6,0.79,0.79,0.79,14.406576156616211,21.49054527282715
7,0.835,0.835,0.835,8.06043815612793,8.992088317871094
8,0.8400000000000001,0.8400000000000001,0.8400000000000001,5.727322101593018,9.936593055725098
9,0.8600000000000001,0.8600000000000001,0.8600000000000001,4.586976528167725,5.700503826141357
10,0.8525,0.8525,0.8525,8.659595489501953,12.661260604858398
11,0.8575000000000002,0.8575000000000002,0.8575000000000002,8.673104286193848,9.982000350952148
12,0.8625000000000002,0.8625000000000002,0.8625000000000002,6.54927921295166,3.054795265197754
13,0.8775000000000001,0.8775000000000001,0.8775000000000001,3.1058220863342285,7.079619407653809
14,0.8525,0.8525,0.8525,4.117463111877441,1.7507967948913574
15,0.865,0.865,0.865,11.571762084960938,6.602548599243164
16,0.8674999999999999,0.8674999999999999,0.8674999999999999,6.881954193115234,3.860544204711914
17,0.8674999999999999,0.8674999999999999,0.8674999999999999,5.489035129547119,5.232056617736816
18,0.8925000000000001,0.8925000000000001,0.8925000000000001,4.480741024017334,1.720494031906128
19,0.8800000000000001,0.8800000000000001,0.8800000000000001,7.574004173278809,1.8910140991210938
20,0.8525,0.8525,0.8525,13.208780288696289,2.552290678024292
21,0.8999999999999998,0.8999999999999998,0.8999999999999998,3.504746675491333,3.3070342540740967
22,0.8625,0.8625,0.8625,9.141986846923828,4.1881937980651855
23,0.9000000000000001,0.9000000000000001,0.9000000000000001,2.8728628158569336,1.4456853866577148
24,0.8924999999999998,0.8924999999999998,0.8924999999999998,1.6559311151504517,5.361363410949707
25,0.885,0.885,0.885,5.0795578956604,9.224264144897461
26,0.8724999999999999,0.8724999999999999,0.8724999999999999,11.703176498413086,4.67620849609375
27,0.885,0.885,0.885,7.345829486846924,2.7689971923828125
28,0.875,0.875,0.875,6.342073917388916,12.8320894241333
29,0.8975,0.8975,0.8975,0.8646286725997925,1.3427362442016602
30,0.89,0.89,0.89,2.931624412536621,4.813438415527344
31,0.8999999999999998,0.8999999999999998,0.8999999999999998,5.040400505065918,3.1875298023223877
32,0.8699999999999999,0.8699999999999999,0.8699999999999999,1.4221261739730835,7.9027018547058105
33,0.8925000000000001,0.8925000000000001,0.8925000000000001,1.3548437356948853,2.2972359657287598
34,0.8949999999999999,0.8949999999999999,0.8949999999999999,6.375607013702393,1.346640944480896
35,0.8924999999999998,0.8924999999999998,0.8924999999999998,1.506692886352539,1.7279552221298218
36,0.8974999999999997,0.8974999999999997,0.8974999999999997,5.5015082359313965,0.185815691947937
37,0.9275,0.9275,0.9275,1.6161707639694214,1.3500120639801025
38,0.8850000000000001,0.8850000000000001,0.8850000000000001,7.4769287109375,0.83652663230896
39,0.8899999999999999,0.8899999999999999,0.8899999999999999,2.6876397132873535,5.078639030456543
40,0.93,0.93,0.93,0.16278433799743652,0.4927539825439453
41,0.9125,0.9125,0.9125,1.1260191202163696,0.18671131134033203
42,0.9274999999999999,0.9274999999999999,0.9274999999999999,1.0576152801513672,1.0308754444122314
43,0.9325000000000001,0.9325000000000001,0.9325000000000001,1.3213380575180054,0.12623941898345947
44,0.9349999999999999,0.9349999999999999,0.9349999999999999,0.9640074968338013,1.4621328115463257
45,0.9299999999999999,0.9299999999999999,0.9299999999999999,0.0,0.11246150732040405
46,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.23250579833984375,0.6106537580490112
47,0.9450000000000001,0.9450000000000001,0.9450000000000001,0.0,0.022419095039367676
48,0.9424999999999999,0.9424999999999999,0.9424999999999999,0.3860234022140503,0.3224496841430664
49,0.9525,0.9525,0.9525,0.8008621335029602,0.0
50,0.9475,0.9475,0.9475,0.04629683494567871,0.5898631811141968
51,0.9475,0.9475,0.9475,2.2280311584472656,0.224176287651062
52,0.9424999999999999,0.9424999999999999,0.9424999999999999,0.0,1.416379690170288
53,0.9424999999999999,0.9424999999999999,0.9424999999999999,0.0,0.02059030532836914
54,0.945,0.945,0.945,1.2266470193862915,0.3440117835998535
55,0.9424999999999999,0.9424999999999999,0.9424999999999999,0.1004875898361206,2.157815933227539
56,0.945,0.945,0.945,0.10989058017730713,0.0
57,0.945,0.945,0.945,0.0,0.0
58,0.945,0.945,0.945,0.515821099281311,0.05095386505126953
59,0.9475,0.9475,0.9475,0.9766725301742554,0.6394920349121094
