,train_acc,train_loss,val_acc,val_loss
0,0.84375,2.207291603088379,0.9290249943733215,1.4103163480758667
1,0.9375,1.3139777183532715,0.9779499769210815,0.8362002968788147
2,0.96875,1.2063682079315186,0.982574999332428,0.6036586165428162
3,0.9375,1.193096399307251,0.9835000038146973,0.4867658317089081
4,1.0,0.6328718066215515,0.9846500158309937,0.4138455092906952
5,1.0,0.681983232498169,0.9841750264167786,0.3690418303012848
6,0.96875,0.7329269647598267,0.9849249720573425,0.3361462354660034
7,1.0,0.41154026985168457,0.9849500060081482,0.31183114647865295
8,1.0,0.5687313079833984,0.9850999712944031,0.2934047281742096
9,1.0,0.3638008236885071,0.9850249886512756,0.2798965275287628
10,1.0,0.5955244302749634,0.9848999977111816,0.27119889855384827
11,1.0,0.23137745261192322,0.984624981880188,0.2650386691093445
12,1.0,0.2904302477836609,0.9842249751091003,0.25986993312835693
13,1.0,0.3995169997215271,0.9845250248908997,0.2501388490200043
14,0.96875,0.506473183631897,0.9845250248908997,0.24311499297618866
