,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.924833357334137,0.921916663646698,0.9213166832923889,0.9350500106811523,0.12041838467121124,0.39041000604629517,0.14417952299118042,0.9261999726295471,0.9205999970436096,0.9199000000953674,0.9352999925613403,0.24270617961883545,0.25354331731796265,0.26262903213500977
1,0.9343166947364807,0.9352166652679443,0.9365666508674622,0.9443333148956299,0.07124248147010803,0.05311332643032074,0.3209187090396881,0.9355999827384949,0.9345999956130981,0.9337999820709229,0.9434999823570251,0.21082207560539246,0.20959755778312683,0.21388588845729828
2,0.9421166777610779,0.9429000020027161,0.9418666958808899,0.9498000144958496,0.0679280161857605,0.44341474771499634,0.0866284966468811,0.9398000240325928,0.942300021648407,0.9383000135421753,0.9462000131607056,0.20021145045757294,0.19213378429412842,0.20477402210235596
3,0.9491000175476074,0.9469333291053772,0.9463333487510681,0.9525666832923889,0.011419695802032948,0.29983723163604736,0.2859017550945282,0.9484999775886536,0.9466999769210815,0.9448999762535095,0.95169997215271,0.1717626452445984,0.18079699575901031,0.18127883970737457
4,0.9387333393096924,0.9490166902542114,0.9488666653633118,0.9509999752044678,0.0738745927810669,0.01661689206957817,0.03599658980965614,0.9337999820709229,0.9437000155448914,0.9426000118255615,0.9453999996185303,0.22058100998401642,0.1898818165063858,0.19321361184120178
5,0.9458333253860474,0.951449990272522,0.944599986076355,0.9526166915893555,0.004726944956928492,0.004747447092086077,0.022354070097208023,0.9402999877929688,0.9462000131607056,0.9394999742507935,0.9467999935150146,0.20463012158870697,0.1810627430677414,0.20465363562107086
6,0.9394999742507935,0.9469000101089478,0.9394000172615051,0.9470666646957397,0.012762682512402534,0.007405553013086319,0.0643053725361824,0.9355000257492065,0.9409000277519226,0.9344000220298767,0.9440000057220459,0.22769103944301605,0.20809851586818695,0.23311899602413177
7,0.9469500184059143,0.9503666758537292,0.9474833607673645,0.9534833431243896,0.10895493626594543,0.0446627102792263,0.16364963352680206,0.9458000063896179,0.945900022983551,0.9417999982833862,0.9483000040054321,0.19975407421588898,0.196392223238945,0.2091316431760788
8,0.9484333395957947,0.9448500275611877,0.9492666721343994,0.9514999985694885,0.002784005831927061,0.5157232880592346,0.003322049044072628,0.9449999928474426,0.9413999915122986,0.9445000290870667,0.947700023651123,0.19919633865356445,0.2090536206960678,0.19395169615745544
9,0.9517499804496765,0.9490833282470703,0.9504333138465881,0.9539499878883362,0.09298169612884521,0.040104255080223083,0.00860825926065445,0.9490000009536743,0.9460999965667725,0.9459999799728394,0.95169997215271,0.19452738761901855,0.20521515607833862,0.2017398625612259
10,0.9479333162307739,0.9502999782562256,0.9532999992370605,0.9539166688919067,0.0031251271720975637,0.018697788938879967,0.00720730796456337,0.946399986743927,0.9470999836921692,0.9501000046730042,0.9495999813079834,0.2031531184911728,0.2032465934753418,0.18668928742408752
11,0.949483335018158,0.9532666802406311,0.9539833068847656,0.9560499787330627,0.013510060496628284,0.000809712684713304,0.007895861752331257,0.9478999972343445,0.9506999850273132,0.9484000205993652,0.9527999758720398,0.20952822268009186,0.19690711796283722,0.18919752538204193
12,0.9479833245277405,0.9503833055496216,0.9532333612442017,0.9546999931335449,0.001710113836452365,0.0015664289239794016,0.0004950782749801874,0.9452000260353088,0.9451000094413757,0.9498999714851379,0.9509000182151794,0.22039629518985748,0.21849702298641205,0.19778357446193695
13,0.9487333297729492,0.953249990940094,0.9539999961853027,0.955133318901062,0.16263283789157867,0.005604843609035015,0.001165039837360382,0.9449999928474426,0.9474999904632568,0.9488999843597412,0.9509999752044678,0.22186750173568726,0.20401011407375336,0.19394081830978394
14,0.9484999775886536,0.9513833522796631,0.9514999985694885,0.95496666431427,0.002529350109398365,0.015267517417669296,0.0009786469163373113,0.9465000033378601,0.9466000199317932,0.9495999813079834,0.9510999917984009,0.22348305583000183,0.2191220223903656,0.19833317399024963
