,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,1.0,1.0,0.46875,0.6959823369979858,0.5323324799537659,0.968999981880188,0.968999981880188,0.968999981880188,0.6946352124214172,0.6946352124214172
1,0.96875,1.0,0.46875,0.7295631170272827,0.4040623605251312,0.9764000177383423,0.9764000177383423,0.9764000177383423,0.5232841968536377,0.5232841968536377
2,1.0,0.96875,0.65625,0.3030232787132263,0.5096772909164429,0.9796000123023987,0.9796000123023987,0.9796000123023987,0.4348350465297699,0.4348350465297699
3,1.0,0.90625,0.59375,0.414911150932312,0.4805169701576233,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.38013505935668945,0.38013505935668945
4,0.90625,1.0,0.40625,0.7303004860877991,0.17668411135673523,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.33765995502471924,0.33765995502471924
5,1.0,1.0,0.5,0.1872434914112091,0.2301436811685562,0.9799000024795532,0.9799000024795532,0.9799000024795532,0.30866876244544983,0.30866876244544983
6,1.0,1.0,0.53125,0.17694145441055298,0.1797143667936325,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.28526297211647034,0.28526297211647034
7,0.96875,0.96875,0.6875,0.3643758296966553,0.39215904474258423,0.9811999797821045,0.9811999797821045,0.9811999797821045,0.2616468071937561,0.2616468071937561
8,1.0,0.96875,0.6875,0.08266441524028778,0.1916898787021637,0.9805999994277954,0.9805999994277954,0.9805999994277954,0.24718676507472992,0.24718676507472992
9,1.0,1.0,0.5625,0.10918764770030975,0.12537254393100739,0.98089998960495,0.98089998960495,0.98089998960495,0.2340943068265915,0.2340943068265915
10,1.0,1.0,0.625,0.12531287968158722,0.11077766120433807,0.9804999828338623,0.9804999828338623,0.9804999828338623,0.2219027578830719,0.2219027578830719
11,1.0,1.0,0.6875,0.07515714317560196,0.13776831328868866,0.98089998960495,0.98089998960495,0.98089998960495,0.21673686802387238,0.21673686802387238
12,1.0,1.0,0.5625,0.06811416894197464,0.061811819672584534,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.20350535213947296,0.20350535213947296
13,1.0,1.0,0.625,0.044599808752536774,0.10742700099945068,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.19504953920841217,0.19504953920841217
14,1.0,1.0,0.5,0.06699444353580475,0.05951358377933502,0.9817000031471252,0.9817000031471252,0.9817000031471252,0.1884562075138092,0.1884562075138092
