,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,1.0,1.0,1.0,0.8948000073432922,0.8858000040054321,0.8895000219345093,0.00601235032081604,0.005856780335307121,0.3884310722351074,0.378966748714447
1,1.0,1.0,1.0,0.8999999761581421,0.8932999968528748,0.8956999778747559,0.0013844803906977177,0.0019453208660706878,0.37590256333351135,0.3755234181880951
2,1.0,1.0,1.0,0.9017000198364258,0.8949000239372253,0.8970000147819519,0.0010377895087003708,0.000862927408888936,0.3786008656024933,0.3777904808521271
3,1.0,1.0,1.0,0.9020000100135803,0.8962000012397766,0.8974999785423279,0.0006718168733641505,0.0005991123616695404,0.3836421072483063,0.38286587595939636
4,1.0,1.0,1.0,0.9017000198364258,0.897599995136261,0.8981000185012817,0.0003713527985382825,0.0004136849020142108,0.38676026463508606,0.38686245679855347
5,1.0,1.0,1.0,0.9017999768257141,0.8978999853134155,0.8986999988555908,0.0006599941989406943,0.00027560480521060526,0.38997864723205566,0.39026939868927
6,1.0,1.0,1.0,0.9014000296592712,0.8980000019073486,0.8989999890327454,0.0001402609923388809,0.00032346684020012617,0.3924933969974518,0.3935118615627289
7,1.0,1.0,1.0,0.9014000296592712,0.8985999822616577,0.8980000019073486,0.00034478952875360847,0.00013392730033956468,0.3942125737667084,0.3959033787250519
8,1.0,1.0,1.0,0.9021000266075134,0.8981000185012817,0.8992999792098999,0.00018454436212778091,0.00015994798741303384,0.3969343304634094,0.3983287513256073
9,1.0,1.0,1.0,0.9018999934196472,0.8989999890327454,0.8991000056266785,0.00016966676048468798,0.00015652850561309606,0.39980044960975647,0.4016384780406952
