epoch,train_acc,train_loss,val_acc,val_loss
0,0.59375,1.0834099054336548,0.7861999869346619,0.9222714900970459
1,0.84375,0.6353800892829895,0.8896999955177307,0.5255361199378967
2,0.90625,0.38328251242637634,0.9186999797821045,0.37445127964019775
3,0.875,0.3535557985305786,0.9388999938964844,0.2660332918167114
4,0.84375,0.5430300235748291,0.9358999729156494,0.2513795793056488
5,0.96875,0.1599179208278656,0.9437999725341797,0.20869949460029602
6,0.9375,0.24548651278018951,0.9466999769210815,0.19825226068496704
7,0.9375,0.17647624015808105,0.95169997215271,0.17231513559818268
8,1.0,0.04669523239135742,0.9473000168800354,0.18553440272808075
9,0.96875,0.12805670499801636,0.9534000158309937,0.16112446784973145
10,0.96875,0.15226319432258606,0.9514999985694885,0.16785070300102234
11,0.90625,0.13696974515914917,0.9580000042915344,0.1516590416431427
12,0.96875,0.23091167211532593,0.9642999768257141,0.12420572340488434
13,0.84375,0.42240285873413086,0.9559000134468079,0.1463957577943802
14,0.96875,0.13054081797599792,0.954800009727478,0.15487255156040192
15,1.0,0.03695064038038254,0.9623000025749207,0.12616974115371704
16,1.0,0.017218362540006638,0.9642000198364258,0.1179213598370552
17,0.96875,0.25989824533462524,0.9648000001907349,0.11711768805980682
18,0.90625,0.15699702501296997,0.9505000114440918,0.1605868637561798
19,1.0,0.05467984825372696,0.9623000025749207,0.12422346323728561
20,1.0,0.038003645837306976,0.9664000272750854,0.11339695751667023
21,0.875,0.1791575849056244,0.9617999792098999,0.12830552458763123
22,0.90625,0.27165716886520386,0.9629999995231628,0.12060093879699707
23,0.9375,0.14150644838809967,0.9659000039100647,0.11125043779611588
24,0.9375,0.08821514248847961,0.968999981880188,0.10168325155973434
25,1.0,0.01058680098503828,0.9678999781608582,0.10707281529903412
26,0.9375,0.278287410736084,0.955299973487854,0.13887479901313782
27,0.96875,0.05919582396745682,0.9686999917030334,0.10380353033542633
28,0.96875,0.057163938879966736,0.9638000130653381,0.11846567690372467
29,1.0,0.0073419371619820595,0.9661999940872192,0.11041364818811417
