epoch,train_acc,train_loss,val_acc,val_loss
0,0.84375,0.7012320756912231,0.8130000233650208,0.8800390362739563
1,0.84375,0.7141975164413452,0.8942999839782715,0.5190218687057495
2,0.96875,0.29425376653671265,0.9222000241279602,0.3522988259792328
3,0.9375,0.2596079111099243,0.9332000017166138,0.28215691447257996
4,1.0,0.10509444773197174,0.9470000267028809,0.21669675409793854
5,0.96875,0.14373181760311127,0.9379000067710876,0.21702460944652557
6,0.9375,0.25905540585517883,0.9386000037193298,0.2227545827627182
7,0.9375,0.18670454621315002,0.95660001039505,0.15866023302078247
8,0.9375,0.1784348487854004,0.9502000212669373,0.1751985251903534
9,0.96875,0.20585307478904724,0.9563000202178955,0.150611013174057
10,0.96875,0.1004045307636261,0.9513999819755554,0.16152958571910858
11,0.96875,0.16807252168655396,0.9661999940872192,0.12158828973770142
12,1.0,0.09731412678956985,0.9603000283241272,0.1289733201265335
13,0.96875,0.1231796145439148,0.9628000259399414,0.12449774146080017
14,1.0,0.03860430419445038,0.967199981212616,0.11613661050796509
15,0.96875,0.10692911595106125,0.958899974822998,0.14316801726818085
16,0.96875,0.08621098101139069,0.9632999897003174,0.12340264022350311
17,0.9375,0.18677271902561188,0.9656999707221985,0.11891313642263412
18,1.0,0.03518816828727722,0.9675999879837036,0.10919090360403061
19,0.9375,0.17222005128860474,0.9613999724388123,0.11836208403110504
20,1.0,0.038794733583927155,0.968999981880188,0.10274743288755417
21,0.96875,0.16126087307929993,0.9656999707221985,0.11034055054187775
22,1.0,0.024462595582008362,0.9664999842643738,0.11078912019729614
23,1.0,0.038473621010780334,0.9663000106811523,0.10774829238653183
24,1.0,0.02250571921467781,0.9638000130653381,0.12105467170476913
25,1.0,0.009714202955365181,0.9668999910354614,0.10726343840360641
26,1.0,0.03392891585826874,0.9631999731063843,0.12422116845846176
27,0.9375,0.08135243505239487,0.9649999737739563,0.11382490396499634
28,1.0,0.0070607466623187065,0.9645000100135803,0.1170186921954155
29,0.96875,0.0905672013759613,0.9656000137329102,0.11327583342790604
