,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.65625,0.75,1.1962182521820068,1.0069785118103027,0.8586999773979187,0.8132671117782593
1,0.90625,0.875,0.38298285007476807,0.5886480808258057,0.920799970626831,0.4454408288002014
2,0.9375,0.90625,0.5454214811325073,0.45025116205215454,0.9395999908447266,0.3060532212257385
3,0.96875,0.875,0.13318954408168793,0.3784753382205963,0.9488000273704529,0.2490469515323639
4,0.9375,0.9375,0.20641706883907318,0.16957473754882812,0.9546999931335449,0.21794493496418
5,0.96875,0.90625,0.21091145277023315,0.3284764289855957,0.9617000222206116,0.18593263626098633
6,0.9375,0.9375,0.16370193660259247,0.10691320896148682,0.960099995136261,0.17701059579849243
7,1.0,0.90625,0.05744536593556404,0.4435613751411438,0.9638000130653381,0.15532907843589783
8,0.9375,0.96875,0.1827387809753418,0.10256916284561157,0.9653000235557556,0.15151220560073853
9,0.96875,1.0,0.11097779870033264,0.0636579692363739,0.9675999879837036,0.13402459025382996
10,0.96875,0.96875,0.11815222352743149,0.16742992401123047,0.97079998254776,0.13036510348320007
11,0.96875,0.9375,0.16450603306293488,0.21677370369434357,0.9714000225067139,0.12733188271522522
12,0.875,0.96875,0.3230786621570587,0.08795352280139923,0.968999981880188,0.13078849017620087
13,0.96875,0.90625,0.22381912171840668,0.24494728446006775,0.9684000015258789,0.13504810631275177
14,1.0,0.9375,0.016772914677858353,0.1675320565700531,0.9732999801635742,0.11927084624767303
15,0.96875,1.0,0.15414327383041382,0.049548469483852386,0.9721999764442444,0.11997485160827637
16,0.96875,0.96875,0.058805178850889206,0.08141486346721649,0.972599983215332,0.11529961228370667
17,1.0,1.0,0.04946557432413101,0.03462158516049385,0.9697999954223633,0.1226765364408493
18,0.96875,0.96875,0.11253368854522705,0.03701668232679367,0.9711999893188477,0.12157304584980011
19,1.0,0.96875,0.021918244659900665,0.052132412791252136,0.9718999862670898,0.12396802008152008
20,1.0,0.9375,0.02147149294614792,0.15318290889263153,0.9728999733924866,0.11608938872814178
21,1.0,1.0,0.05094485729932785,0.04082478582859039,0.9721999764442444,0.12767279148101807
22,0.96875,1.0,0.039953116327524185,0.02672041952610016,0.9714000225067139,0.12619946897029877
23,1.0,0.96875,0.030620047822594643,0.05619719997048378,0.9728999733924866,0.12446096539497375
24,1.0,1.0,0.022810325026512146,0.009214440360665321,0.9740999937057495,0.11995871365070343
25,0.96875,1.0,0.08861144632101059,0.02791764959692955,0.9757999777793884,0.10851733386516571
26,1.0,1.0,0.027350302785634995,0.010178527794778347,0.9739000201225281,0.11851587891578674
27,1.0,1.0,0.010092725045979023,0.03034815564751625,0.973800003528595,0.11787387728691101
28,0.96875,0.96875,0.041748080402612686,0.12219852209091187,0.9746000170707703,0.11626672744750977
29,0.9375,0.96875,0.12510676681995392,0.044702790677547455,0.9728000164031982,0.12308460474014282
