,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.96875,0.84375,0.6894609928131104,0.8135161399841309,0.9003000259399414,0.8971999883651733,0.8902000188827515,0.6933685541152954,0.7100570201873779
1,0.8125,0.9375,0.8298048377037048,0.5172882080078125,0.9185000061988831,0.9153000116348267,0.9161999821662903,0.5393576622009277,0.5444318056106567
2,0.96875,0.96875,0.32041996717453003,0.39338943362236023,0.928600013256073,0.9247999787330627,0.9271000027656555,0.4542699158191681,0.459196537733078
3,0.96875,1.0,0.35005971789360046,0.39736509323120117,0.9323999881744385,0.9289000034332275,0.9297000169754028,0.40161386132240295,0.4051191508769989
4,0.9375,1.0,0.3325236141681671,0.32114532589912415,0.9398999810218811,0.9376999735832214,0.9375,0.3587650954723358,0.35784757137298584
5,1.0,0.96875,0.22566917538642883,0.35732075572013855,0.9435999989509583,0.9415000081062317,0.9408000111579895,0.3231621980667114,0.3276003301143646
6,1.0,1.0,0.22157728672027588,0.23572790622711182,0.9453999996185303,0.9406999945640564,0.9422000050544739,0.3012114465236664,0.30165931582450867
7,1.0,1.0,0.20904095470905304,0.238440603017807,0.9449999928474426,0.9419999718666077,0.9422000050544739,0.2826125919818878,0.2870732247829437
8,0.9375,1.0,0.15528561174869537,0.1321837306022644,0.9480000138282776,0.9456999897956848,0.9459999799728394,0.2635651230812073,0.2623414695262909
9,1.0,0.96875,0.202793687582016,0.24551162123680115,0.948199987411499,0.946399986743927,0.9466000199317932,0.251376748085022,0.2554168999195099
10,0.96875,0.96875,0.2014409452676773,0.22572432458400726,0.9496999979019165,0.948199987411499,0.9472000002861023,0.2416958212852478,0.24084453284740448
11,1.0,0.96875,0.17123958468437195,0.2537112534046173,0.9505000114440918,0.9485999941825867,0.948199987411499,0.23088407516479492,0.23650966584682465
12,0.875,1.0,0.5085582733154297,0.08824771642684937,0.9498000144958496,0.9476000070571899,0.9467999935150146,0.22444336116313934,0.2332213819026947
13,1.0,1.0,0.12548109889030457,0.16063906252384186,0.9510999917984009,0.9502000212669373,0.9491999745368958,0.21490605175495148,0.22375163435935974
14,0.96875,1.0,0.17716892063617706,0.08578060567378998,0.9502999782562256,0.9498000144958496,0.947700023651123,0.2114543914794922,0.21520815789699554
15,0.96875,1.0,0.22081728279590607,0.08478236198425293,0.9510999917984009,0.9491999745368958,0.9503999948501587,0.21071216464042664,0.20630165934562683
16,1.0,1.0,0.07963312417268753,0.08976694941520691,0.9502999782562256,0.9484999775886536,0.9473000168800354,0.2053375542163849,0.211867094039917
17,1.0,1.0,0.10156089067459106,0.07273183763027191,0.951200008392334,0.9496999979019165,0.9484000205993652,0.19798600673675537,0.20776699483394623
18,1.0,1.0,0.1031452864408493,0.04639315977692604,0.9503999948501587,0.9474999904632568,0.9490000009536743,0.20249417424201965,0.2030699998140335
19,0.96875,1.0,0.13908803462982178,0.06310614943504333,0.9505000114440918,0.947700023651123,0.949400007724762,0.20293405652046204,0.19800198078155518
20,1.0,1.0,0.09701910614967346,0.0518917441368103,0.9524000287055969,0.9490000009536743,0.949400007724762,0.19479615986347198,0.1962224543094635
21,1.0,1.0,0.06950783729553223,0.04976505786180496,0.9520999789237976,0.9485999941825867,0.9495000243186951,0.19260109961032867,0.1966341733932495
22,1.0,1.0,0.05019130930304527,0.049608249217271805,0.9509999752044678,0.9509000182151794,0.9466000199317932,0.18916936218738556,0.19723832607269287
23,1.0,1.0,0.052484847605228424,0.04314960911870003,0.9516000151634216,0.9505000114440918,0.9517999887466431,0.19112899899482727,0.18827426433563232
24,1.0,1.0,0.10182446986436844,0.0674934908747673,0.9506000280380249,0.949999988079071,0.9470999836921692,0.19055771827697754,0.1968451589345932
25,0.96875,1.0,0.10849767923355103,0.09389256685972214,0.9524999856948853,0.9495999813079834,0.9505000114440918,0.18808844685554504,0.1883949637413025
26,1.0,1.0,0.05524299666285515,0.029485341161489487,0.954200029373169,0.9520000219345093,0.9509999752044678,0.1817755550146103,0.1835358887910843
27,1.0,1.0,0.03797079622745514,0.03930624574422836,0.9537000060081482,0.9508000016212463,0.9505000114440918,0.18115566670894623,0.18747644126415253
28,1.0,0.90625,0.01583167165517807,0.18558281660079956,0.9527000188827515,0.9505000114440918,0.9526000022888184,0.1845143735408783,0.182775616645813
29,1.0,1.0,0.027752963826060295,0.03201187402009964,0.9524999856948853,0.9491999745368958,0.9505000114440918,0.18044427037239075,0.18324001133441925
