,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.8125,0.59375,0.9440841674804688,1.135009765625,0.8730999827384949,0.7865481376647949
1,0.90625,0.875,0.458092600107193,0.4821957051753998,0.9300000071525574,0.4244287610054016
2,0.9375,0.9375,0.3044586777687073,0.3250821828842163,0.9478999972343445,0.30264949798583984
3,0.96875,0.90625,0.18483254313468933,0.3894635736942291,0.9528999924659729,0.23721006512641907
4,0.96875,0.96875,0.2208171784877777,0.2081134170293808,0.9610999822616577,0.19335758686065674
5,0.90625,1.0,0.2765428423881531,0.14052999019622803,0.9643999934196472,0.17011791467666626
6,0.9375,0.90625,0.27837038040161133,0.17703492939472198,0.9664999842643738,0.15468445420265198
7,0.96875,0.875,0.1217217668890953,0.28735169768333435,0.9648000001907349,0.16048619151115417
8,0.96875,0.9375,0.11048968136310577,0.24586829543113708,0.9690999984741211,0.1377364695072174
9,1.0,1.0,0.08036290109157562,0.1032848060131073,0.9722999930381775,0.13377462327480316
10,0.9375,0.90625,0.1610420048236847,0.3172720670700073,0.9670000076293945,0.1446499228477478
11,0.96875,0.9375,0.12498815357685089,0.18282996118068695,0.9700999855995178,0.13135230541229248
12,0.9375,0.96875,0.4687637686729431,0.17254462838172913,0.9732000231742859,0.11686009168624878
13,0.9375,0.9375,0.31107667088508606,0.15079711377620697,0.9742000102996826,0.1149977445602417
14,1.0,0.96875,0.024162162095308304,0.17077678442001343,0.9739999771118164,0.11417677998542786
15,0.96875,0.96875,0.07565105706453323,0.09438617527484894,0.9750999808311462,0.10716821253299713
16,0.90625,1.0,0.2149558961391449,0.04585695639252663,0.9732999801635742,0.12225264310836792
17,1.0,0.96875,0.03209615498781204,0.14665859937667847,0.9742000102996826,0.11355200409889221
18,1.0,0.96875,0.04150903597474098,0.044800758361816406,0.9733999967575073,0.11501656472682953
19,1.0,1.0,0.011597814969718456,0.04824092239141464,0.9763000011444092,0.10050944983959198
20,1.0,1.0,0.01180051825940609,0.025852888822555542,0.9729999899864197,0.11615195870399475
21,0.9375,0.90625,0.10687395930290222,0.33635440468788147,0.9751999974250793,0.10377835482358932
22,1.0,1.0,0.009184874594211578,0.012686626985669136,0.9761999845504761,0.10624711960554123
23,0.96875,0.9375,0.1468353569507599,0.13250258564949036,0.9751999974250793,0.10649985074996948
24,1.0,0.96875,0.023991204798221588,0.06440573930740356,0.9731000065803528,0.13749977946281433
25,1.0,0.96875,0.024919698014855385,0.05355975776910782,0.9778000116348267,0.09198743104934692
26,1.0,1.0,0.00630243681371212,0.02737637236714363,0.9735000133514404,0.11544840037822723
27,0.9375,1.0,0.124508336186409,0.02023329585790634,0.9761000275611877,0.09840221703052521
28,1.0,1.0,0.01058537419885397,0.006026859860867262,0.9772999882698059,0.0955047458410263
29,1.0,0.96875,0.010476838797330856,0.07904534041881561,0.9764000177383423,0.10614147037267685
