,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.78125,0.71875,0.8549014329910278,0.9987213611602783,0.8763999938964844,0.7882015705108643
1,0.84375,0.96875,0.6046911478042603,0.45635437965393066,0.9341999888420105,0.40395569801330566
2,0.875,0.9375,0.3486499786376953,0.3694148063659668,0.945900022983551,0.28374916315078735
3,1.0,0.96875,0.12261869013309479,0.17362158000469208,0.9549000263214111,0.21702568233013153
4,0.96875,0.9375,0.10606904327869415,0.1970595121383667,0.9578999876976013,0.19243654608726501
5,0.90625,0.875,0.21798232197761536,0.3357203006744385,0.9592999815940857,0.17282256484031677
6,0.96875,0.96875,0.15599967539310455,0.16787731647491455,0.9643999934196472,0.14667487144470215
7,0.9375,1.0,0.12999410927295685,0.07358033210039139,0.9653000235557556,0.1462659239768982
8,0.96875,1.0,0.09635913372039795,0.041806407272815704,0.9606000185012817,0.168796107172966
9,1.0,0.9375,0.04953636974096298,0.14222604036331177,0.9668999910354614,0.14142490923404694
10,1.0,1.0,0.06844519078731537,0.06305932253599167,0.9682000279426575,0.12938737869262695
11,0.96875,1.0,0.19376108050346375,0.03941057249903679,0.9692000150680542,0.12636709213256836
12,0.96875,1.0,0.10405932366847992,0.06261248886585236,0.9724000096321106,0.1165747120976448
13,1.0,0.9375,0.06969469040632248,0.18219369649887085,0.9718999862670898,0.12063603103160858
14,1.0,0.96875,0.07166148722171783,0.1514650136232376,0.9731000065803528,0.1107213944196701
15,0.96875,0.9375,0.09570755064487457,0.18605604767799377,0.973800003528595,0.11121663451194763
16,1.0,0.96875,0.040191829204559326,0.07191497832536697,0.9689000248908997,0.12325792014598846
17,0.96875,1.0,0.0857781171798706,0.06858323514461517,0.9735000133514404,0.11041135340929031
18,0.9375,1.0,0.12358418107032776,0.031662240624427795,0.9710000157356262,0.11946646869182587
19,1.0,0.9375,0.008866763673722744,0.10552513599395752,0.9700000286102295,0.11989668011665344
20,0.96875,1.0,0.12295454740524292,0.02817385271191597,0.974399983882904,0.10277899354696274
21,0.9375,1.0,0.13726674020290375,0.006702223792672157,0.9754999876022339,0.10482180118560791
22,1.0,0.9375,0.019586067646741867,0.18608982861042023,0.9735000133514404,0.11128807067871094
23,1.0,0.96875,0.01625678688287735,0.0999424085021019,0.9750999808311462,0.1029510647058487
24,0.9375,1.0,0.1742163747549057,0.008792532607913017,0.9764000177383423,0.09600281715393066
25,0.9375,1.0,0.13601312041282654,0.037114523351192474,0.977400004863739,0.09574839472770691
26,1.0,1.0,0.01831001788377762,0.013554870150983334,0.9742000102996826,0.10334909707307816
27,1.0,1.0,0.024835027754306793,0.038629695773124695,0.9775999784469604,0.0951790064573288
28,1.0,1.0,0.027003102004528046,0.014817552641034126,0.9778000116348267,0.09766557812690735
29,0.96875,1.0,0.07827381789684296,0.03809370473027229,0.9682999849319458,0.13259732723236084
