,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.75,0.90625,0.9855037331581116,0.7311723232269287,0.8938999772071838,0.7343884706497192
1,0.8125,0.78125,0.5385515093803406,0.6998800039291382,0.9287999868392944,0.4063725471496582
2,0.90625,0.875,0.43593519926071167,0.35688525438308716,0.9447000026702881,0.28654593229293823
3,0.875,0.875,0.36997807025909424,0.27067720890045166,0.9520000219345093,0.23374921083450317
4,0.96875,0.9375,0.18985748291015625,0.18394604325294495,0.9524999856948853,0.21873492002487183
5,0.90625,0.90625,0.32602009177207947,0.1817997843027115,0.9602000117301941,0.1792578399181366
6,0.96875,1.0,0.18169419467449188,0.10423322021961212,0.9624999761581421,0.17920413613319397
7,0.9375,0.9375,0.2104424685239792,0.22821442782878876,0.9659000039100647,0.14744269847869873
8,1.0,0.96875,0.036735568195581436,0.09329468756914139,0.9642999768257141,0.1599431335926056
9,0.96875,0.875,0.20302098989486694,0.2947358787059784,0.9686999917030334,0.14015081524848938
10,1.0,0.9375,0.09337884932756424,0.21996141970157623,0.9660000205039978,0.1453677862882614
11,0.96875,0.96875,0.24627560377120972,0.1400883048772812,0.968500018119812,0.143267422914505
12,1.0,0.96875,0.10931485891342163,0.11887882649898529,0.9617999792098999,0.15772444009780884
13,0.96875,1.0,0.08553550392389297,0.025422103703022003,0.9653000235557556,0.14540769159793854
14,0.96875,1.0,0.09784345328807831,0.028798764571547508,0.9702000021934509,0.12614279985427856
15,1.0,0.96875,0.03943754360079765,0.09944514185190201,0.9700999855995178,0.12990975379943848
16,1.0,0.96875,0.021593105047941208,0.09609797596931458,0.9733999967575073,0.11588224768638611
17,1.0,1.0,0.07104453444480896,0.03052145428955555,0.9722999930381775,0.11363808065652847
18,0.96875,0.9375,0.12185128033161163,0.16977672278881073,0.9708999991416931,0.1273002326488495
19,0.96875,0.96875,0.12392429262399673,0.05384013056755066,0.9686999917030334,0.13724111020565033
20,0.96875,0.9375,0.1611221730709076,0.16612298786640167,0.9711999893188477,0.12384452670812607
21,1.0,1.0,0.06183626502752304,0.018084360286593437,0.9713000059127808,0.1349456012248993
22,1.0,1.0,0.06496207416057587,0.01662970334291458,0.9735000133514404,0.11375387012958527
23,0.9375,1.0,0.07096031308174133,0.013217771425843239,0.9731000065803528,0.1140441745519638
24,1.0,1.0,0.023745061829686165,0.006558950990438461,0.9746999740600586,0.10920583456754684
25,1.0,0.9375,0.03240550309419632,0.17530745267868042,0.9735000133514404,0.11595593392848969
26,1.0,1.0,0.049507349729537964,0.01968756876885891,0.9746000170707703,0.11199016124010086
27,1.0,1.0,0.011074606329202652,0.022178538143634796,0.9742000102996826,0.11467066407203674
28,0.96875,1.0,0.04212004318833351,0.007090980187058449,0.9731000065803528,0.11222685873508453
29,0.96875,1.0,0.06351609528064728,0.005590435583144426,0.9751999974250793,0.1055607795715332
