epoch,train_acc,train_loss,val_acc,val_loss
0,0.875,0.6767239570617676,0.8460999727249146,0.8236439228057861
1,0.875,0.5325685143470764,0.8996000289916992,0.4937896430492401
2,0.9375,0.26993483304977417,0.9150000214576721,0.3659616708755493
3,0.90625,0.3589628040790558,0.9334999918937683,0.26941978931427
4,0.96875,0.16040009260177612,0.9424999952316284,0.2298949956893921
5,0.90625,0.32799533009529114,0.9463000297546387,0.20216163992881775
6,0.875,0.28136032819747925,0.9491999745368958,0.18997707962989807
7,0.9375,0.1304311603307724,0.9559000134468079,0.16085340082645416
8,0.8125,0.42783021926879883,0.9401000142097473,0.2092280238866806
9,0.9375,0.1899127960205078,0.9557999968528748,0.16342483460903168
10,1.0,0.04911578446626663,0.9570000171661377,0.14885981380939484
11,0.96875,0.1484609991312027,0.9535999894142151,0.1606106162071228
12,0.96875,0.1278783082962036,0.948199987411499,0.17359712719917297
13,0.9375,0.2415180206298828,0.9575999975204468,0.1434212177991867
14,1.0,0.060152433812618256,0.9610999822616577,0.14070101082324982
15,0.96875,0.0529581680893898,0.9567000269889832,0.1367446482181549
16,1.0,0.04422738403081894,0.9562000036239624,0.1441843956708908
17,1.0,0.03580648452043533,0.9611999988555908,0.12731397151947021
18,0.9375,0.1269838511943817,0.9569000005722046,0.13992643356323242
19,1.0,0.012582769617438316,0.9613999724388123,0.13131827116012573
20,1.0,0.028788365423679352,0.949999988079071,0.16090774536132812
21,1.0,0.019692912697792053,0.9638000130653381,0.12186788022518158
22,0.96875,0.17053821682929993,0.9638000130653381,0.12206955254077911
23,0.96875,0.10522002726793289,0.9524999856948853,0.16163581609725952
24,1.0,0.036942288279533386,0.9624999761581421,0.12428967654705048
25,1.0,0.04245631769299507,0.9648000001907349,0.11880873888731003
26,0.96875,0.028915267437696457,0.9625999927520752,0.12677928805351257
27,0.96875,0.08438711613416672,0.9575999975204468,0.1361417919397354
28,1.0,0.010883105918765068,0.9645000100135803,0.12286229431629181
29,0.9375,0.09625791013240814,0.963100016117096,0.1255130171775818
