,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.84375,0.90625,0.7450029850006104,0.7156375050544739,0.9014000296592712,0.9014000296592712,0.9014000296592712,0.7191799879074097,0.7191799879074097
1,0.96875,0.96875,0.49733325839042664,0.45914584398269653,0.921500027179718,0.921500027179718,0.921500027179718,0.5756950378417969,0.5756950378417969
2,0.9375,0.90625,0.5502177476882935,0.5914582014083862,0.930400013923645,0.930400013923645,0.930400013923645,0.49651816487312317,0.49651816487312317
3,0.96875,0.96875,0.3780313730239868,0.4059211015701294,0.934499979019165,0.934499979019165,0.934499979019165,0.436919629573822,0.436919629573822
4,1.0,0.9375,0.4062589406967163,0.47678783535957336,0.9391999840736389,0.9391999840736389,0.9391999840736389,0.39098289608955383,0.39098289608955383
5,0.875,1.0,0.555080771446228,0.33831650018692017,0.9398000240325928,0.9398000240325928,0.9398000240325928,0.3658106327056885,0.3658106327056885
6,1.0,0.84375,0.24928702414035797,0.5821648836135864,0.9409999847412109,0.9409999847412109,0.9409999847412109,0.33424046635627747,0.33424046635627747
7,1.0,0.90625,0.3301818370819092,0.463037371635437,0.9423999786376953,0.9423999786376953,0.9423999786376953,0.31370073556900024,0.31370073556900024
8,1.0,1.0,0.19664661586284637,0.16079232096672058,0.9419999718666077,0.9419999718666077,0.9419999718666077,0.29971128702163696,0.29971128702163696
9,1.0,0.90625,0.17791065573692322,0.3773117661476135,0.9435999989509583,0.9435999989509583,0.9435999989509583,0.2894386351108551,0.2894386351108551
10,1.0,1.0,0.12969715893268585,0.12366281449794769,0.9465000033378601,0.9465000033378601,0.9465000033378601,0.2661106586456299,0.2661106586456299
11,1.0,0.96875,0.14475461840629578,0.20483112335205078,0.9465000033378601,0.9465000033378601,0.9465000033378601,0.2625153660774231,0.2625153660774231
12,1.0,1.0,0.09191645681858063,0.13523763418197632,0.9466999769210815,0.9466999769210815,0.9466999769210815,0.25091552734375,0.25091552734375
13,1.0,1.0,0.10969778895378113,0.09217345714569092,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.2404123991727829,0.2404123991727829
14,1.0,1.0,0.08141927421092987,0.14021167159080505,0.9478999972343445,0.9478999972343445,0.9478999972343445,0.23608657717704773,0.23608657717704773
15,1.0,1.0,0.15493673086166382,0.06754355132579803,0.9491999745368958,0.9491999745368958,0.9491999745368958,0.22937726974487305,0.22937726974487305
16,1.0,0.875,0.12683410942554474,0.41067636013031006,0.9438999891281128,0.9438999891281128,0.9438999891281128,0.23937465250492096,0.23937465250492096
17,1.0,1.0,0.13060444593429565,0.05301768332719803,0.9466000199317932,0.9466000199317932,0.9466000199317932,0.22263218462467194,0.22263218462467194
18,1.0,1.0,0.0579749196767807,0.06816160678863525,0.948199987411499,0.948199987411499,0.948199987411499,0.21504653990268707,0.21504653990268707
19,1.0,1.0,0.060495875775814056,0.03825686126947403,0.9485999941825867,0.9485999941825867,0.9485999941825867,0.21187470853328705,0.21187470853328705
20,1.0,1.0,0.06489146500825882,0.05358150601387024,0.9487000107765198,0.9487000107765198,0.9487000107765198,0.2088543027639389,0.2088543027639389
21,1.0,1.0,0.07445355504751205,0.0761050432920456,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.21308891475200653,0.21308891475200653
22,1.0,1.0,0.042409855872392654,0.043686144053936005,0.9451000094413757,0.9451000094413757,0.9451000094413757,0.20962309837341309,0.20962309837341309
23,1.0,1.0,0.05384629964828491,0.09631189703941345,0.9447000026702881,0.9447000026702881,0.9447000026702881,0.2115224152803421,0.2115224152803421
24,1.0,1.0,0.11458802968263626,0.03053128719329834,0.9465000033378601,0.9465000033378601,0.9465000033378601,0.20203398168087006,0.20203398168087006
25,1.0,1.0,0.037618592381477356,0.03505651652812958,0.9487000107765198,0.9487000107765198,0.9487000107765198,0.19958163797855377,0.19958163797855377
26,1.0,1.0,0.033720552921295166,0.035812221467494965,0.9474999904632568,0.9474999904632568,0.9474999904632568,0.19924387335777283,0.19924387335777283
27,1.0,1.0,0.10117577016353607,0.027639193460345268,0.9469000101089478,0.9469000101089478,0.9469000101089478,0.19787946343421936,0.19787946343421936
28,1.0,1.0,0.02735876850783825,0.04944184422492981,0.9402999877929688,0.9402999877929688,0.9402999877929688,0.21698583662509918,0.21698583662509918
29,1.0,1.0,0.06293939054012299,0.027782417833805084,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.20041628181934357,0.20041628181934357
