,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.8125,0.84375,0.8995361328125,0.817402720451355,0.8684999942779541,0.8270480632781982
1,0.875,0.875,0.4624432623386383,0.4696231484413147,0.9314000010490417,0.4003117084503174
2,0.90625,0.8125,0.31960171461105347,0.5701468586921692,0.9449999928474426,0.2911202311515808
3,0.9375,0.9375,0.22467559576034546,0.2822553813457489,0.9514999985694885,0.23494277894496918
4,1.0,0.90625,0.09260697662830353,0.28716519474983215,0.9569000005722046,0.20317988097667694
5,0.96875,0.96875,0.12994849681854248,0.10455729067325592,0.9599999785423279,0.18479928374290466
6,0.96875,0.9375,0.1542346477508545,0.2830539643764496,0.9611999988555908,0.1693185269832611
7,0.96875,0.90625,0.10079450905323029,0.4088459610939026,0.963699996471405,0.17193028330802917
8,0.96875,0.96875,0.161637544631958,0.28609833121299744,0.965499997138977,0.15140223503112793
9,0.9375,0.96875,0.1665785163640976,0.07271663844585419,0.9668999910354614,0.1368294656276703
10,0.96875,1.0,0.051775965839624405,0.04516546428203583,0.9700999855995178,0.12883469462394714
11,1.0,0.84375,0.06847351789474487,0.48987531661987305,0.9696999788284302,0.12213563919067383
12,0.96875,1.0,0.2573147714138031,0.05190253257751465,0.9696000218391418,0.12367430329322815
13,0.96875,0.90625,0.15564563870429993,0.1972772181034088,0.9679999947547913,0.12726935744285583
14,0.9375,0.9375,0.14957723021507263,0.1520497053861618,0.972100019454956,0.12354572117328644
15,0.96875,1.0,0.08287645876407623,0.06260239332914352,0.972599983215332,0.11122743040323257
16,1.0,0.96875,0.02264334447681904,0.2627049684524536,0.9718999862670898,0.11922416090965271
17,0.9375,0.96875,0.1891179084777832,0.072830930352211,0.9728000164031982,0.11499509960412979
18,1.0,0.96875,0.03364131227135658,0.06426964700222015,0.9722999930381775,0.11454218626022339
19,0.96875,1.0,0.16564755141735077,0.01952851563692093,0.9708999991416931,0.12036938965320587
20,0.96875,0.96875,0.04616750031709671,0.12684859335422516,0.9679999947547913,0.1251205950975418
21,1.0,0.9375,0.02736496739089489,0.18012119829654694,0.9735000133514404,0.10509557276964188
22,1.0,0.90625,0.009675927460193634,0.19127769768238068,0.9711999893188477,0.11616948246955872
23,1.0,1.0,0.044773828238248825,0.03860624134540558,0.9717000126838684,0.11558745801448822
24,0.96875,0.96875,0.05305381119251251,0.0471515916287899,0.9732999801635742,0.10540948808193207
25,0.9375,1.0,0.18540339171886444,0.020936744287610054,0.972599983215332,0.11094295978546143
26,1.0,0.96875,0.03872991353273392,0.16438916325569153,0.9725000262260437,0.11518679559230804
27,0.9375,1.0,0.15951919555664062,0.01228559110313654,0.9711999893188477,0.1168232262134552
28,1.0,0.96875,0.03679701313376427,0.07389714568853378,0.9764000177383423,0.1056988388299942
29,1.0,1.0,0.005151510238647461,0.0025570495054125786,0.9757999777793884,0.10440948605537415
