,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.6875,0.75,1.1049540042877197,0.8879011273384094,0.9014000296592712,0.7088944911956787
1,0.9375,0.90625,0.34504932165145874,0.3405532240867615,0.9271000027656555,0.40085160732269287
2,0.90625,0.90625,0.34101349115371704,0.34033846855163574,0.9480000138282776,0.2852116525173187
3,0.875,0.90625,0.4267589747905731,0.270733118057251,0.9542999863624573,0.23332279920578003
4,0.90625,0.71875,0.3024299442768097,0.6244632601737976,0.9574000239372253,0.201379656791687
5,0.9375,0.9375,0.32166337966918945,0.08951440453529358,0.9634000062942505,0.1809569001197815
6,0.90625,0.9375,0.2619439959526062,0.252500981092453,0.9632999897003174,0.16883277893066406
7,0.9375,0.9375,0.14072170853614807,0.13592350482940674,0.9682000279426575,0.15029755234718323
8,0.90625,1.0,0.2734834849834442,0.07364871352910995,0.9677000045776367,0.15134328603744507
9,0.9375,0.96875,0.18889442086219788,0.1405845731496811,0.9696999788284302,0.13644611835479736
10,0.9375,0.96875,0.15996451675891876,0.057685572654008865,0.9667999744415283,0.14368638396263123
11,0.96875,0.96875,0.11909958720207214,0.13983631134033203,0.9681000113487244,0.1421867460012436
12,1.0,0.9375,0.03318081423640251,0.16069857776165009,0.972000002861023,0.12588557600975037
13,1.0,0.96875,0.04047481715679169,0.1879563182592392,0.9714999794960022,0.12910905480384827
14,0.96875,1.0,0.13135337829589844,0.04465499520301819,0.9724000096321106,0.12264260649681091
15,1.0,0.96875,0.026275664567947388,0.12673914432525635,0.9724000096321106,0.1223551332950592
16,1.0,0.875,0.029498465359210968,0.3631313443183899,0.9732000231742859,0.11336873471736908
17,0.96875,1.0,0.08949624001979828,0.01710682548582554,0.9703999757766724,0.1336570680141449
18,0.9375,1.0,0.11650331318378448,0.06701232492923737,0.9746999740600586,0.1215582862496376
19,0.96875,1.0,0.04145243763923645,0.01007901132106781,0.9749000072479248,0.11325974762439728
20,1.0,1.0,0.015285195782780647,0.03778816759586334,0.9739999771118164,0.11896432936191559
21,1.0,1.0,0.034734856337308884,0.025550276041030884,0.9753999710083008,0.11537553369998932
22,1.0,1.0,0.03483526408672333,0.021008668467402458,0.9768999814987183,0.10953959822654724
23,0.875,0.9375,0.29578471183776855,0.09444847702980042,0.9775999784469604,0.10539177060127258
24,1.0,0.96875,0.03427654877305031,0.10279448330402374,0.9757000207901001,0.11256337910890579
25,1.0,0.96875,0.010121275670826435,0.0692528486251831,0.9733999967575073,0.11865203082561493
26,0.96875,1.0,0.2095036804676056,0.03084516152739525,0.9735000133514404,0.12463845312595367
27,0.90625,1.0,0.24865774810314178,0.013519085943698883,0.9768000245094299,0.11664663255214691
28,0.96875,1.0,0.09494102746248245,0.016261961311101913,0.9731000065803528,0.11749769747257233
29,0.96875,1.0,0.23496808111667633,0.00505236117169261,0.9767000079154968,0.10356586426496506
