epoch,train_acc,train_loss,val_acc,val_loss
0,0.84375,0.8985507488250732,0.8432999849319458,0.8190774917602539
1,1.0,0.35428863763809204,0.9093000292778015,0.469279408454895
2,0.96875,0.32982194423675537,0.9236999750137329,0.3447083532810211
3,0.9375,0.352655827999115,0.9354000091552734,0.28107479214668274
4,0.96875,0.2441311776638031,0.9409999847412109,0.23651987314224243
5,0.96875,0.28034159541130066,0.9506999850273132,0.19776129722595215
6,0.9375,0.20994332432746887,0.9478999972343445,0.19051961600780487
7,0.90625,0.19744914770126343,0.9492999911308289,0.18384034931659698
8,0.9375,0.1763058304786682,0.9513999819755554,0.17334312200546265
9,0.8125,0.3561908006668091,0.9488000273704529,0.16827432811260223
10,0.9375,0.0996614322066307,0.9584000110626221,0.1501646488904953
11,0.9375,0.25010377168655396,0.9587000012397766,0.14252129197120667
12,0.90625,0.34578946232795715,0.9639999866485596,0.12199030816555023
13,0.96875,0.13307006657123566,0.9606999754905701,0.13340330123901367
14,0.96875,0.05376867204904556,0.9627000093460083,0.12434595823287964
15,1.0,0.05325562506914139,0.9501000046730042,0.16708222031593323
16,1.0,0.03492153063416481,0.9625999927520752,0.125246062874794
17,1.0,0.02682475373148918,0.9607999920845032,0.12915879487991333
18,1.0,0.07023279368877411,0.9545999765396118,0.1463662087917328
19,0.96875,0.0658770278096199,0.9593999981880188,0.13574375212192535
20,1.0,0.00812408048659563,0.9617999792098999,0.1230204626917839
21,0.9375,0.14201898872852325,0.9598000049591064,0.13730886578559875
22,0.9375,0.13442271947860718,0.9661999940872192,0.1139507070183754
23,0.96875,0.07727498561143875,0.9649999737739563,0.12353739142417908
24,1.0,0.02962903305888176,0.9635000228881836,0.129232719540596
25,0.96875,0.036500878632068634,0.9648000001907349,0.120673768222332
26,1.0,0.04409496858716011,0.9426000118255615,0.19620057940483093
27,1.0,0.023301366716623306,0.9610000252723694,0.12591831386089325
28,0.96875,0.04881760850548744,0.9625999927520752,0.1316462904214859
29,0.96875,0.0713161826133728,0.9575999975204468,0.14746324717998505
