,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,0.9375,0.90625,0.34375,0.5238091945648193,0.6856082081794739,0.7373337149620056,0.795160174369812,0.9800000190734863,0.984499990940094,0.9825000166893005,0.9819999933242798,0.9879999756813049,0.6241094470024109,0.6157568693161011,0.6220409870147705,0.6123313307762146
1,1.0,0.96875,1.0,1.0,0.125,0.31369370222091675,0.5484769344329834,0.420332670211792,0.4806715250015259,0.9804999828338623,0.9835000038146973,0.9815000295639038,0.9825000166893005,0.987500011920929,0.4645724594593048,0.46261829137802124,0.47295528650283813,0.4624726474285126
2,1.0,1.0,1.0,1.0,0.28125,0.24034108221530914,0.20119798183441162,0.3099461793899536,0.3868033289909363,0.9804999828338623,0.9815000295639038,0.9804999828338623,0.9825000166893005,0.9854999780654907,0.39478644728660583,0.39067748188972473,0.3980197012424469,0.39141014218330383
3,1.0,1.0,1.0,1.0,0.375,0.15441013872623444,0.14448881149291992,0.2912185490131378,0.3138268291950226,0.9815000295639038,0.9815000295639038,0.9794999957084656,0.9829999804496765,0.9850000143051147,0.3438873887062073,0.343546986579895,0.35162612795829773,0.3432181477546692
4,1.0,1.0,1.0,1.0,0.3125,0.1366722136735916,0.17540311813354492,0.11017994582653046,0.15039975941181183,0.9829999804496765,0.9810000061988831,0.9794999957084656,0.9825000166893005,0.9850000143051147,0.31369465589523315,0.3108602464199066,0.31996068358421326,0.3128167986869812
5,1.0,1.0,1.0,1.0,0.34375,0.11033584177494049,0.09359917044639587,0.11950477957725525,0.09770818054676056,0.9804999828338623,0.9800000190734863,0.9800000190734863,0.9815000295639038,0.9850000143051147,0.29002752900123596,0.28670796751976013,0.2975396513938904,0.2902136445045471
6,1.0,1.0,1.0,1.0,0.34375,0.08113251626491547,0.09964700043201447,0.06883187592029572,0.1768663227558136,0.9815000295639038,0.9810000061988831,0.9800000190734863,0.9819999933242798,0.9850000143051147,0.27064138650894165,0.2678009569644928,0.2789428234100342,0.2693805396556854
7,1.0,1.0,1.0,1.0,0.34375,0.12829700112342834,0.10381020605564117,0.06590080261230469,0.11015845835208893,0.9804999828338623,0.9800000190734863,0.9800000190734863,0.9829999804496765,0.9854999780654907,0.25409358739852905,0.2526220977306366,0.2631460428237915,0.2528367042541504
8,1.0,1.0,1.0,1.0,0.4375,0.09532196074724197,0.07561729103326797,0.04928959161043167,0.09305989742279053,0.9815000295639038,0.9794999957084656,0.9815000295639038,0.9810000061988831,0.9854999780654907,0.24088525772094727,0.2415725588798523,0.2507893443107605,0.24143996834754944
9,1.0,1.0,1.0,1.0,0.40625,0.041663479059934616,0.07373888790607452,0.038709960877895355,0.10553848743438721,0.9819999933242798,0.9810000061988831,0.9810000061988831,0.9825000166893005,0.9860000014305115,0.23044800758361816,0.23043031990528107,0.24026913940906525,0.23058131337165833
10,1.0,1.0,1.0,1.0,0.1875,0.04706411063671112,0.042809635400772095,0.08872512727975845,0.0815243050456047,0.9815000295639038,0.9800000190734863,0.9789999723434448,0.9829999804496765,0.9854999780654907,0.22108733654022217,0.2212459146976471,0.23076286911964417,0.22164417803287506
11,0.96875,1.0,1.0,1.0,0.40625,0.13288502395153046,0.07912077009677887,0.0666971355676651,0.05619988217949867,0.9825000166893005,0.9800000190734863,0.9800000190734863,0.9825000166893005,0.9860000014305115,0.21312284469604492,0.214946910738945,0.22257083654403687,0.21529944241046906
12,1.0,1.0,1.0,1.0,0.3125,0.053999580442905426,0.03843206539750099,0.05742896348237991,0.03483890742063522,0.9810000061988831,0.9815000295639038,0.9800000190734863,0.9819999933242798,0.9854999780654907,0.20767590403556824,0.20706117153167725,0.2155059278011322,0.20797447860240936
13,1.0,1.0,1.0,1.0,0.34375,0.05758245289325714,0.04886067658662796,0.06859248131513596,0.03579924628138542,0.9800000190734863,0.9810000061988831,0.9794999957084656,0.9829999804496765,0.9854999780654907,0.20120318233966827,0.2008562833070755,0.20842020213603973,0.2015732079744339
14,1.0,1.0,0.96875,1.0,0.34375,0.0717744380235672,0.038168422877788544,0.15838363766670227,0.0468062087893486,0.9804999828338623,0.9815000295639038,0.9804999828338623,0.9829999804496765,0.9854999780654907,0.19568565487861633,0.19493059813976288,0.2030602991580963,0.19518812000751495
