,train_acc,train_loss,val_acc,val_loss
0,0.875,1.7031350135803223,0.9631999731063843,0.9815658926963806
1,0.9375,1.1827499866485596,0.9842000007629395,0.5203949213027954
2,0.78125,1.4993549585342407,0.9847999811172485,0.38751450181007385
3,0.90625,1.299591064453125,0.98580002784729,0.31539520621299744
4,0.96875,0.7168012857437134,0.9865999817848206,0.2780981659889221
5,0.9375,0.7473894357681274,0.9866999983787537,0.2522966265678406
6,1.0,0.4893777668476105,0.9865999817848206,0.23557934165000916
7,0.96875,0.6648061275482178,0.9861999750137329,0.2267771065235138
8,1.0,0.5366637110710144,0.9869999885559082,0.2129165083169937
9,1.0,0.2672573924064636,0.9865999817848206,0.20809818804264069
10,1.0,0.3770802617073059,0.9866999983787537,0.20398439466953278
11,1.0,0.5651534795761108,0.987500011920929,0.1982579529285431
12,1.0,0.25968503952026367,0.9871000051498413,0.18698714673519135
13,1.0,0.13973885774612427,0.9878000020980835,0.1838536262512207
14,1.0,0.32157981395721436,0.9878000020980835,0.1794745773077011
