,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,101.61416625976562,92.01541137695312,43.98057174682617,74.96746063232422,60.51525115966797,152.69871520996094
1,0.67,0.67,0.67,0.67,0.67,0.67,0.67,41.70608901977539,32.412811279296875,19.194698333740234,65.58271789550781,35.39994812011719,65.37313842773438
2,0.665,0.665,0.665,0.665,0.665,0.665,0.665,97.9970474243164,16.71670150756836,20.360219955444336,41.96190643310547,24.394453048706055,24.089229583740234
3,0.7475,0.7475,0.7475,0.7475,0.7475,0.7475,0.7475,5.73000955581665,34.08769226074219,18.229890823364258,24.452381134033203,39.792964935302734,30.645349502563477
4,0.7975000000000001,0.7975000000000001,0.7975000000000001,0.7975000000000001,0.7975000000000001,0.7975000000000001,0.7975000000000001,125.8560791015625,22.913829803466797,13.104893684387207,55.177852630615234,48.74762725830078,1.266575813293457
5,0.775,0.775,0.775,0.775,0.775,0.775,0.775,21.77145767211914,24.247419357299805,2.620166301727295,39.74164581298828,35.751869201660156,20.98577880859375
6,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,0.8150000000000001,10.548906326293945,4.195624351501465,19.971370697021484,4.3121185302734375,48.414756774902344,27.426925659179688
7,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,10.523420333862305,128.69264221191406,1.1489968299865723,50.40410614013672,0.32465553283691406,9.529809951782227
8,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,10.873343467712402,19.745525360107422,19.50502586364746,118.572509765625,16.82000732421875,22.26318359375
9,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,10.814695358276367,20.999311447143555,16.651687622070312,17.43288230895996,2.479323387145996,17.11363410949707
