,acc,loss,val_acc,val_loss
0,0.996666669845581,0.03916390240192413,0.8945000171661377,0.3448280990123749
1,1.0,0.01020426768809557,0.8952000141143799,0.3453635573387146
2,1.0,0.006276625208556652,0.8971999883651733,0.345613032579422
3,1.0,0.00393358850851655,0.8952999711036682,0.3493013083934784
4,1.0,0.002233001170679927,0.8963000178337097,0.3525802791118622
5,1.0,0.0018606079975143075,0.8948000073432922,0.35785359144210815
6,1.0,0.0016349287470802665,0.8942000269889832,0.36217033863067627
7,1.0,0.00128709408454597,0.8937000036239624,0.3674175441265106
8,1.0,0.0011259277816861868,0.8938000202178955,0.3697636127471924
9,1.0,0.0006462169694714248,0.8931999802589417,0.3732922375202179
